Fecha.20,Hora.20,PORVL21N3
2018-01-12,01:07:54,1.01
2018-01-12,02:07:56,1.02
2018-01-12,03:07:55,1.02
2018-01-12,04:08:50,1.02
2018-01-12,05:07:50,1.02
2018-01-12,06:07:54,1.02
2018-01-12,07:07:58,1.02
2018-01-12,08:07:53,1.02
2018-01-12,09:07:54,1.02
2018-01-12,10:07:55,1.02
2018-01-12,11:07:55,1.03
2018-01-12,12:07:55,1.03
2018-01-12,13:07:50,1.03
2018-01-12,14:08:32,1.03
2018-01-12,15:07:51,1.03
2018-01-12,16:07:53,1.03
2018-01-12,17:07:53,1.03
2018-01-12,18:07:54,1.03
2018-01-12,19:07:57,0.88
2018-01-12,20:07:52,0.72
2018-01-12,21:07:57,0.57
2018-01-12,22:07:50,0.58
2018-01-12,23:07:53,0.55
2018-01-13,00:07:54,0.53
2018-01-13,01:07:53,0.5
2018-01-13,02:07:57,0.51
2018-01-13,03:07:53,0.54
2018-01-13,04:07:54,0.63
2018-01-13,05:08:11,0.63
2018-01-13,06:07:54,0.64
2018-01-13,07:07:50,0.65
2018-01-13,08:07:51,0.66
2018-01-13,09:07:54,0.67
2018-01-13,10:07:54,0.68
2018-01-13,11:07:54,0.68
2018-01-13,12:07:55,0.69
2018-01-13,13:07:55,0.7
2018-01-13,14:07:55,0.7
2018-01-13,15:07:56,0.72
2018-01-13,16:07:50,0.73
2018-01-13,17:07:55,0.73
2018-01-13,18:08:18,0.73
2018-01-13,19:07:55,0.74
2018-01-13,20:07:54,0.74
2018-01-13,21:07:54,0.75
2018-01-13,22:07:55,0.76
2018-01-13,23:07:56,0.73
2018-01-14,00:07:50,0.45
2018-01-14,01:07:52,0.45
2018-01-14,02:07:50,0.45
2018-01-14,03:07:50,0.45
2018-01-14,04:07:54,0.06
2018-01-14,05:07:54,0.18
2018-01-14,06:07:55,0.29
2018-01-14,07:07:55,0.37
2018-01-14,08:08:03,0.44
2018-01-14,09:07:54,0.52
2018-01-14,10:08:30,0.53
2018-01-14,11:08:06,0.55
2018-01-14,12:07:54,0.57
2018-01-14,13:08:06,0.59
2018-01-14,14:09:31,0.61
2018-01-14,15:08:00,0.61
2018-01-14,16:07:56,0.63
2018-01-14,17:07:50,0.64
2018-01-14,18:07:51,0.66
2018-01-14,19:07:54,0.67
2018-01-14,20:07:54,0.68
2018-01-14,21:07:52,0.69
2018-01-14,22:07:51,0.7
2018-01-14,23:07:52,0.71
2018-01-15,00:07:52,0.72
2018-01-15,01:07:53,0.72
2018-01-15,02:07:50,0.71
2018-01-15,03:07:56,0.7
2018-01-15,04:07:51,0.68
2018-01-15,05:07:51,0.67
2018-01-15,06:07:51,0.65
2018-01-15,07:08:30,0.64
2018-01-15,08:07:55,0.62
2018-01-15,09:07:52,0.61
2018-01-15,10:07:51,0.59
2018-01-15,11:07:53,0.58
2018-01-15,12:07:55,0.56
2018-01-15,13:07:54,0.55
2018-01-15,14:08:09,0.53
2018-01-15,15:07:54,0.53
2018-01-15,16:07:56,0.7
2018-01-15,17:07:54,0.7
2018-01-15,18:07:54,0.7
2018-01-15,19:07:54,0.71
2018-01-15,20:07:51,0.71
2018-01-15,21:07:51,0.72
2018-01-15,22:07:51,0.72
2018-01-15,23:07:52,0.73
2018-01-16,00:07:51,0.74
2018-01-16,01:07:52,0.74
2018-01-16,02:07:52,0.74
2018-01-16,03:07:50,0.75
2018-01-16,04:07:50,0.75
2018-01-16,05:07:51,0.76
2018-01-16,06:07:52,0.76
2018-01-16,07:07:51,0.77
2018-01-16,08:07:52,0.77
2018-01-16,09:07:59,0.78
2018-01-16,10:07:56,0.78
2018-01-16,11:07:56,0.79
2018-01-16,12:07:51,0.79
2018-01-16,13:07:54,0.8
2018-01-16,14:07:53,0.8
2018-01-16,15:07:54,0.8
2018-01-16,16:08:30,0.81
2018-01-16,17:07:55,0.81
2018-01-16,18:07:55,0.82
2018-01-16,19:07:57,0.82
2018-01-16,20:07:55,0.82
2018-01-16,21:07:54,0.82
2018-01-16,22:07:51,0.82
2018-01-16,23:07:53,0.83
2018-01-17,00:08:13,0.83
2018-01-17,01:07:54,0.83
2018-01-17,02:07:54,0.83
2018-01-17,03:07:54,0.83
2018-01-17,04:07:55,0.84
2018-01-17,05:07:52,0.84
2018-01-17,06:07:51,0.84
2018-01-17,07:07:54,0.84
2018-01-17,08:07:54,0.85
2018-01-17,09:08:01,0.85
2018-01-17,10:08:00,0.86
2018-01-17,11:07:56,0.86
2018-01-17,12:07:56,0.87
2018-01-17,13:07:57,0.87
2018-01-17,14:07:51,0.87
2018-01-17,15:07:51,0.88
2018-01-17,16:07:54,0.88
2018-01-17,17:07:54,0.88
2018-01-17,18:08:10,0.88
2018-01-17,19:07:56,0.89
2018-01-17,20:07:55,0.89
2018-01-17,21:07:56,0.88
2018-01-17,22:07:50,0.88
2018-01-17,23:07:51,0.53
2018-01-18,00:07:53,0.54
2018-01-18,01:08:10,0.56
2018-01-18,02:07:54,0.58
2018-01-18,03:07:53,0.6
2018-01-18,04:07:56,0.62
2018-01-18,05:07:54,0.64
2018-01-18,06:07:58,0.65
2018-01-18,07:07:51,0.67
2018-01-18,08:07:54,0.67
2018-01-18,09:07:55,0.69
2018-01-18,10:07:55,0.69
2018-01-18,11:07:56,0.69
2018-01-18,12:07:58,0.7
2018-01-18,13:07:55,0.7
2018-01-18,14:07:58,0.7
2018-01-18,15:08:13,0.6
2018-01-18,16:07:51,0.6
2018-01-18,17:07:52,0.78
2018-01-18,18:08:06,0.78
2018-01-18,19:07:55,0.79
2018-01-18,20:07:56,0.79
2018-01-18,21:07:56,0.79
2018-01-18,22:07:56,0.79
2018-01-18,23:07:56,0.8
2018-01-19,00:07:51,0.8
2018-01-19,01:07:51,0.8
2018-01-19,02:07:50,0.8
2018-01-19,03:07:53,0.8
2018-01-19,04:07:54,0.8
2018-01-19,05:07:55,0.34
2018-01-19,06:07:57,0.38
2018-01-19,07:07:59,0.43
2018-01-19,08:07:56,0.47
2018-01-19,09:07:52,0.51
2018-01-19,10:07:52,0.56
2018-01-19,11:08:12,0.6
2018-01-19,12:07:54,0.65
2018-01-19,13:08:00,0.69
2018-01-19,14:07:57,0.7
2018-01-19,15:07:56,0.7
2018-01-19,16:07:57,0.71
2018-01-19,17:07:59,0.72
2018-01-19,18:07:58,0.72
2018-01-19,19:08:03,0.72
2018-01-19,20:07:54,0.73
2018-01-19,21:07:54,0.74
2018-01-19,22:07:58,0.75
2018-01-19,23:07:56,0.75
2018-01-20,00:07:55,0.75
2018-01-20,01:07:53,0.76
2018-01-20,02:07:51,0.76
2018-01-20,03:07:51,0.76
2018-01-20,04:07:52,0.77
2018-01-20,05:07:54,0.77
2018-01-20,06:07:54,0.77
2018-01-20,07:07:58,0.78
2018-01-20,08:07:56,0.78
2018-01-20,09:07:56,0.78
2018-01-20,10:07:58,0.78
2018-01-20,11:07:59,0.78
2018-01-20,12:08:30,0.78
2018-01-20,13:07:54,0.79
2018-01-20,14:07:55,0.8
2018-01-20,15:07:55,0.81
2018-01-20,16:07:58,0.82
2018-01-20,17:07:59,0.83
2018-01-20,18:07:57,0.83
2018-01-20,19:07:57,0.83
2018-01-20,20:07:57,0.84
2018-01-20,21:08:04,0.84
2018-01-20,22:07:55,0.84
2018-01-20,23:07:53,0.84
2018-01-21,00:07:52,0.85
2018-01-21,01:07:52,0.85
2018-01-21,02:07:55,0.85
2018-01-21,03:07:53,0.85
2018-01-21,04:07:57,0.85
2018-01-21,05:07:59,0.85
2018-01-21,06:07:52,0.86
2018-01-21,07:07:52,0.86
2018-01-21,08:08:02,0.86
2018-01-21,09:08:02,0.86
2018-01-21,10:07:58,0.87
2018-01-21,11:07:56,0.87
2018-01-21,12:08:43,0.87
2018-01-21,13:07:57,0.88
2018-01-21,14:07:55,0.88
2018-01-21,15:08:26,0.88
2018-01-21,16:07:52,0.89
2018-01-21,17:07:53,0.89
2018-01-21,18:07:56,0.89
2018-01-21,19:07:54,0.89
2018-01-21,20:07:56,0.9
2018-01-21,21:07:54,0.9
2018-01-21,22:07:56,0.9
2018-01-21,23:07:55,0.9
2018-01-22,00:07:52,0.9
2018-01-22,01:07:52,0.91
2018-01-22,02:07:52,0.91
2018-01-22,03:07:52,0.91
2018-01-22,04:07:58,0.91
2018-01-22,05:07:53,0.91
2018-01-22,06:07:56,0.91
2018-01-22,07:07:56,0.91
2018-01-22,08:07:56,0.92
2018-01-22,09:07:53,0.92
2018-01-22,10:07:56,0.92
2018-01-22,11:07:56,0.92
2018-01-22,12:07:53,0.93
2018-01-22,13:07:54,0.93
2018-01-22,14:07:55,0.94
2018-01-22,15:07:55,0.94
2018-01-22,16:07:55,0.94
2018-01-22,17:07:55,0.95
2018-01-22,18:07:53,0.95
2018-01-22,19:07:55,0.95
2018-01-22,20:07:53,0.95
2018-01-22,21:07:54,0.95
2018-01-22,22:07:54,0.95
2018-01-22,23:07:58,0.96
2018-01-23,00:07:55,0.96
2018-01-23,01:07:52,0.96
2018-01-23,02:07:53,0.96
2018-01-23,03:07:52,0.96
2018-01-23,04:07:53,0.96
2018-01-23,05:07:53,0.96
2018-01-23,06:07:54,0.97
2018-01-23,07:08:02,0.97
2018-01-23,08:07:55,0.97
2018-01-23,09:07:55,0.97
2018-01-23,10:07:53,0.97
2018-01-23,11:07:54,0.97
2018-01-23,12:07:56,0.98
2018-01-23,13:07:58,0.98
2018-01-23,14:07:54,0.98
2018-01-23,15:08:05,0.98
2018-01-23,16:07:58,0.98
2018-01-23,17:07:56,0.98
2018-01-23,18:07:55,0.99
2018-01-23,19:07:53,0.99
2018-01-23,20:07:53,0.99
2018-01-23,21:08:05,0.99
2018-01-23,22:07:53,0.99
2018-01-23,23:07:54,0.99
2018-01-24,00:07:56,0.99
2018-01-24,01:07:54,0.99
2018-01-24,02:07:55,0.99
2018-01-24,03:07:52,0.99
2018-01-24,04:07:53,0.99
2018-01-24,05:07:55,0.99
2018-01-24,06:07:53,0.99
2018-01-24,07:07:54,0.99
2018-01-24,08:07:54,0.98
2018-01-24,09:07:54,0.98
2018-01-24,10:10:25,0.98
2018-01-24,11:07:56,0.98
2018-01-24,12:07:53,0.98
2018-01-24,13:07:54,0.98
2018-01-24,14:07:53,0.98
2018-01-24,15:07:56,0.98
2018-01-24,16:07:54,0.98
2018-01-24,17:07:54,0.98
2018-01-24,18:07:55,0.98
2018-01-24,19:07:55,0.98
2018-01-24,20:07:58,0.98
2018-01-24,21:07:57,0.98
2018-01-24,22:07:53,0.99
2018-01-24,23:07:53,0.99
2018-01-25,00:07:53,0.99
2018-01-25,01:07:53,0.99
2018-01-25,02:07:54,0.99
2018-01-25,03:07:54,0.99
2018-01-25,04:08:01,0.99
2018-01-25,05:07:53,0.99
2018-01-25,06:07:53,0.99
2018-01-25,07:07:52,0.99
2018-01-25,08:07:54,1.0
2018-01-25,09:07:54,1.0
2018-01-25,10:07:57,1.0
2018-01-25,11:08:03,1.0
2018-01-25,12:07:55,1.0
2018-01-25,13:07:56,1.0
