Fecha.17,Hora.17,PORVL18N4
2018-01-12,01:42:07,1.08
2018-01-12,02:42:19,1.08
2018-01-12,03:42:00,1.08
2018-01-12,04:42:01,1.08
2018-01-12,05:42:01,1.08
2018-01-12,06:42:02,1.08
2018-01-12,07:42:01,1.09
2018-01-12,08:42:01,1.09
2018-01-12,09:42:00,1.09
2018-01-12,10:42:00,1.09
2018-01-12,11:42:00,1.09
2018-01-12,12:42:04,1.1
2018-01-12,13:42:01,1.1
2018-01-12,14:42:03,1.1
2018-01-12,15:42:05,1.1
2018-01-12,16:42:02,1.1
2018-01-12,17:41:59,1.1
2018-01-12,18:42:00,1.1
2018-01-12,19:42:01,0.83
2018-01-12,20:42:02,0.85
2018-01-12,21:42:00,0.83
2018-01-12,22:42:01,0.81
2018-01-12,23:42:02,0.79
2018-01-13,00:42:03,0.8
2018-01-13,01:42:02,0.82
2018-01-13,02:41:59,0.83
2018-01-13,03:42:00,0.84
2018-01-13,04:42:00,0.85
2018-01-13,05:42:01,0.86
2018-01-13,06:42:01,0.86
2018-01-13,07:42:02,0.86
2018-01-13,08:42:21,0.87
2018-01-13,09:42:04,0.87
2018-01-13,10:42:03,0.87
2018-01-13,11:43:12,0.87
2018-01-13,12:42:05,0.87
2018-01-13,13:42:05,0.87
2018-01-13,14:42:01,0.87
2018-01-13,15:42:02,0.88
2018-01-13,16:42:41,0.88
2018-01-13,17:42:01,0.88
2018-01-13,18:42:00,0.88
2018-01-13,19:42:03,0.88
2018-01-13,20:42:10,0.88
2018-01-13,21:42:32,0.89
2018-01-13,22:42:00,0.89
2018-01-13,23:42:01,0.88
2018-01-14,00:42:12,0.84
2018-01-14,01:42:06,0.79
2018-01-14,02:41:59,0.75
2018-01-14,03:41:59,0.71
2018-01-14,04:42:01,0.66
2018-01-14,05:42:00,0.62
2018-01-14,06:42:00,0.63
2018-01-14,07:42:09,0.65
2018-01-14,08:42:04,0.67
2018-01-14,09:42:03,0.67
2018-01-14,10:42:37,0.69
2018-01-14,11:42:02,0.71
2018-01-14,12:41:59,0.72
2018-01-14,13:42:00,0.73
2018-01-14,14:42:39,0.75
2018-01-14,15:42:05,0.76
2018-01-14,16:42:01,0.76
2018-01-14,17:42:02,0.77
2018-01-14,18:41:59,0.78
2018-01-14,19:42:03,0.79
2018-01-14,20:41:59,0.79
2018-01-14,21:42:43,0.8
2018-01-14,22:42:01,0.8
2018-01-14,23:42:38,0.81
2018-01-15,00:42:01,0.82
2018-01-15,01:42:03,0.81
2018-01-15,02:41:59,0.81
2018-01-15,03:41:59,0.81
2018-01-15,04:41:59,0.81
2018-01-15,05:42:00,0.81
2018-01-15,06:42:00,0.81
2018-01-15,07:42:00,0.81
2018-01-15,08:42:02,0.82
2018-01-15,09:42:26,0.82
2018-01-15,10:42:04,0.82
2018-01-15,11:41:59,0.83
2018-01-15,12:41:59,0.83
2018-01-15,13:42:03,0.83
2018-01-15,14:41:59,0.83
2018-01-15,15:42:00,0.84
2018-01-15,16:42:00,0.84
2018-01-15,17:42:03,0.84
2018-01-15,18:42:01,0.84
2018-01-15,19:42:21,0.84
2018-01-15,20:42:01,0.85
2018-01-15,21:41:59,0.85
2018-01-15,22:42:01,0.85
2018-01-15,23:41:59,0.86
2018-01-16,00:41:59,0.86
2018-01-16,01:42:00,0.86
2018-01-16,02:42:00,0.86
2018-01-16,03:41:58,0.86
2018-01-16,04:42:03,0.87
2018-01-16,05:41:59,0.87
2018-01-16,06:42:18,0.87
2018-01-16,07:44:26,0.88
2018-01-16,08:43:52,0.88
2018-01-16,09:42:04,0.88
2018-01-16,10:42:01,0.88
2018-01-16,11:42:03,0.89
2018-01-16,12:42:03,0.89
2018-01-16,13:42:05,0.89
2018-01-16,14:45:22,0.92
2018-01-16,15:42:04,0.91
2018-01-16,16:42:06,0.91
2018-01-16,17:42:05,0.91
2018-01-16,18:42:10,0.91
2018-01-16,19:42:00,0.91
2018-01-16,20:41:58,0.91
2018-01-16,21:41:59,0.92
2018-01-16,22:42:00,0.92
2018-01-16,23:41:59,0.92
2018-01-17,00:42:00,0.92
2018-01-17,01:41:59,0.94
2018-01-17,02:42:01,0.94
2018-01-17,03:42:02,0.96
2018-01-17,04:41:58,0.97
2018-01-17,05:41:59,0.98
2018-01-17,06:42:09,0.99
2018-01-17,07:41:59,0.99
2018-01-17,08:41:59,0.99
2018-01-17,09:42:01,1.0
2018-01-17,10:42:03,1.01
2018-01-17,11:42:01,1.02
2018-01-17,12:42:06,1.03
2018-01-17,13:42:00,1.04
2018-01-17,14:41:58,1.04
2018-01-17,15:41:59,1.04
2018-01-17,16:42:01,1.02
2018-01-17,17:42:01,1.01
2018-01-17,18:42:00,1.01
2018-01-17,19:42:02,1.0
2018-01-17,20:42:00,1.0
2018-01-17,21:42:03,0.69
2018-01-17,22:41:59,0.8
2018-01-17,23:41:58,0.8
2018-01-18,00:41:59,0.81
2018-01-18,01:41:59,0.81
2018-01-18,02:42:02,0.82
2018-01-18,03:42:01,0.82
2018-01-18,04:42:00,0.82
2018-01-18,05:41:57,0.83
2018-01-18,06:42:04,0.83
2018-01-18,07:42:21,0.83
2018-01-18,08:42:02,0.83
2018-01-18,09:41:59,0.84
2018-01-18,10:41:59,0.84
2018-01-18,11:42:00,0.85
2018-01-18,12:42:03,0.85
2018-01-18,13:42:08,0.86
2018-01-18,14:41:58,0.86
2018-01-18,15:41:58,0.86
2018-01-18,16:41:58,0.87
2018-01-18,17:41:59,0.87
2018-01-18,18:42:00,0.87
2018-01-18,19:42:02,0.87
2018-01-18,20:42:05,0.88
2018-01-18,21:42:20,0.88
2018-01-18,22:41:58,0.88
2018-01-18,23:42:06,0.89
2018-01-19,00:41:58,0.89
2018-01-19,01:41:59,0.89
2018-01-19,02:41:59,0.88
2018-01-19,03:41:59,0.78
2018-01-19,04:42:01,0.78
2018-01-19,05:41:57,0.78
