Fecha.7,Hora.7,PORVL9N1
2018-01-19,20:55:19,0.81
2018-01-19,21:55:18,0.82
2018-01-19,22:55:23,0.83
2018-01-19,23:55:13,0.84
2018-01-20,00:55:13,0.84
2018-01-20,01:55:16,0.85
2018-01-20,02:55:16,0.85
2018-01-20,03:55:17,0.86
2018-01-20,04:55:17,0.86
2018-01-20,05:55:17,0.87
2018-01-20,06:55:20,0.87
2018-01-20,07:55:13,0.88
2018-01-20,08:55:17,0.88
2018-01-20,09:55:19,0.89
2018-01-20,10:55:17,0.89
2018-01-20,11:55:18,0.9
2018-01-20,12:55:23,0.9
2018-01-20,13:55:18,0.91
2018-01-20,14:55:16,0.91
2018-01-20,15:55:21,0.91
2018-01-20,16:55:13,0.91
2018-01-20,17:55:14,0.92
2018-01-20,18:55:16,0.92
2018-01-20,19:55:17,0.92
2018-01-20,20:55:24,0.92
2018-01-20,21:55:24,0.93
2018-01-20,22:56:00,0.93
2018-01-20,23:55:16,0.93
2018-01-21,00:55:18,0.93
2018-01-21,01:55:13,0.94
2018-01-21,02:55:17,0.94
2018-01-21,03:55:13,0.94
2018-01-21,04:55:13,0.94
2018-01-21,05:55:21,0.94
2018-01-21,06:55:24,0.95
2018-01-21,07:55:19,0.95
2018-01-21,08:55:20,0.96
2018-01-21,09:55:14,0.96
2018-01-21,10:55:17,0.96
2018-01-21,11:55:17,0.97
2018-01-21,12:55:17,0.97
2018-01-21,13:55:18,0.97
2018-01-21,14:55:22,0.98
2018-01-21,15:55:18,0.98
2018-01-21,16:55:19,0.98
2018-01-21,17:55:20,0.98
2018-01-21,18:55:14,0.98
2018-01-21,19:55:14,0.99
2018-01-21,20:55:18,0.99
2018-01-21,21:55:20,0.99
2018-01-21,22:55:17,1.0
2018-01-21,23:55:17,1.0
2018-01-22,00:55:17,1.0
2018-01-22,01:55:18,1.0
2018-01-22,02:55:16,1.0
2018-01-22,03:55:13,1.0
2018-01-22,04:55:17,1.01
2018-01-22,05:55:16,1.01
2018-01-22,06:55:14,1.01
2018-01-22,07:55:15,1.01
2018-01-22,08:55:21,1.02
2018-01-22,09:55:21,1.02
2018-01-22,10:55:23,1.03
2018-01-22,11:55:22,1.03
2018-01-22,12:55:14,1.03
2018-01-22,13:55:16,1.03
2018-01-22,14:56:28,1.04
2018-01-22,15:55:18,1.04
2018-01-22,16:55:19,1.04
2018-01-22,17:55:18,1.04
2018-01-22,18:55:18,1.04
2018-01-22,19:55:22,1.04
2018-01-22,20:55:14,1.04
2018-01-22,21:55:17,1.05
2018-01-22,22:55:17,1.05
2018-01-22,23:55:17,1.05
2018-01-23,00:55:17,1.05
2018-01-23,01:55:15,1.05
2018-01-23,02:55:17,1.05
2018-01-23,03:55:19,1.05
2018-01-23,04:55:18,1.05
2018-01-23,05:55:14,1.05
2018-01-23,06:55:17,1.06
2018-01-23,07:55:16,1.06
2018-01-23,08:55:21,1.06
2018-01-23,09:55:21,1.06
2018-01-23,10:55:16,1.07
2018-01-23,11:55:16,1.07
2018-01-23,12:55:19,1.07
2018-01-23,13:55:13,1.07
2018-01-23,14:55:15,1.07
2018-01-23,15:55:18,1.07
2018-01-23,16:55:15,1.07
2018-01-23,17:55:34,1.07
2018-01-23,18:55:19,1.07
2018-01-23,19:55:19,1.07
2018-01-23,20:55:19,1.08
2018-01-23,21:55:19,1.08
2018-01-23,22:55:19,1.08
2018-01-23,23:55:17,1.08
2018-01-24,00:55:17,1.08
2018-01-24,01:55:17,1.08
2018-01-24,02:55:15,1.09
2018-01-24,03:55:18,1.08
2018-01-24,04:55:18,1.08
2018-01-24,05:55:21,1.08
2018-01-24,06:55:14,1.08
2018-01-24,07:55:14,1.08
2018-01-24,08:55:16,1.09
2018-01-24,09:55:36,1.09
2018-01-24,10:55:22,1.1
2018-01-24,11:56:18,1.1
2018-01-24,11:57:19,1.1
2018-01-24,12:55:18,1.1
2018-01-24,13:55:19,1.11
2018-01-24,14:55:19,1.11
2018-01-24,15:55:15,1.1
2018-01-24,16:55:15,1.09
2018-01-24,17:55:17,1.09
2018-01-24,18:55:24,1.09
2018-01-24,19:55:18,1.09
2018-01-24,20:55:19,1.1
2018-01-24,21:55:19,1.1
2018-01-24,22:55:19,1.11
2018-01-24,23:55:19,1.11
2018-01-25,00:55:18,1.11
2018-01-25,01:55:18,1.12
2018-01-25,02:55:17,1.12
2018-01-25,03:55:24,1.12
2018-01-25,04:55:18,1.11
2018-01-25,05:55:20,1.11
2018-01-25,06:55:19,1.12
2018-01-25,07:55:23,1.12
2018-01-25,08:55:13,1.13
2018-01-25,09:55:15,1.13
2018-01-25,10:55:25,1.14
2018-01-25,11:55:17,1.14
2018-01-25,12:55:21,1.14
2018-01-25,13:55:18,1.14
2018-01-25,14:55:20,1.14
2018-01-25,15:55:20,1.14
2018-01-25,16:55:56,1.14
2018-01-25,17:55:26,1.14
2018-01-25,18:55:18,1.14
2018-01-25,19:55:22,1.15
2018-01-25,20:55:36,1.15
2018-01-25,21:55:14,1.15
2018-01-25,22:55:16,1.16
2018-01-25,23:55:17,1.16
2018-01-26,00:55:34,1.16
2018-01-26,01:55:15,1.16
2018-01-26,02:55:17,1.16
2018-01-26,03:55:18,1.16
2018-01-26,04:55:18,1.16
2018-01-26,05:55:16,1.15
2018-01-26,06:55:15,1.15
2018-01-26,07:55:15,1.14
2018-01-26,08:55:18,1.15
