Fecha.19,Hora.19,PORVL21N2
2018-01-12,01:32:41,1.25
2018-01-12,02:32:33,1.25
2018-01-12,03:32:32,1.25
2018-01-12,04:32:31,1.24
2018-01-12,05:32:32,1.24
2018-01-12,06:32:33,1.24
2018-01-12,07:32:34,1.24
2018-01-12,08:32:34,1.24
2018-01-12,09:32:36,1.25
2018-01-12,10:32:39,1.25
2018-01-12,11:32:34,1.25
2018-01-12,12:32:45,1.25
2018-01-12,13:32:32,1.25
2018-01-12,14:32:35,1.26
2018-01-12,15:32:56,1.26
2018-01-12,16:35:39,1.26
2018-01-12,17:32:34,1.26
2018-01-12,18:32:35,1.25
2018-01-12,19:32:33,0.43
2018-01-12,20:32:41,0.45
2018-01-12,21:32:30,0.47
2018-01-12,22:32:35,0.48
2018-01-12,23:32:30,0.5
2018-01-13,00:32:34,0.69
2018-01-13,01:32:34,0.7
2018-01-13,02:32:35,0.69
2018-01-13,03:32:34,0.79
2018-01-13,04:32:33,0.8
2018-01-13,05:32:32,0.81
2018-01-13,06:32:33,0.82
2018-01-13,07:32:51,0.83
2018-01-13,08:32:30,0.84
2018-01-13,09:32:33,0.86
2018-01-13,10:32:39,0.87
2018-01-13,11:32:36,0.88
2018-01-13,12:32:30,0.89
2018-01-13,13:32:35,0.89
2018-01-13,14:33:07,0.9
2018-01-13,15:32:39,0.91
2018-01-13,16:32:33,0.91
2018-01-13,17:33:07,0.92
2018-01-13,18:32:35,0.93
2018-01-13,19:32:37,0.94
2018-01-13,20:32:39,0.94
2018-01-13,21:32:33,0.95
2018-01-13,22:32:33,0.96
2018-01-13,23:32:39,0.83
2018-01-14,00:32:32,0.74
2018-01-14,01:32:33,0.65
2018-01-14,02:32:33,0.64
2018-01-14,03:32:39,0.63
2018-01-14,04:32:37,0.62
2018-01-14,05:32:32,0.6
2018-01-14,06:32:33,0.59
2018-01-14,07:32:36,0.58
2018-01-14,08:32:33,0.57
2018-01-14,09:32:39,0.56
2018-01-14,10:32:34,0.54
2018-01-14,11:32:36,0.53
2018-01-14,12:32:39,0.78
2018-01-14,13:32:37,0.79
2018-01-14,14:32:42,0.8
2018-01-14,15:32:43,0.81
2018-01-14,16:32:37,0.82
2018-01-14,17:32:36,0.84
2018-01-14,18:33:02,0.85
2018-01-14,19:32:33,0.89
2018-01-14,20:32:34,0.92
2018-01-14,21:32:44,0.92
2018-01-14,22:32:32,0.92
2018-01-14,23:32:39,0.92
2018-01-15,00:32:33,0.93
2018-01-15,01:32:33,0.81
2018-01-15,02:32:33,0.77
2018-01-15,03:32:30,0.73
2018-01-15,04:32:33,0.69
2018-01-15,05:32:33,0.65
2018-01-15,06:32:35,0.62
2018-01-15,07:32:35,0.62
2018-01-15,08:32:33,0.82
2018-01-15,09:32:34,0.82
2018-01-15,10:32:33,0.83
2018-01-15,11:32:31,0.83
2018-01-15,12:32:43,0.84
2018-01-15,13:32:36,0.85
2018-01-15,14:32:40,0.86
2018-01-15,15:32:52,0.87
2018-01-15,16:32:38,0.88
2018-01-15,17:32:33,0.89
2018-01-15,18:32:34,0.89
