Fecha,Hora,PORVL2N1
2018-06-21,18:01:46,0.66
2018-06-21,19:01:46,0.67
2018-06-21,20:01:55,0.68
2018-06-21,21:01:55,0.68
2018-06-21,22:01:48,0.69
2018-06-21,23:01:48,0.7
2018-06-22,00:01:46,0.7
2018-06-22,01:01:47,0.71
2018-06-22,02:01:46,0.72
2018-06-22,03:01:45,0.72
2018-06-22,04:01:50,0.73
2018-06-22,05:02:28,0.73
2018-06-22,06:01:51,0.72
2018-06-22,07:01:52,0.72
2018-06-22,08:01:49,0.73
2018-06-22,09:01:52,0.73
2018-06-22,10:01:56,0.73
2018-06-22,11:01:48,0.74
2018-06-22,12:01:46,0.74
2018-06-22,13:01:49,0.74
2018-06-22,14:01:51,0.75
2018-06-22,15:01:52,0.75
2018-06-22,16:02:18,0.75
2018-06-22,17:01:50,0.76
2018-06-22,18:01:50,0.76
2018-06-22,19:01:47,0.76
2018-06-22,20:01:53,0.76
2018-06-22,21:01:53,0.76
2018-06-22,22:02:17,0.77
2018-06-22,23:01:47,0.77
2018-06-23,00:01:51,0.77
2018-06-23,01:01:47,0.77
2018-06-23,02:01:47,0.77
2018-06-23,03:01:48,0.78
2018-06-23,04:01:53,0.78
2018-06-23,05:01:45,0.78
2018-06-23,06:01:46,0.78
2018-06-23,07:01:47,0.77
2018-06-23,08:01:50,0.77
2018-06-23,09:01:50,0.78
2018-06-23,10:01:47,0.78
2018-06-23,11:01:48,0.79
2018-06-23,12:01:53,0.79
2018-06-23,13:01:49,0.79
2018-06-23,14:01:47,0.79
2018-06-23,15:01:53,0.8
2018-06-23,16:01:48,0.8
2018-06-23,17:01:51,0.8
2018-06-23,18:01:49,0.8
2018-06-23,19:01:53,0.79
2018-06-23,20:04:29,0.79
2018-06-23,21:01:49,0.79
2018-06-23,22:01:50,0.79
2018-06-23,23:01:46,0.79
2018-06-24,00:01:46,0.79
2018-06-24,01:01:47,0.79
2018-06-24,02:01:47,0.79
2018-06-24,03:01:47,0.79
2018-06-24,04:01:47,0.79
2018-06-24,05:01:47,0.8
2018-06-24,06:01:48,0.8
2018-06-24,07:01:47,0.8
2018-06-24,08:01:47,0.8
2018-06-24,09:01:46,0.81
2018-06-24,10:01:49,0.81
2018-06-24,11:01:50,0.81
2018-06-24,12:01:47,0.82
2018-06-24,13:01:48,0.82
2018-06-24,14:01:48,0.82
2018-06-24,15:01:49,0.82
2018-06-24,16:01:47,0.82
2018-06-24,17:01:55,0.82
2018-06-24,18:01:51,0.82
2018-06-24,19:01:47,0.83
2018-06-24,20:01:50,0.83
2018-06-24,21:01:48,0.82
2018-06-24,22:01:53,0.7
2018-06-24,23:01:48,0.58
2018-06-25,00:01:46,0.57
2018-06-25,01:01:46,0.55
2018-06-25,02:01:45,0.55
2018-06-25,03:01:46,0.55
2018-06-25,04:01:46,0.55
2018-06-25,05:01:47,0.57
2018-06-25,06:01:49,0.58
2018-06-25,07:01:51,0.6
2018-06-25,08:01:48,0.61
2018-06-25,09:01:47,0.63
2018-06-25,10:01:46,0.64
2018-06-25,11:01:46,0.66
2018-06-25,12:01:47,0.67
2018-06-25,13:01:50,0.68
2018-06-25,14:01:48,0.69
2018-06-25,15:01:47,0.7
2018-06-25,16:01:48,0.7
2018-06-25,17:01:50,0.71
2018-06-25,18:01:48,0.71
2018-06-25,19:01:46,0.72
2018-06-25,20:03:36,0.72
2018-06-25,21:01:47,0.73
2018-06-25,22:01:47,0.73
2018-06-25,23:01:51,0.74
2018-06-26,00:01:48,0.74
2018-06-26,01:01:49,0.74
2018-06-26,02:01:46,0.74
2018-06-26,03:01:46,0.75
2018-06-26,04:01:47,0.75
2018-06-26,05:01:46,0.75
2018-06-26,06:01:47,0.75
2018-06-26,07:01:50,0.76
2018-06-26,08:01:48,0.76
2018-06-26,09:01:48,0.77
2018-06-26,10:01:47,0.77
2018-06-26,11:01:54,0.78
2018-06-26,12:01:54,0.78
2018-06-26,13:01:47,0.78
2018-06-26,14:01:47,0.79
2018-06-26,15:01:48,0.79
2018-06-26,16:01:48,0.79
2018-06-26,17:01:50,0.78
2018-06-26,18:01:49,0.77
2018-06-26,19:01:50,0.77
2018-06-26,20:02:03,0.77
2018-06-26,21:01:53,0.76
2018-06-26,22:01:48,0.76
2018-06-26,23:01:47,0.73
2018-06-27,00:01:48,0.71
2018-06-27,01:01:48,0.7
2018-06-27,02:01:48,0.69
2018-06-27,03:01:49,0.69
2018-06-27,04:01:48,0.69
2018-06-27,05:01:47,0.69
2018-06-27,06:01:46,0.69
2018-06-27,07:01:48,0.69
2018-06-27,08:01:48,0.7
2018-06-27,09:01:49,0.7
2018-06-27,10:01:53,0.71
2018-06-27,11:01:51,0.72
2018-06-27,12:01:49,0.72
2018-06-27,13:01:58,0.73
2018-06-27,14:01:47,0.73
2018-06-27,15:01:48,0.73
2018-06-27,16:01:48,0.74
2018-06-27,17:01:48,0.74
2018-06-27,18:01:49,0.74
2018-06-27,19:01:50,0.74
2018-06-27,20:01:49,0.75
2018-06-27,21:01:49,0.75
2018-06-27,22:01:48,0.74
2018-06-27,23:01:47,0.72
2018-06-28,00:01:47,0.71
2018-06-28,01:01:48,0.7
2018-06-28,02:01:48,0.69
2018-06-28,03:01:51,0.68
2018-06-28,04:01:49,0.68
2018-06-28,05:01:47,0.67
2018-06-28,06:01:48,0.67
2018-06-28,07:01:50,0.68
2018-06-28,08:01:48,0.68
2018-06-28,09:02:18,0.69
2018-06-28,10:01:49,0.7
2018-06-28,11:01:51,0.7
2018-06-28,12:01:49,0.71
2018-06-28,13:01:50,0.72
2018-06-28,14:01:47,0.72
2018-06-28,15:01:47,0.72
2018-06-28,16:01:47,0.72
2018-06-28,17:01:48,0.7
2018-06-28,18:01:50,0.68
2018-06-28,19:01:48,0.67
2018-06-28,20:02:53,0.66
2018-06-28,21:01:49,0.66
2018-06-28,22:01:50,0.67
2018-06-28,23:01:48,0.67
2018-06-29,00:01:47,0.68
2018-06-29,01:01:46,0.68
2018-06-29,02:01:47,0.68
2018-06-29,03:01:47,0.68
2018-06-29,04:01:47,0.43
2018-06-29,05:01:49,0.43
2018-06-29,06:01:49,0.43
2018-06-29,07:01:46,0.43
2018-06-29,08:01:47,0.43
2018-06-29,09:01:47,0.43
2018-06-29,10:01:50,0.43
2018-06-29,11:01:47,0.44
2018-06-29,12:01:49,0.45
2018-06-29,13:01:48,0.46
2018-06-29,14:01:49,0.56
2018-06-29,15:01:54,0.56
2018-06-29,16:04:09,0.56
2018-06-29,17:01:48,0.56
2018-06-29,18:01:49,0.57
2018-06-29,19:01:48,0.57
2018-06-29,20:01:48,0.17
2018-06-29,21:01:49,0.17
2018-06-29,22:01:52,0.18
2018-06-29,23:01:49,0.2
2018-06-30,00:01:49,0.2
2018-06-30,01:01:47,0.22
2018-06-30,02:01:47,0.24
2018-06-30,03:01:47,0.26
2018-06-30,04:01:48,0.31
2018-06-30,05:01:48,0.36
2018-06-30,06:01:48,0.41
2018-06-30,07:01:51,0.46
2018-06-30,08:01:50,0.51
2018-06-30,09:01:54,0.51
2018-06-30,10:02:42,0.53
2018-06-30,11:01:53,0.55
2018-06-30,12:01:49,0.57
2018-06-30,13:01:49,0.58
2018-06-30,14:01:54,0.6
2018-06-30,15:01:47,0.6
2018-06-30,16:01:47,0.62
2018-06-30,17:01:50,0.63
2018-06-30,18:01:48,0.46
2018-06-30,19:01:48,0.46
2018-06-30,20:04:34,0.46
2018-06-30,21:01:49,0.48
2018-06-30,22:01:50,0.5
2018-06-30,23:01:47,0.52
2018-07-01,00:01:48,0.54
2018-07-01,01:01:48,0.55
2018-07-01,02:01:47,0.56
2018-07-01,03:01:48,0.58
2018-07-01,04:01:51,0.59
2018-07-01,05:01:48,0.59
2018-07-01,06:01:50,0.59
2018-07-01,07:01:51,0.62
2018-07-01,08:01:49,0.63
2018-07-01,09:01:51,0.63
2018-07-01,10:01:48,0.63
2018-07-01,11:01:53,0.63
2018-07-01,12:01:49,0.65
2018-07-01,13:01:50,0.67
2018-07-01,14:01:55,0.67
2018-07-01,15:01:50,0.68
2018-07-01,16:01:51,0.69
2018-07-01,17:01:47,0.7
2018-07-01,18:01:50,0.71
2018-07-01,19:01:49,0.71
2018-07-01,20:04:41,0.72
2018-07-01,21:01:51,0.72
2018-07-01,22:01:49,0.73
2018-07-01,23:01:50,0.73
2018-07-02,00:01:51,0.73
2018-07-02,01:01:47,0.74
2018-07-02,02:01:51,0.73
2018-07-02,03:01:48,0.73
2018-07-02,04:01:48,0.73
2018-07-02,05:01:48,0.73
2018-07-02,06:01:56,0.73
2018-07-02,07:01:50,0.73
2018-07-02,08:01:48,0.73
2018-07-02,09:01:49,0.74
2018-07-02,10:01:48,0.74
2018-07-02,11:01:49,0.75
2018-07-02,12:01:51,0.75
2018-07-02,13:01:50,0.75
2018-07-02,14:01:50,0.76
2018-07-02,15:01:50,0.76
2018-07-02,16:01:53,0.76
2018-07-02,17:01:50,0.76
2018-07-02,18:01:54,0.76
2018-07-02,19:01:51,0.76
2018-07-02,20:02:58,0.76
2018-07-02,21:01:51,0.76
2018-07-02,22:01:50,0.76
2018-07-02,23:01:49,0.76
2018-07-03,00:01:49,0.76
2018-07-03,01:01:48,0.76
2018-07-03,02:01:50,0.77
2018-07-03,03:01:49,0.77
2018-07-03,04:01:51,0.77
2018-07-03,05:01:51,0.77
2018-07-03,06:01:50,0.77
2018-07-03,07:01:48,0.77
2018-07-03,08:01:52,0.78
2018-07-03,09:01:54,0.78
2018-07-03,10:02:00,0.79
2018-07-03,11:01:51,0.79
2018-07-03,12:02:01,0.79
2018-07-03,13:01:53,0.8
2018-07-03,14:01:57,0.8
2018-07-03,15:01:52,0.8
2018-07-03,16:01:51,0.8
2018-07-03,17:01:50,0.8
2018-07-03,18:01:50,0.81
2018-07-03,19:01:50,0.81
2018-07-03,20:03:55,0.81
2018-07-03,21:01:51,0.81
2018-07-03,22:01:52,0.81
2018-07-03,23:01:53,0.81
2018-07-04,00:01:51,0.82
2018-07-04,01:01:51,0.82
2018-07-04,02:01:50,0.82
2018-07-04,03:01:50,0.82
2018-07-04,04:01:54,0.82
2018-07-04,05:01:50,0.82
2018-07-04,06:01:54,0.82
2018-07-04,07:01:51,0.82
2018-07-04,08:01:53,0.83
2018-07-04,09:01:52,0.83
2018-07-04,10:01:51,0.83
2018-07-04,11:01:50,0.84
2018-07-04,12:01:48,0.84
2018-07-04,13:01:50,0.84
2018-07-04,14:01:51,0.85
2018-07-04,15:01:50,0.85
2018-07-04,16:01:49,0.85
2018-07-04,17:01:54,0.85
2018-07-04,18:02:06,0.85
2018-07-04,19:01:51,0.85
2018-07-04,20:04:35,0.85
2018-07-04,21:02:45,0.85
2018-07-04,22:01:48,0.85
2018-07-04,23:01:51,0.85
2018-07-05,00:01:56,0.86
2018-07-05,01:01:50,0.86
2018-07-05,02:02:28,0.86
2018-07-05,03:02:28,0.86
2018-07-05,04:01:50,0.84
2018-07-05,05:01:49,0.83
2018-07-05,06:02:06,0.83
2018-07-05,07:02:21,0.82
2018-07-05,08:01:49,0.82
2018-07-05,09:01:49,0.82
2018-07-05,10:01:49,0.82
2018-07-05,11:01:55,0.82
2018-07-05,12:01:49,0.83
2018-07-05,13:01:50,0.83
2018-07-05,14:01:51,0.83
2018-07-05,15:01:51,0.84
2018-07-05,16:01:52,0.84
2018-07-05,17:01:49,0.84
2018-07-05,18:01:49,0.84
2018-07-05,19:02:04,0.84
2018-07-05,20:01:49,0.84
2018-07-05,21:01:49,0.84
2018-07-05,22:02:07,0.84
2018-07-05,23:01:50,0.35
2018-07-06,00:01:50,0.37
2018-07-06,01:01:50,0.39
2018-07-06,02:01:49,0.5
2018-07-06,03:01:50,0.51
2018-07-06,04:01:50,0.53
2018-07-06,05:01:51,0.55
2018-07-06,06:01:49,0.57
2018-07-06,07:01:50,0.59
2018-07-06,08:01:50,0.61
2018-07-06,09:01:49,0.63
2018-07-06,10:01:57,0.65
2018-07-06,11:01:51,0.66
2018-07-06,12:01:51,0.67
2018-07-06,13:01:52,0.68
2018-07-06,14:01:52,0.69
2018-07-06,15:01:52,0.7
2018-07-06,16:01:53,0.71
2018-07-06,17:01:49,0.71
2018-07-06,18:01:50,0.72
2018-07-06,19:01:51,0.72
2018-07-06,20:01:50,0.72
2018-07-06,21:01:50,0.72
2018-07-06,22:01:50,0.72
2018-07-06,23:01:52,0.72
2018-07-07,00:01:49,0.72
2018-07-07,01:01:49,0.72
2018-07-07,02:01:48,0.72
2018-07-07,03:01:49,0.72
2018-07-07,04:01:49,0.73
2018-07-07,05:01:53,0.73
2018-07-07,06:01:50,0.72
2018-07-07,07:01:52,0.72
2018-07-07,08:01:49,0.73
2018-07-07,09:01:53,0.74
2018-07-07,10:01:49,0.75
2018-07-07,11:02:46,0.76
2018-07-07,12:01:49,0.76
2018-07-07,13:01:50,0.77
2018-07-07,14:01:50,0.77
2018-07-07,15:01:51,0.77
2018-07-07,16:01:52,0.78
2018-07-07,17:01:49,0.78
2018-07-07,18:01:58,0.78
2018-07-07,19:01:48,0.78
2018-07-07,20:01:59,0.79
2018-07-07,21:01:59,0.79
2018-07-07,22:01:50,0.79
2018-07-07,23:01:51,0.79
2018-07-08,00:01:53,0.79
2018-07-08,01:01:51,0.8
2018-07-08,02:01:49,0.8
2018-07-08,03:01:50,0.8
2018-07-08,04:01:49,0.8
2018-07-08,05:01:50,0.8
2018-07-08,06:01:50,0.8
2018-07-08,07:01:53,0.81
2018-07-08,08:01:56,0.81
2018-07-08,09:01:52,0.82
2018-07-08,10:01:50,0.82
2018-07-08,11:01:52,0.83
2018-07-08,12:01:49,0.83
2018-07-08,13:01:50,0.83
2018-07-08,14:01:49,0.83
2018-07-08,15:01:53,0.83
2018-07-08,16:01:53,0.84
2018-07-08,17:01:53,0.84
2018-07-08,18:01:52,0.84
2018-07-08,19:01:52,0.84
2018-07-08,20:01:50,0.84
2018-07-08,21:01:50,0.84
2018-07-08,22:01:53,0.84
2018-07-08,23:01:50,0.85
2018-07-09,00:01:50,0.85
2018-07-09,01:01:50,0.85
2018-07-09,02:01:54,0.85
2018-07-09,03:01:53,0.85
2018-07-09,04:01:51,0.85
2018-07-09,05:01:49,0.85
2018-07-09,06:01:48,0.85
2018-07-09,07:01:53,0.86
2018-07-09,08:01:53,0.86
2018-07-09,09:01:54,0.86
2018-07-09,10:01:51,0.86
2018-07-09,11:01:49,0.87
2018-07-09,12:01:52,0.87
2018-07-09,13:01:50,0.87
2018-07-09,14:01:53,0.87
2018-07-09,15:01:49,0.87
2018-07-09,16:02:54,0.86
2018-07-09,17:02:08,0.86
2018-07-09,18:04:28,0.86
2018-07-09,19:01:54,0.85
2018-07-09,20:02:00,0.85
2018-07-09,21:01:55,0.86
2018-07-09,22:01:50,0.86
2018-07-09,23:01:51,0.86
2018-07-10,00:01:50,0.86
2018-07-10,01:01:53,0.86
2018-07-10,02:01:51,0.86
2018-07-10,03:01:57,0.85
2018-07-10,04:01:50,0.23
2018-07-10,05:01:50,0.25
2018-07-10,06:01:51,0.31
2018-07-10,07:01:54,0.37
2018-07-10,08:01:56,0.43
2018-07-10,09:01:51,0.5
2018-07-10,10:02:32,0.51
2018-07-10,11:01:56,0.53
2018-07-10,12:01:53,0.55
2018-07-10,13:01:51,0.55
2018-07-10,14:01:55,0.51
2018-07-10,15:02:01,0.47
2018-07-10,16:01:53,0.42
2018-07-10,17:01:53,0.38
2018-07-10,18:01:51,0.34
2018-07-10,19:01:50,0.3
2018-07-10,20:02:02,0.25
2018-07-10,21:01:50,0.21
2018-07-10,22:01:50,0.17
2018-07-10,23:01:53,0.17
2018-07-11,00:01:51,0.18
2018-07-11,01:01:52,0.18
2018-07-11,02:01:53,0.19
2018-07-11,03:01:50,0.2
2018-07-11,04:01:49,0.23
2018-07-11,05:01:49,0.25
2018-07-11,06:01:50,0.3
2018-07-11,07:01:51,0.35
2018-07-11,08:01:51,0.4
2018-07-11,09:01:54,0.44
2018-07-11,10:01:51,0.49
2018-07-11,11:01:52,0.54
2018-07-11,12:01:53,0.55
2018-07-11,13:01:50,0.56
2018-07-11,14:01:52,0.58
2018-07-11,15:01:51,0.59
2018-07-11,16:01:50,0.61
2018-07-11,17:02:05,0.63
2018-07-11,18:01:51,0.64
2018-07-11,19:02:25,0.65
2018-07-11,20:02:00,0.67
2018-07-11,21:01:50,0.68
2018-07-11,22:01:52,0.68
2018-07-11,23:01:50,0.69
2018-07-12,00:01:50,0.7
2018-07-12,01:01:52,0.7
2018-07-12,02:01:50,0.71
2018-07-12,03:01:51,0.71
2018-07-12,04:01:51,0.71
2018-07-12,05:01:50,0.71
2018-07-12,06:01:51,0.71
2018-07-12,07:01:51,0.72
2018-07-12,08:02:07,0.72
2018-07-12,09:01:54,0.72
2018-07-12,10:02:08,0.73
2018-07-12,11:01:57,0.74
2018-07-12,12:01:57,0.74
2018-07-12,13:01:56,0.75
2018-07-12,14:01:52,0.75
2018-07-12,15:01:55,0.76
2018-07-12,16:01:51,0.76
2018-07-12,17:01:55,0.76
2018-07-12,18:01:56,0.77
2018-07-12,19:01:54,0.77
2018-07-12,20:02:59,0.77
2018-07-12,21:01:58,0.78
2018-07-12,22:01:50,0.78
2018-07-12,23:01:57,0.78
2018-07-13,00:01:56,0.78
2018-07-13,01:01:54,0.78
2018-07-13,02:01:58,0.78
2018-07-13,03:01:51,0.79
2018-07-13,04:01:52,0.79
2018-07-13,05:01:54,0.79
2018-07-13,06:01:55,0.79
2018-07-13,07:01:54,0.79
2018-07-13,08:01:57,0.79
2018-07-13,09:01:51,0.8
2018-07-13,10:01:56,0.8
2018-07-13,11:01:51,0.8
2018-07-13,12:01:51,0.81
2018-07-13,13:01:55,0.81
2018-07-13,14:02:04,0.81
2018-07-13,15:01:56,0.81
2018-07-13,16:01:57,0.82
2018-07-13,17:01:57,0.82
2018-07-13,18:01:55,0.82
2018-07-13,19:01:51,0.82
2018-07-13,20:02:52,0.82
2018-07-13,21:01:51,0.82
2018-07-13,22:01:57,0.82
2018-07-13,23:01:53,0.82
2018-07-14,00:01:54,0.83
2018-07-14,01:01:52,0.83
2018-07-14,02:01:54,0.82
2018-07-14,03:01:52,0.81
2018-07-14,04:01:51,0.81
2018-07-14,05:01:51,0.81
2018-07-14,06:01:51,0.81
2018-07-14,07:01:52,0.81
2018-07-14,08:01:57,0.81
2018-07-14,09:01:55,0.82
2018-07-14,10:01:59,0.82
2018-07-14,11:01:51,0.83
2018-07-14,12:01:51,0.83
2018-07-14,13:01:52,0.83
2018-07-14,14:01:52,0.84
2018-07-14,15:01:56,0.84
2018-07-14,16:01:52,0.84
2018-07-14,17:01:52,0.84
2018-07-14,18:01:51,0.84
2018-07-14,19:01:52,0.84
2018-07-14,20:01:52,0.84
2018-07-14,21:01:58,0.84
2018-07-14,22:01:54,0.85
2018-07-14,23:01:52,0.85
2018-07-15,00:01:52,0.85
2018-07-15,01:01:52,0.85
2018-07-15,02:01:52,0.85
2018-07-15,03:01:51,0.85
2018-07-15,04:01:51,0.85
2018-07-15,05:01:52,0.85
2018-07-15,06:01:53,0.85
2018-07-15,07:01:56,0.85
2018-07-15,08:01:55,0.85
2018-07-15,09:01:56,0.86
2018-07-15,10:01:51,0.86
2018-07-15,11:01:55,0.86
2018-07-15,12:01:52,0.87
2018-07-15,13:01:53,0.87
2018-07-15,14:01:58,0.87
2018-07-15,15:01:54,0.87
2018-07-15,16:01:54,0.87
2018-07-15,17:02:47,0.87
2018-07-15,18:01:53,0.87
2018-07-15,19:01:53,0.78
2018-07-15,20:03:45,0.69
2018-07-15,21:01:52,0.6
2018-07-15,22:01:52,0.51
2018-07-15,23:01:55,0.51
2018-07-16,00:01:53,0.52
2018-07-16,01:01:52,0.53
2018-07-16,02:01:53,0.53
2018-07-16,03:01:54,0.54
2018-07-16,04:01:53,0.55
2018-07-16,05:01:53,0.55
2018-07-16,06:01:53,0.55
2018-07-16,07:01:56,0.58
2018-07-16,08:01:58,0.6
2018-07-16,09:01:53,0.61
2018-07-16,10:01:53,0.63
2018-07-16,11:01:56,0.65
2018-07-16,12:01:53,0.66
2018-07-16,13:01:54,0.67
2018-07-16,14:01:52,0.68
2018-07-16,15:01:52,0.69
2018-07-16,16:01:53,0.7
2018-07-16,17:01:51,0.71
2018-07-16,18:01:52,0.71
2018-07-16,19:01:55,0.72
2018-07-16,20:03:44,0.72
2018-07-16,21:01:52,0.73
2018-07-16,22:01:53,0.72
2018-07-16,23:01:51,0.71
2018-07-17,00:01:52,0.71
2018-07-17,01:01:51,0.7
2018-07-17,02:01:54,0.71
2018-07-17,03:01:51,0.7
2018-07-17,04:01:51,0.7
2018-07-17,05:01:53,0.72
2018-07-17,06:01:53,0.73
2018-07-17,07:01:57,0.74
2018-07-17,08:01:56,0.74
2018-07-17,09:01:56,0.75
2018-07-17,10:01:52,0.76
2018-07-17,11:01:52,0.77
2018-07-17,12:01:53,0.78
2018-07-17,13:01:59,0.78
2018-07-17,14:01:54,0.79
2018-07-17,15:01:53,0.79
2018-07-17,16:01:51,0.79
2018-07-17,17:01:51,0.79
2018-07-17,18:01:52,0.8
2018-07-17,19:01:52,0.8
2018-07-17,20:02:01,0.8
2018-07-17,21:01:53,0.8
2018-07-17,22:01:53,0.8
2018-07-17,23:01:54,0.8
2018-07-18,00:01:54,0.81
2018-07-18,01:01:51,0.81
2018-07-18,02:01:52,0.81
2018-07-18,03:01:52,0.81
2018-07-18,04:01:52,0.81
2018-07-18,05:01:51,0.81
2018-07-18,06:01:52,0.81
2018-07-18,07:01:53,0.82
2018-07-18,08:01:56,0.82
2018-07-18,09:01:54,0.83
2018-07-18,10:01:56,0.83
2018-07-18,11:01:52,0.84
2018-07-18,12:01:53,0.84
2018-07-18,13:01:52,0.84
2018-07-18,14:01:52,0.83
2018-07-18,15:01:54,0.83
2018-07-18,16:01:54,0.82
2018-07-18,17:01:55,0.82
2018-07-18,18:01:53,0.82
2018-07-18,19:01:53,0.82
2018-07-18,20:03:53,0.82
2018-07-18,21:02:03,0.83
2018-07-18,22:01:54,0.83
2018-07-18,23:01:53,0.83
2018-07-19,00:01:54,0.83
2018-07-19,01:01:53,0.83
2018-07-19,02:03:31,0.84
2018-07-19,03:01:52,0.84
2018-07-19,04:01:53,0.84
2018-07-19,05:01:51,0.84
2018-07-19,06:01:54,0.84
2018-07-19,07:01:53,0.84
2018-07-19,08:01:55,0.85
2018-07-19,09:04:54,0.85
2018-07-19,10:01:53,0.85
2018-07-19,11:02:40,0.86
2018-07-19,12:01:54,0.86
2018-07-19,13:02:09,0.86
2018-07-19,14:01:54,0.86
2018-07-19,15:01:54,0.86
2018-07-19,16:01:55,0.84
2018-07-19,17:01:55,0.83
2018-07-19,18:01:52,0.82
2018-07-19,19:01:54,0.81
2018-07-19,20:01:54,0.81
2018-07-19,21:01:54,0.81
2018-07-19,22:01:54,0.81
2018-07-19,23:01:54,0.8
2018-07-20,00:01:54,0.8
2018-07-20,01:01:52,0.79
2018-07-20,02:01:52,0.79
2018-07-20,03:01:51,0.79
2018-07-20,04:01:52,0.78
2018-07-20,05:01:53,0.78
2018-07-20,06:01:54,0.78
2018-07-20,07:01:56,0.79
2018-07-20,08:01:59,0.79
2018-07-20,09:01:55,0.79
2018-07-20,10:01:57,0.8
2018-07-20,11:01:55,0.8
2018-07-20,12:01:56,0.8
2018-07-20,13:02:01,0.81
2018-07-20,14:02:02,0.81
2018-07-20,15:01:57,0.81
2018-07-20,16:01:58,0.81
2018-07-20,17:04:02,0.81
2018-07-20,18:01:55,0.82
2018-07-20,19:01:57,0.82
2018-07-20,20:01:53,0.82
2018-07-20,21:01:53,0.82
2018-07-20,22:01:55,0.82
2018-07-20,23:01:54,0.83
2018-07-21,00:01:55,0.83
2018-07-21,01:01:54,0.83
2018-07-21,02:03:29,0.83
2018-07-21,03:01:52,0.83
2018-07-21,04:01:53,0.84
2018-07-21,05:01:52,0.84
2018-07-21,06:01:57,0.84
2018-07-21,07:01:56,0.84
2018-07-21,08:01:55,0.84
2018-07-21,09:01:54,0.84
2018-07-21,10:01:55,0.85
2018-07-21,11:01:56,0.85
2018-07-21,12:02:31,0.86
2018-07-21,13:01:54,0.86
2018-07-21,14:01:53,0.86
2018-07-21,15:01:54,0.86
2018-07-21,16:01:56,0.86
2018-07-21,17:02:11,0.86
2018-07-21,18:01:55,0.86
2018-07-21,19:02:02,0.86
2018-07-21,20:04:51,0.87
2018-07-21,21:01:55,0.87
2018-07-21,22:01:53,0.87
2018-07-21,23:01:53,0.87
2018-07-22,00:01:53,0.87
2018-07-22,01:01:53,0.87
2018-07-22,02:01:54,0.86
2018-07-22,03:01:54,0.85
2018-07-22,04:01:54,0.84
2018-07-22,05:01:52,0.84
2018-07-22,06:01:53,0.84
2018-07-22,07:01:53,0.84
2018-07-22,08:01:52,0.84
2018-07-22,09:01:54,0.84
2018-07-22,10:01:58,0.84
2018-07-22,11:01:57,0.84
2018-07-22,12:01:55,0.85
2018-07-22,13:02:00,0.85
2018-07-22,14:02:13,0.85
2018-07-22,15:01:56,0.85
2018-07-22,16:02:16,0.85
2018-07-22,17:01:56,0.85
2018-07-22,18:02:00,0.85
2018-07-22,19:01:58,0.86
2018-07-22,20:02:55,0.86
2018-07-22,21:01:58,0.86
2018-07-22,21:02:59,0.86
2018-07-22,21:03:59,0.86
2018-07-22,22:02:00,0.86
2018-07-22,23:01:56,0.86
2018-07-23,00:01:58,0.87
2018-07-23,01:01:56,0.87
2018-07-23,02:01:53,0.87
2018-07-23,03:02:09,0.87
2018-07-23,04:02:02,0.87
2018-07-23,05:01:56,0.87
2018-07-23,06:01:58,0.87
2018-07-23,07:01:59,0.87
2018-07-23,08:02:00,0.88
2018-07-23,09:02:10,0.88
2018-07-23,10:02:00,0.88
2018-07-23,11:01:57,0.89
2018-07-23,12:01:58,0.89
2018-07-23,13:02:04,0.89
2018-07-23,14:01:54,0.89
2018-07-23,15:01:54,0.89
2018-07-23,16:01:55,0.88
2018-07-23,17:01:54,0.88
2018-07-23,18:01:58,0.88
2018-07-23,19:01:54,0.88
2018-07-23,20:03:51,0.88
2018-07-23,21:02:08,0.88
2018-07-23,22:01:55,0.88
2018-07-23,23:01:53,0.88
2018-07-24,00:01:54,0.88
2018-07-24,01:01:52,0.88
2018-07-24,02:01:53,0.88
2018-07-24,03:01:53,0.89
2018-07-24,04:01:54,0.89
2018-07-24,05:01:54,0.89
2018-07-24,06:01:55,0.89
2018-07-24,07:02:22,0.89
2018-07-24,08:01:58,0.89
2018-07-24,09:01:58,0.89
2018-07-24,10:01:54,0.9
2018-07-24,11:01:57,0.9
2018-07-24,12:01:54,0.9
2018-07-24,13:01:57,0.9
2018-07-24,14:02:14,0.9
2018-07-24,15:01:59,0.91
2018-07-24,16:01:59,0.91
2018-07-24,17:01:56,0.91
2018-07-24,18:01:59,0.91
2018-07-24,19:01:56,0.91
2018-07-24,20:04:52,0.91
2018-07-24,21:02:01,0.91
2018-07-24,22:01:58,0.91
2018-07-24,23:02:00,0.9
2018-07-25,00:01:56,0.9
2018-07-25,01:01:55,0.89
2018-07-25,02:01:55,0.88
2018-07-25,03:01:59,0.88
2018-07-25,04:01:53,0.88
2018-07-25,05:01:54,0.87
2018-07-25,06:02:00,0.87
2018-07-25,07:01:59,0.88
2018-07-25,08:02:00,0.88
2018-07-25,09:01:55,0.88
2018-07-25,10:01:57,0.89
2018-07-25,11:01:57,0.89
2018-07-25,12:01:53,0.89
2018-07-25,13:01:53,0.9
2018-07-25,14:01:57,0.9
2018-07-25,15:01:54,0.9
2018-07-25,16:01:54,0.9
2018-07-25,17:02:02,0.9
2018-07-25,18:01:54,0.9
2018-07-25,19:01:58,0.9
2018-07-25,20:04:46,0.9
2018-07-25,21:01:57,0.91
