Fecha,PORVL5_AVG
2018-04-07,1.7000000000000002
2018-04-08,1.7000000000000002
2018-04-09,1.7000000000000002
2018-04-10,1.7000000000000002
2018-04-11,1.6775
2018-04-12,1.5241666666666662
2018-04-13,1.5839130434782616
2018-04-14,1.6145833333333328
2018-04-15,1.654166666666666
2018-04-16,1.2375
2018-04-17,1.2191666666666665
2018-04-18,1.295416666666666
2018-04-19,1.3279166666666666
2018-04-20,1.3670833333333332
2018-04-21,1.4041666666666666
2018-04-22,1.3629166666666668
2018-04-23,1.1887500000000004
2018-04-24,1.2
2018-04-25,1.1799999999999995
2018-04-26,0.7833333333333332
2018-04-27,0.4824999999999999
2018-04-28,0.7112499999999998
2018-04-29,0.8349999999999999
2018-04-30,0.5916666666666668
2018-05-01,0.3245833333333332
2018-05-02,0.5780769230769232
2018-05-03,0.4724999999999999
2018-05-04,0.5608333333333334
2018-05-05,0.6695833333333332
2018-05-06,0.6966666666666669
2018-05-07,0.4504166666666666
2018-05-08,0.4554166666666666
2018-05-09,0.5616666666666666
2018-05-10,0.5166666666666666
2018-05-11,0.4841666666666666
2018-05-12,0.63125
2018-05-13,0.7054166666666667
2018-05-14,0.6929166666666666
2018-05-15,0.6095833333333334
2018-05-16,0.7366666666666667
2018-05-17,0.8016666666666666
2018-05-18,0.6779166666666665
2018-05-19,0.4637499999999999
2018-05-20,0.4304166666666667
2018-05-21,0.6433333333333334
2018-05-22,0.7012500000000003
2018-05-23,0.6420833333333332
2018-05-24,0.5333333333333333
2018-05-25,0.6616666666666666
2018-05-26,0.7179166666666666
2018-05-27,0.6954166666666667
2018-05-28,0.7820833333333331
2018-05-29,0.8325000000000001
2018-05-30,0.7925000000000004
2018-05-31,0.6104166666666666
2018-06-01,0.7154166666666667
2018-06-02,0.7225000000000001
2018-06-03,0.7929166666666668
2018-06-04,0.8316666666666669
2018-06-05,0.8716666666666667
2018-06-06,0.9020833333333336
2018-06-07,0.8145833333333335
2018-06-08,0.4933333333333334
2018-06-09,0.6041666666666664
2018-06-10,0.6333333333333334
2018-06-11,0.6104166666666668
2018-06-12,0.5
2018-06-13,0.6466666666666665
2018-06-14,0.5916666666666667
2018-06-15,0.3952000000000001
2018-06-16,0.5770833333333333
2018-06-17,0.6924999999999999
2018-06-18,0.7150000000000004
2018-06-19,0.5758333333333334
2018-06-20,0.4808333333333334
2018-06-21,0.4725000000000001
2018-06-22,0.5791666666666666
2018-06-23,0.6812499999999999
2018-06-24,0.7262500000000002
2018-06-25,0.53
2018-06-26,0.673333333333333
2018-06-27,0.5983333333333333
2018-06-28,0.58625
2018-06-29,0.4895833333333333
2018-06-30,0.4475000000000002
2018-07-01,0.5095833333333334
2018-07-02,0.6212500000000002
2018-07-03,0.6979166666666666
2018-07-04,0.7758333333333329
2018-07-05,0.777083333333333
2018-07-06,0.4866666666666668
2018-07-07,
2018-07-08,0.7712500000000001
2018-07-09,0.8151999999999998
2018-07-10,0.405
2018-07-11,0.3875
2018-07-12,0.5754166666666668
2018-07-13,0.6883333333333334
2018-07-14,0.7395833333333335
2018-07-15,0.7891666666666667
2018-07-16,0.5125000000000001
2018-07-17,0.61
2018-07-18,0.6958333333333337
2018-07-19,0.7070833333333333
2018-07-20,0.6924999999999998
2018-07-21,0.7554166666666665
2018-07-22,0.7629166666666669
2018-07-23,0.7829166666666662
2018-07-24,0.8175
2018-07-25,0.8470833333333334
2018-07-26,0.8745833333333334
2018-07-27,0.8825000000000002
2018-07-28,0.8766666666666669
2018-07-29,0.5354166666666665
2018-07-30,0.54625
2018-07-31,0.4758333333333333
2018-08-01,0.3958333333333335
2018-08-02,0.4050000000000001
2018-08-03,0.55
