PORVL2N1,PORVL2N2,PORVL4N1,PORVL5N1,PORVL6N1,PORVL7N1,PORVL8N1,PORVL9N1,PORVL10N1,PORVL13N1,PORVL14N1,PORVL15N1,PORVL16N1,PORVL16N2,PORVL18N1,PORVL18N2,PORVL18N3,PORVL18N4,PORVL21N1,PORVL21N2,PORVL21N3,PORVL21N4,PORVL21N5,PORVL24N1,PORVL24N2
0.030487804878048787,0.036585365853658534,0.28301886792452835,0.12804878048780488,0.16666666666666666,0.24050632911392403,0.29746835443037967,0.4451219512195122,0.375,0.3580246913580248,0.3742331288343559,0.4113475177304965,0.3310344827586207,0.382716049382716,0.56875,0.2085889570552147,0.375886524822695,0.20370370370370372,0.5597014925373136,0.49056603773584917,0.3902439024390244,0.33108108108108103,0.37419354838709673,0.0705128205128205,0.406015037593985
0.43902439024390244,0.5670731707317073,0.5283018867924529,0.4573170731707317,0.5416666666666667,0.6265822784810127,0.6265822784810127,0.6219512195121951,0.6375000000000001,0.5679012345679013,0.6625766871165644,0.4893617021276596,0.4413793103448276,0.9506172839506173,0.50625,0.5276073619631902,0.6808510638297873,0.31481481481481477,0.6119402985074627,0.5471698113207548,0.573170731707317,0.5067567567567567,0.6709677419354838,0.46794871794871784,0.631578947368421
0.48170731707317077,0.8109756097560975,0.7924528301886794,0.7682926829268293,0.7361111111111112,1.0,0.9367088607594936,1.0,1.0,0.8209876543209877,1.0,1.0,1.0,0.9876543209876545,0.56875,0.9079754601226995,0.9574468085106382,0.9722222222222221,1.0,1.0000000000000002,1.0,1.0,0.8258064516129031,0.8589743589743588,0.9999999999999998
0.3536585365853659,0.31097560975609756,0.41509433962264153,0.2621951219512195,0.798611111111111,0.24683544303797464,0.49367088607594933,0.475609756097561,0.4375,0.47530864197530864,0.44171779141104295,0.4326241134751774,0.38620689655172424,0.4691358024691359,0.475,0.41104294478527603,0.43971631205673767,0.5462962962962963,0.4402985074626866,0.3836477987421384,0.5182926829268293,0.45270270270270263,0.6580645161290322,0.3012820512820512,0.12781954887218044
0.3658536585365854,0.3231707317073171,0.4276729559748429,0.2682926829268293,0.7916666666666666,0.31645569620253167,0.5189873417721519,0.48170731707317077,0.45624999999999993,0.4876543209876544,0.45398773006134974,0.43971631205673767,0.3931034482758621,0.4691358024691359,0.48124999999999996,0.4171779141104295,0.45390070921985826,0.5462962962962963,0.4477611940298508,0.39622641509433965,0.5182926829268293,0.45945945945945943,0.664516129032258,0.31410256410256404,0.18045112781954886
0.4329268292682927,0.475609756097561,0.4716981132075473,0.12195121951219512,0.4444444444444444,0.6835443037974683,0.6329113924050633,0.43902439024390244,0.74375,0.43209876543209885,0.6073619631901841,0.5390070921985817,0.3310344827586207,0.6666666666666665,0.5,0.3742331288343559,0.6170212765957447,0.40740740740740744,0.5074626865671642,0.5729828940606417,0.42073170731707316,0.5904787766489893,0.4580645161290322,0.08974358974358974,0.6992481203007519
0.43902439024390244,0.3719512195121952,0.509433962264151,0.31097560975609756,0.986111111111111,0.5063291139240507,0.5949367088607594,0.6219512195121951,0.49375,0.5370370370370371,0.7116564417177914,0.4822695035460993,0.43448275862068964,0.9999999999999998,0.48750000000000004,0.6196319018404909,0.8156028368794326,0.40740740740740744,0.5223880597014926,0.6352201257861637,0.6097560975609756,0.3445945945945945,0.35483870967741926,0.4487179487179487,0.736842105263158
0.3231707317073171,0.29268292682926833,0.0,0.29268292682926833,0.8304395961885572,0.4620253164556962,0.5126582278481012,0.42073170731707316,0.5625,0.24691358024691362,0.4355828220858896,0.09219858156028368,0.2,0.2098765432098766,0.41875,0.1226993865030675,0.6170212765957447,0.6318151104354071,0.4552238805970149,0.5729828940606417,0.5549307918803144,0.5904787766489893,0.43870967741935474,0.08333333333333333,0.5563909774436091
0.8719512195121951,0.9085365853658536,0.937106918238994,0.9878048780487805,0.7916666666666666,1.0,1.0,1.0,0.7562500000000001,1.0,1.0,1.0,1.0,0.8765432098765433,1.0,0.9263803680981596,1.0,0.9814814814814814,1.0,1.0000000000000002,0.9878048780487805,1.0,0.9161290322580645,0.9999999999999999,0.9999999999999998
0.42073170731707316,0.38414634146341464,0.5031446540880504,0.3231707317073171,0.8263888888888888,0.4620253164556962,0.5822784810126582,0.5060975609756098,0.49375,0.5246913580246915,0.5460122699386504,0.475177304964539,0.42068965517241386,0.5679012345679013,0.5125000000000001,0.4662576687116564,0.5744680851063831,0.32407407407407407,0.4776119402985075,0.4528301886792453,0.5182926829268293,0.5472972972972973,0.41290322580645156,0.37820512820512814,0.4360902255639097
0.20121951219512194,0.3536585365853659,0.3647798742138365,0.18902439024390244,0.9722222222222222,0.7151898734177214,0.6835443037974683,0.46951219512195125,0.61875,0.5308641975308642,0.6073619631901841,0.3971631205673759,0.3517241379310345,0.9382716049382716,0.35625,0.4171779141104295,0.6879432624113476,0.6388888888888888,0.4850746268656717,0.45911949685534603,0.524390243902439,0.45945945945945943,0.6838709677419355,0.32692307692307687,0.6992481203007519
0.8292682926829268,0.8780487804878048,0.9748427672955975,0.9451219512195121,0.7847222222222223,1.0,1.0,1.0,0.7875000000000001,1.0,1.0,1.0,1.0,0.8765432098765433,1.0,0.9141104294478528,1.0,0.9629629629629628,1.0,1.0000000000000002,0.9817073170731707,1.0,0.9419354838709678,0.9999999999999999,0.9999999999999998
0.3902439024390244,0.8109756097560975,0.6855345911949686,0.6097560975609756,0.6249999999999999,0.8164556962025316,0.8164556962025316,0.8475609756097561,1.0,0.7469135802469137,0.9693251533742331,1.0,0.9862068965517242,0.962962962962963,0.56875,0.8159509202453987,0.8156028368794326,0.6666666666666667,1.0,0.9496855345911952,1.0,0.8986486486486487,0.8258064516129031,0.6538461538461537,0.9999999999999998
0.774390243902439,0.8414634146341463,0.8867924528301888,0.9085365853658536,0.7847222222222223,1.0,1.0,1.0,0.89375,1.0,1.0,1.0,1.0,0.8641975308641976,1.0,0.9202453987730063,1.0,0.9537037037037035,1.0,1.0000000000000002,0.9878048780487805,1.0,0.8580645161290322,0.9999999999999999,0.9999999999999998
0.9268292682926829,0.9085365853658536,0.9937106918238996,1.0,0.7847222222222223,1.0,1.0,1.0,0.7562500000000001,1.0,1.0,1.0,0.9034482758620691,0.9999999999999998,1.0,0.9141104294478528,1.0,0.9351851851851851,1.0,1.0000000000000002,0.9817073170731707,1.0,0.9032258064516129,0.9935897435897435,0.9999999999999998
0.48780487804878053,0.8109756097560975,0.8050314465408805,0.7682926829268293,0.7430555555555556,1.0,0.9367088607594936,1.0,1.0,0.8271604938271606,1.0,1.0,1.0,0.9753086419753088,0.56875,0.9079754601226995,0.9716312056737588,1.0,1.0,1.0000000000000002,0.8597560975609756,1.0,0.8193548387096773,0.9358974358974358,0.9999999999999998
0.4268292682926829,0.38414634146341464,0.5031446540880504,0.31097560975609756,0.9999999999999999,0.49367088607594933,0.5949367088607594,0.5914634146341463,0.46875,0.47530864197530864,0.5030674846625768,0.43971631205673767,0.3931034482758621,0.9506172839506173,0.4437500000000001,0.41104294478527603,0.546099290780142,0.5277777777777777,0.4776119402985075,0.4779874213836479,0.5,0.6756756756756755,0.6516129032258063,0.37820512820512814,0.4511278195488721
0.4451219512195122,0.8109756097560975,0.7610062893081763,0.7134146341463414,0.6875,0.9050632911392404,0.8924050632911392,0.9451219512195121,1.0,0.8209876543209877,1.0,1.0,1.0,0.9506172839506173,0.56875,0.9079754601226995,0.9007092198581561,0.7962962962962963,1.0,1.0000000000000002,1.0,1.0,0.8193548387096773,0.7435897435897435,0.9999999999999998
0.524390243902439,0.4573170731707317,0.5723270440251573,0.4268292682926829,0.9999999999999999,0.7341772151898733,0.6772151898734177,0.6585365853658536,0.53125,0.580246913580247,0.6441717791411044,0.5106382978723405,0.45517241379310347,0.8765432098765433,0.50625,0.5337423312883436,0.6950354609929079,0.5,0.6044776119402985,0.6477987421383649,0.5548780487804877,0.3581081081081081,0.7225806451612903,0.5769230769230769,0.6390977443609023
0.7012195121951219,0.7804878048780488,0.849056603773585,0.8414634146341463,0.7847222222222223,1.0,0.9936708860759493,1.0,0.9375,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,0.9141104294478528,1.0,0.925925925925926,1.0,1.0000000000000002,0.9817073170731707,1.0,0.8580645161290322,0.9999999999999999,0.9999999999999998
0.5609756097560975,0.48170731707317077,0.5974842767295598,0.5060975609756098,0.8055555555555555,0.8227848101265822,0.7278481012658228,0.7012195121951219,0.6749999999999999,0.6790123456790124,0.8343558282208589,0.5957446808510638,0.5862068965517242,0.9999999999999998,0.58125,0.7484662576687117,0.8156028368794326,0.787037037037037,0.7238805970149255,0.6415094339622642,0.6219512195121951,0.5067567567567567,0.8451612903225806,0.6602564102564101,0.8195488721804509
0.4939024390243903,0.45121951219512196,0.5723270440251573,0.4329268292682927,0.9999999999999999,0.6835443037974683,0.6835443037974683,0.6646341463414633,0.55,0.5925925925925927,0.6993865030674847,0.5106382978723405,0.46896551724137936,0.9999999999999998,0.50625,0.5644171779141105,0.6879432624113476,0.6851851851851853,0.6567164179104478,0.5974842767295598,0.6158536585365854,0.7905405405405405,0.7419354838709677,0.5320512820512819,0.6917293233082706
0.4268292682926829,0.39634146341463417,0.5031446540880504,0.2682926829268293,0.9999999999999999,0.5949367088607594,0.6012658227848101,0.6036585365853658,0.5,0.5185185185185186,0.588957055214724,0.45390070921985826,0.3655172413793104,0.9753086419753088,0.41875,0.41104294478527603,0.6028368794326241,0.5833333333333333,0.4701492537313433,0.6352201257861637,0.5182926829268293,0.6689189189189189,0.7096774193548386,0.3974358974358974,0.6466165413533833
0.3902439024390244,0.34146341463414637,0.4716981132075473,0.2682926829268293,0.9999999999999999,0.45569620253164556,0.5569620253164557,0.5853658536585366,0.4375,0.43827160493827166,0.4601226993865031,0.4113475177304965,0.35862068965517246,0.9753086419753088,0.40625,0.3619631901840491,0.5035460992907802,0.5462962962962963,0.4477611940298508,0.4779874213836479,0.5,0.5337837837837838,0.6774193548387096,0.3333333333333333,0.5112781954887218
0.34756097560975613,0.45121951219512196,0.42138364779874216,0.19512195121951217,0.6458333333333333,0.7721518987341772,0.7341772151898733,0.5121951219512195,0.7562500000000001,0.6358024691358026,0.4233128834355828,0.5319148936170214,0.4413793103448276,0.9876543209876545,0.56875,0.558282208588957,0.6950354609929079,0.43518518518518534,0.537313432835821,0.5729828940606417,0.3231707317073171,0.5904787766489893,0.6516129032258063,0.46794871794871784,0.7819548872180448
0.19512195121951217,0.14634146341463414,0.24528301886792456,0.21951219512195122,0.9999999999999999,0.7215189873417721,0.5316455696202531,0.5853658536585366,0.35000000000000003,0.37037037037037046,0.3496932515337423,0.34042553191489366,0.3448275862068966,0.9999999999999998,0.35000000000000003,0.29447852760736204,0.3829787234042553,0.17592592592592604,0.4029850746268657,0.5534591194968554,0.524390243902439,0.6013513513513513,0.2064516129032258,0.15384615384615385,0.7293233082706767
0.7560975609756098,0.823170731707317,0.8742138364779876,0.8902439024390243,0.7847222222222223,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.8641975308641976,1.0,0.9141104294478528,1.0,0.9351851851851851,1.0,1.0000000000000002,0.9817073170731707,1.0,0.8580645161290322,0.9999999999999999,0.9999999999999998
0.45121951219512196,0.5,0.5345911949685536,0.3902439024390244,0.7777777777777779,0.5569620253164557,0.620253164556962,0.6585365853658536,0.6125,0.5555555555555556,0.6257668711656442,0.5035460992907802,0.45517241379310347,0.728395061728395,0.5249999999999999,0.5276073619631902,0.6382978723404256,0.5833333333333333,0.5074626865671642,0.3207547169811321,0.48170731707317077,0.3445945945945945,0.6709677419354838,0.4423076923076922,0.5789473684210524
0.34756097560975613,0.5609756097560975,0.41509433962264153,0.18902439024390244,0.6458333333333333,0.7721518987341772,0.740506329113924,0.5060975609756098,0.7625000000000001,0.6481481481481481,0.638036809815951,0.5390070921985817,0.45517241379310347,0.9876543209876545,0.58125,0.558282208588957,0.6950354609929079,0.43518518518518534,0.5597014925373136,0.5729828940606417,0.3231707317073171,0.5904787766489893,0.6516129032258063,0.46153846153846145,0.7894736842105261
0.7682926829268293,0.715884972687102,0.9433962264150946,0.9024390243902438,0.9999999999999999,1.0,0.9936708860759493,1.0,0.9375,1.0,1.0,0.9645390070921986,0.876639000598956,0.8271604938271606,1.0,1.0,1.0,1.0,0.9925373134328358,0.8900768359340961,0.9695121951219512,1.0,0.9999999999999999,0.8589743589743588,0.9999999999999998
0.09146341463414634,0.21341463414634143,0.2767295597484277,0.30487804878048785,0.75,0.4810126582278481,0.5696202531645569,0.4939024390243903,0.475,0.3148148148148148,0.3006134969325154,0.2978723404255319,0.24137931034482757,0.3580246913580245,0.29374999999999996,0.2760736196319018,0.3262411347517731,0.5185185185185184,0.30597014925373134,0.48427672955974854,0.475609756097561,0.527027027027027,0.6258064516129033,0.16025641025641024,0.44360902255639095
0.39634146341463417,0.8109756097560975,0.6981132075471699,0.6219512195121951,0.6319444444444444,0.8354430379746834,0.8227848101265822,0.8597560975609756,1.0,0.7592592592592594,0.98159509202454,1.0,0.9931034482758622,0.9999999999999998,0.56875,0.8404907975460123,0.8368794326241136,0.6851851851851853,1.0,0.9748427672955975,1.0,0.9256756756756757,0.8258064516129031,0.6474358974358972,0.9999999999999998
0.8475609756097561,0.9085365853658536,0.9622641509433962,0.975609756097561,0.7916666666666666,1.0,1.0,1.0,0.825,1.0,1.0,1.0,1.0,0.8888888888888891,1.0,0.9263803680981596,1.0,0.9629629629629628,1.0,1.0000000000000002,0.9939024390243902,1.0,0.9032258064516129,0.9999999999999999,0.9999999999999998
0.7682926829268293,0.8170731707317073,0.8867924528301888,0.9085365853658536,0.7847222222222223,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.8765432098765433,1.0,0.9325153374233129,1.0,0.9907407407407407,1.0,1.0000000000000002,1.0,1.0,0.8516129032258064,0.9935897435897435,0.9999999999999998
0.8353658536585366,0.9085365853658536,0.9245283018867927,0.9634146341463413,0.7916666666666666,1.0,1.0,1.0,0.775,1.0,1.0,1.0,1.0,0.8888888888888891,1.0,0.9141104294478528,1.0,0.9629629629629628,1.0,1.0000000000000002,0.9817073170731707,1.0,0.9290322580645162,0.9999999999999999,0.9999999999999998
0.7682926829268293,0.6463414634146342,0.7106918238993711,0.7378048780487805,0.9999999999999999,1.0,0.9936708860759493,1.0,0.98125,1.0,1.0,0.9645390070921986,1.0,0.8395061728395063,1.0,1.0,1.0,1.0,1.0,0.8805031446540882,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999998
0.6768292682926829,0.7378048780487805,0.8364779874213838,0.8048780487804877,0.7847222222222223,1.0,1.0,1.0,0.9,0.8209876543209877,1.0,1.0,1.0,0.9999999999999998,1.0,0.9141104294478528,1.0,0.9444444444444442,1.0,1.0000000000000002,0.975609756097561,1.0,0.8451612903225806,0.9999999999999999,0.9999999999999998
0.45121951219512196,0.3902439024390244,0.5157232704402517,0.3658536585365854,0.9999999999999999,0.670886075949367,0.6582278481012658,0.6402439024390244,0.54375,0.617283950617284,0.7484662576687117,0.546099290780142,0.5310344827586208,0.9999999999999998,0.5249999999999999,0.6319018404907977,0.7304964539007094,0.75,0.6194029850746269,0.6100628930817612,0.6036585365853658,0.8445945945945945,0.8258064516129031,0.5769230769230769,0.7518796992481203
0.3353658536585366,0.28658536585365857,0.4088050314465409,0.14634146341463414,0.9791666666666666,0.3987341772151899,0.49367088607594933,0.5792682926829268,0.40625,0.3827160493827161,0.39877300613496935,0.36879432624113484,0.3103448275862069,0.9876543209876545,0.34375,0.3006134969325154,0.4893617021276596,0.537037037037037,0.4104477611940299,0.4779874213836479,0.48170731707317077,0.5337837837837838,0.664516129032258,0.3012820512820512,0.7518796992481203
0.5121951219512195,0.4573170731707317,0.5723270440251573,0.45121951219512196,0.9791666666666666,0.7025316455696202,0.6898734177215189,0.6646341463414633,0.55625,0.5987654320987655,0.7116564417177914,0.5248226950354611,0.4758620689655172,0.9999999999999998,0.51875,0.5766871165644172,0.6950354609929079,0.7314814814814814,0.6194029850746269,0.6352201257861637,0.6036585365853658,0.804054054054054,0.7999999999999999,0.5512820512820512,0.6917293233082706
0.46341463414634143,0.8109756097560975,0.7798742138364781,0.7317073170731707,0.7083333333333334,0.9367088607594936,0.9113924050632911,0.975609756097561,1.0,0.8271604938271606,1.0,1.0,1.0,0.9382716049382716,0.56875,0.9079754601226995,0.9290780141843973,1.0,1.0,1.0000000000000002,0.9939024390243902,0.966216216216216,0.8129032258064515,0.7884615384615384,0.9999999999999998
0.8902439024390243,0.9268292682926829,0.987421383647799,1.0,0.7916666666666666,1.0,1.0,1.0,0.775,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,0.9263803680981596,1.0,0.9814814814814814,1.0,1.0000000000000002,0.9939024390243902,1.0,0.9161290322580645,0.9999999999999999,0.9999999999999998
0.18902439024390244,0.22560975609756098,0.37106918238993714,0.14634146341463414,0.9722222222222222,0.4177215189873418,0.3924050632911392,0.573170731707317,0.38125,0.33950617283950624,0.39877300613496935,0.33333333333333337,0.28275862068965524,0.9876543209876545,0.3125,0.25153374233128833,0.4893617021276596,0.4907407407407407,0.3955223880597015,0.46540880503144666,0.46951219512195125,0.527027027027027,0.6580645161290322,0.26282051282051283,0.7518796992481203
0.28658536585365857,0.24390243902439027,0.32704402515723274,0.2073170731707317,0.763888888888889,0.5126582278481012,0.0,0.4451219512195122,0.34375,0.38888888888888895,0.38650306748466257,0.36170212765957455,0.3310344827586207,0.3950617283950617,0.36874999999999997,0.34355828220858897,0.35460992907801425,0.5277777777777777,0.3805970149253731,0.46540880503144666,0.48780487804878053,0.5337837837837838,0.6193548387096774,0.17307692307692302,0.48872180451127817
0.9024390243902438,0.9207317073170731,0.9937106918238996,1.0,0.798611111111111,1.0,1.0,1.0,0.7937500000000001,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,0.9386503067484664,1.0,0.9814814814814814,1.0,1.0000000000000002,1.0,1.0,0.9225806451612902,0.9935897435897435,0.9999999999999998
0.7012195121951219,0.6402439024390244,0.7735849056603775,0.7134146341463414,0.9999999999999999,0.9936708860759493,0.9936708860759493,1.0,1.0,1.0,1.0,0.9787234042553192,1.0,0.8148148148148149,1.0,1.0,1.0,1.0,0.9402985074626867,0.8805031446540882,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999998
0.4939024390243903,0.524390243902439,0.5597484276729561,0.475609756097561,0.9999999999999999,0.7215189873417721,0.6898734177215189,0.5548780487804877,0.6812499999999999,0.654320987654321,0.7546012269938651,0.5531914893617023,0.5103448275862069,0.6790123456790123,0.5625,0.588957055214724,0.7943262411347518,0.7222222222222221,0.6194029850746269,0.5849056603773586,0.5975609756097561,0.5067567567567567,0.6903225806451613,0.5576923076923076,0.744360902255639
1.0,0.8170731707317073,0.9811320754716981,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,0.8773006134969326,0.9929078014184398,1.0,0.8518518518518519,1.0,0.9079754601226995,1.0,0.9722222222222221,1.0,0.9119496855345913,0.9939024390243902,1.0,0.8903225806451612,0.8333333333333331,0.9999999999999998
0.2804878048780488,0.5060975609756098,0.5283018867924529,0.3170731707317073,0.4444444444444444,0.6265822784810127,0.6392405063291138,0.6585365853658536,0.5625,0.5925925925925927,0.7116564417177914,0.5957446808510638,0.5379310344827587,0.6790123456790123,0.56875,0.4785276073619632,0.7234042553191491,0.4444444444444444,0.9029850746268658,0.6855345911949686,0.5792682926829268,0.5405405405405405,0.5419354838709677,0.39102564102564097,0.7293233082706767
0.3231707317073171,0.5304878048780488,0.5471698113207548,0.3536585365853659,0.45833333333333337,0.6392405063291138,0.6518987341772151,0.6646341463414633,0.5625,0.617283950617284,0.7300613496932515,0.624113475177305,0.5793103448275863,0.7037037037037037,0.56875,0.49693251533742333,0.7092198581560285,0.4537037037037037,0.9179104477611942,0.6981132075471699,0.6036585365853658,0.5675675675675675,0.5612903225806452,0.5,0.736842105263158
0.5121951219512195,0.4268292682926829,0.07547169811320756,0.18292682926829268,0.24305555555555555,0.670886075949367,0.012658227848101278,0.573170731707317,0.31875,0.2160493827160494,0.0,0.08510638297872339,0.1586206896551724,0.8024691358024691,0.31875,0.0061349693251533735,0.16312056737588657,0.5833333333333333,0.4552238805970149,0.22641509433962267,0.5182926829268293,0.41216216216216206,0.5032258064516129,0.05128205128205128,0.44360902255639095
0.30487804878048785,0.29268292682926833,0.4339622641509435,0.2621951219512195,0.7569444444444445,0.20886075949367086,0.4810126582278481,0.5548780487804877,0.41875,0.45679012345679015,0.4233128834355828,0.4184397163120568,0.37241379310344835,0.580246913580247,0.45624999999999993,0.31288343558282206,0.4326241134751774,0.462962962962963,0.4477611940298508,0.48427672955974854,0.41463414634146345,0.5337837837837838,0.5612903225806452,0.2179487179487179,0.16541353383458646
0.01829268292682927,0.4024390243902439,0.1509433962264151,0.09146341463414634,0.20833333333333334,0.26582278481012656,0.21518987341772153,0.2682926829268293,0.3,0.3518518518518519,0.7791411042944786,0.35460992907801425,0.2206896551724138,0.7901234567901234,0.56875,0.1411042944785276,0.4964539007092199,0.16666666666666674,0.5522388059701494,0.3647798742138365,0.28658536585365857,0.18243243243243243,0.14193548387096774,0.012820512820512817,0.06766917293233082
