Fecha.14,Hora.14,PORVL18N1
2018-01-12,01:43:21,1.01
2018-01-12,02:43:21,1.01
2018-01-12,03:43:19,1.01
2018-01-12,04:43:20,1.01
2018-01-12,05:43:21,1.01
2018-01-12,06:43:22,1.01
2018-01-12,07:43:22,1.01
2018-01-12,08:43:22,1.01
2018-01-12,09:43:27,1.01
2018-01-12,10:43:24,1.01
2018-01-12,11:43:20,1.01
2018-01-12,12:43:22,1.01
2018-01-12,13:43:21,1.01
2018-01-12,14:43:54,1.01
2018-01-12,15:43:22,1.01
2018-01-12,16:43:22,1.01
2018-01-12,17:43:53,1.01
2018-01-12,18:43:27,1.01
2018-01-12,19:43:21,1.01
2018-01-12,20:43:20,1.01
2018-01-12,21:43:25,1.01
2018-01-12,22:43:21,1.01
2018-01-12,23:43:20,1.01
2018-01-13,00:43:21,1.01
2018-01-13,01:43:24,1.01
2018-01-13,02:43:23,1.01
2018-01-13,03:43:19,1.01
2018-01-13,04:43:19,1.01
2018-01-13,05:43:20,1.01
2018-01-13,06:43:20,1.01
2018-01-13,07:43:21,1.01
2018-01-13,08:43:22,1.01
2018-01-13,09:43:25,1.01
2018-01-13,10:43:24,1.01
2018-01-13,11:43:19,1.01
2018-01-13,12:43:20,1.01
2018-01-13,13:43:20,1.01
2018-01-13,14:43:59,1.01
2018-01-13,15:44:02,1.01
2018-01-13,16:43:43,1.01
2018-01-13,17:43:18,1.01
2018-01-13,18:43:19,1.01
2018-01-13,19:43:22,1.01
2018-01-13,20:43:20,1.01
2018-01-13,21:43:27,1.01
2018-01-13,22:43:22,1.01
2018-01-13,23:43:17,1.01
2018-01-14,00:43:17,1.01
2018-01-14,01:43:17,1.01
2018-01-14,02:43:18,1.01
2018-01-14,03:43:18,1.01
2018-01-14,04:43:19,1.01
2018-01-14,05:43:19,1.01
2018-01-14,06:43:19,1.01
2018-01-14,07:43:20,1.01
2018-01-14,08:43:21,1.01
2018-01-14,09:43:22,1.01
2018-01-14,10:43:19,1.01
2018-01-14,11:43:26,1.01
2018-01-14,12:43:19,1.01
2018-01-14,13:43:20,1.01
2018-01-14,14:43:26,1.01
2018-01-14,15:43:20,1.01
2018-01-14,16:43:20,1.01
2018-01-14,17:43:24,1.01
2018-01-14,18:43:26,1.01
2018-01-14,19:43:26,1.01
2018-01-14,20:43:27,1.01
2018-01-14,21:43:33,1.01
2018-01-14,22:43:31,1.01
2018-01-14,23:43:31,1.01
2018-01-15,00:43:31,1.01
2018-01-15,01:43:32,1.01
2018-01-15,02:43:32,1.01
2018-01-15,03:43:32,1.01
2018-01-15,04:43:33,1.01
2018-01-15,05:43:33,1.01
2018-01-15,06:43:37,1.01
2018-01-15,07:43:37,1.01
2018-01-15,08:43:35,1.01
2018-01-15,09:43:32,1.01
2018-01-15,10:43:33,1.01
2018-01-15,11:43:33,1.01
2018-01-15,12:43:34,1.01
2018-01-15,13:43:34,1.01
2018-01-15,14:43:35,1.01
2018-01-15,15:21:44,1.01
2018-01-15,16:25:12,1.01
2018-01-15,17:25:08,1.01
2018-01-15,18:25:09,1.01
2018-01-15,19:25:10,1.01
2018-01-15,20:25:10,1.01
2018-01-15,21:25:10,1.01
2018-01-15,22:25:10,1.01
2018-01-15,23:25:11,1.01
2018-01-16,00:25:12,1.01
2018-01-16,01:25:09,1.01
2018-01-16,02:25:08,1.01
2018-01-16,03:25:08,1.01
2018-01-16,04:25:09,1.01
2018-01-16,05:25:12,1.01
2018-01-16,06:25:10,1.01
2018-01-16,07:25:11,1.01
2018-01-16,08:25:13,1.01
2018-01-16,09:25:14,1.01
2018-01-16,10:25:09,1.01
2018-01-16,11:25:12,1.01
2018-01-16,12:25:12,1.01
2018-01-16,13:25:10,1.01
2018-01-16,14:25:15,1.01
2018-01-16,15:25:11,1.01
2018-01-16,16:25:11,1.01
2018-01-16,17:25:12,1.01
2018-01-16,18:25:13,1.01
2018-01-16,19:25:09,1.01
2018-01-16,20:25:09,1.01
2018-01-16,21:25:12,1.01
2018-01-16,22:25:10,1.01
2018-01-16,23:25:11,1.01
2018-01-17,00:25:11,1.01
2018-01-17,01:25:14,1.01
2018-01-17,02:25:14,1.01
2018-01-17,03:25:08,1.01
2018-01-17,04:25:10,1.01
2018-01-17,05:25:09,1.01
2018-01-17,06:25:40,1.01
2018-01-17,07:25:13,1.01
2018-01-17,08:25:10,1.01
2018-01-17,09:25:12,1.01
2018-01-17,10:25:32,1.01
2018-01-17,11:25:20,1.01
2018-01-17,12:25:10,1.01
2018-01-17,13:25:10,1.01
2018-01-17,14:25:09,1.01
2018-01-17,15:25:10,1.01
2018-01-17,16:25:23,1.01
2018-01-17,17:25:11,1.01
2018-01-17,18:25:13,1.01
2018-01-17,19:25:13,1.01
2018-01-17,20:25:13,1.01
2018-01-17,21:25:09,1.01
2018-01-17,22:25:09,1.01
2018-01-17,23:25:09,1.01
2018-01-18,00:25:09,1.01
2018-01-18,01:25:10,1.01
2018-01-18,02:25:11,1.01
2018-01-18,03:25:11,1.01
2018-01-18,04:25:12,1.01
2018-01-18,05:25:09,1.01
2018-01-18,06:25:09,1.01
2018-01-18,07:25:10,1.01
2018-01-18,08:25:13,1.01
2018-01-18,09:25:11,1.01
2018-01-18,10:25:12,1.01
2018-01-18,11:25:15,1.01
2018-01-18,12:25:10,1.01
2018-01-18,13:25:15,1.01
2018-01-18,14:25:11,1.01
2018-01-18,15:25:10,1.01
2018-01-18,16:25:10,1.01
2018-01-18,17:25:10,1.01
2018-01-18,18:25:11,1.01
2018-01-18,19:25:12,1.01
2018-01-18,20:25:12,1.01
2018-01-18,21:25:13,1.01
2018-01-18,22:25:28,1.01
2018-01-18,23:25:09,1.01
2018-01-19,00:25:13,1.01
2018-01-19,01:25:18,1.01
2018-01-19,02:25:14,1.01
2018-01-19,03:25:15,1.01
2018-01-19,04:25:11,1.01
2018-01-19,05:25:12,1.01
2018-01-19,06:25:14,1.01
2018-01-19,07:25:10,1.01
2018-01-19,08:25:10,1.01
2018-01-19,09:25:10,1.01
2018-01-19,10:25:15,1.01
2018-01-19,11:25:13,1.01
2018-01-19,12:25:12,1.01
2018-01-19,13:25:15,1.01
2018-01-19,14:25:14,1.01
2018-01-19,15:25:23,1.01
2018-01-19,16:25:10,1.01
2018-01-19,17:25:10,1.01
2018-01-19,18:25:10,1.01
2018-01-19,19:25:11,1.01
