Fecha.2,Hora.2,PORVL4N1
2018-01-12,01:28:49,0.96
2018-01-12,02:28:49,0.96
2018-01-12,03:28:50,0.96
2018-01-12,04:28:52,0.95
2018-01-12,05:28:48,0.94
2018-01-12,06:28:48,0.93
2018-01-12,07:28:52,0.93
2018-01-12,08:28:49,0.93
2018-01-12,09:28:50,0.93
2018-01-12,10:28:51,0.93
2018-01-12,11:28:51,0.93
2018-01-12,12:28:51,0.94
2018-01-12,13:28:48,0.94
2018-01-12,14:28:49,0.94
2018-01-12,15:28:49,0.94
2018-01-12,16:28:48,0.94
2018-01-12,17:28:49,0.94
2018-01-12,18:28:50,0.94
2018-01-12,19:28:53,0.53
2018-01-12,20:28:54,0.32
2018-01-12,21:28:51,0.34
2018-01-12,22:28:48,0.35
2018-01-12,23:28:48,0.35
2018-01-13,00:28:47,0.35
2018-01-13,01:28:48,0.34
2018-01-13,02:28:48,0.35
2018-01-13,03:28:49,0.37
2018-01-13,04:28:50,0.4
2018-01-13,05:28:49,0.42
2018-01-13,06:28:50,0.51
2018-01-13,07:28:49,0.52
2018-01-13,08:28:48,0.53
2018-01-13,09:28:49,0.53
2018-01-13,10:28:49,0.53
2018-01-13,11:28:53,0.54
2018-01-13,12:28:53,0.55
2018-01-13,13:28:53,0.55
2018-01-13,14:28:54,0.57
2018-01-13,15:28:54,0.57
2018-01-13,16:28:49,0.59
2018-01-13,17:28:49,0.61
2018-01-13,18:28:53,0.63
2018-01-13,19:28:49,0.65
2018-01-13,20:28:56,0.66
2018-01-13,21:28:50,0.67
2018-01-13,22:28:51,0.68
2018-01-13,23:28:51,0.67
2018-01-14,00:28:48,0.48
2018-01-14,01:28:49,0.29
2018-01-14,02:28:48,0.29
2018-01-14,03:28:48,0.29
2018-01-14,04:28:49,0.3
2018-01-14,05:28:50,0.3
2018-01-14,06:28:50,0.31
2018-01-14,07:28:56,0.32
2018-01-14,08:28:51,0.34
2018-01-14,09:28:49,0.38
2018-01-14,10:28:50,0.43
2018-01-14,11:28:49,0.47
2018-01-14,12:28:49,0.52
2018-01-14,13:28:49,0.56
2018-01-14,14:28:50,0.57
2018-01-14,15:28:51,0.58
2018-01-14,16:28:51,0.59
2018-01-14,17:28:51,0.61
2018-01-14,18:28:49,0.62
2018-01-14,19:28:49,0.63
2018-01-14,20:28:49,0.65
2018-01-14,21:28:50,0.66
2018-01-14,22:28:50,0.68
2018-01-14,23:28:51,0.7
2018-01-15,00:28:50,0.71
2018-01-15,01:28:50,0.72
2018-01-15,02:28:48,0.46
2018-01-15,03:28:50,0.47
2018-01-15,04:28:49,0.48
2018-01-15,05:28:48,0.49
2018-01-15,06:28:50,0.5
2018-01-15,07:28:51,0.51
2018-01-15,08:28:50,0.52
2018-01-15,09:29:32,0.53
2018-01-15,10:28:51,0.54
2018-01-15,11:28:49,0.53
2018-01-15,12:28:50,0.52
2018-01-15,13:28:49,0.51
2018-01-15,14:28:49,0.52
2018-01-15,15:32:03,0.53
2018-01-15,16:30:54,0.54
2018-01-15,17:28:53,0.56
2018-01-15,18:28:55,0.58
2018-01-15,19:28:54,0.59
2018-01-15,20:28:53,0.61
2018-01-15,21:28:52,0.62
2018-01-15,22:28:51,0.64
2018-01-15,23:28:53,0.66
2018-01-16,00:28:52,0.67
2018-01-16,01:28:54,0.69
2018-01-16,02:28:54,0.7
2018-01-16,03:28:51,0.71
2018-01-16,04:28:55,0.72
2018-01-16,05:28:53,0.73
2018-01-16,06:28:53,0.73
2018-01-16,07:28:52,0.74
2018-01-16,08:28:59,0.75
2018-01-16,09:29:00,0.76
2018-01-16,10:28:54,0.77
2018-01-16,11:28:54,0.78
2018-01-16,12:28:55,0.78
2018-01-16,13:28:49,0.79
2018-01-16,14:29:01,0.79
2018-01-16,15:29:04,0.79
2018-01-16,16:28:53,0.8
2018-01-16,17:28:55,0.8
2018-01-16,18:28:53,0.8
2018-01-16,19:28:54,0.8
2018-01-16,20:28:54,0.81
2018-01-16,21:28:54,0.81
2018-01-16,22:28:53,0.81
2018-01-16,23:29:00,0.81
2018-01-17,00:28:54,0.82
2018-01-17,01:30:15,0.82
2018-01-17,02:28:52,0.82
2018-01-17,03:29:28,0.82
2018-01-17,04:28:52,0.83
2018-01-17,05:28:53,0.83
2018-01-17,06:28:55,0.83
2018-01-17,07:28:49,0.83
2018-01-17,08:28:53,0.84
2018-01-17,09:30:20,0.84
2018-01-17,10:29:07,0.85
2018-01-17,11:28:55,0.85
2018-01-17,12:28:53,0.86
2018-01-17,13:28:57,0.86
2018-01-17,14:28:57,0.86
2018-01-17,15:28:50,0.87
2018-01-17,16:28:50,0.87
2018-01-17,17:29:22,0.87
2018-01-17,18:28:52,0.87
2018-01-17,19:29:23,0.87
2018-01-17,20:28:58,0.87
2018-01-17,21:28:55,0.7
2018-01-17,22:28:52,0.38
2018-01-17,23:28:52,0.39
2018-01-18,00:28:49,0.4
2018-01-18,01:28:51,0.41
2018-01-18,02:28:49,0.43
2018-01-18,03:28:49,0.46
2018-01-18,04:28:50,0.55
2018-01-18,05:28:50,0.56
2018-01-18,06:28:50,0.57
2018-01-18,07:28:51,0.58
2018-01-18,08:29:00,0.6
2018-01-18,09:28:50,0.61
2018-01-18,10:28:50,0.63
2018-01-18,11:28:53,0.64
2018-01-18,12:28:51,0.66
2018-01-18,13:28:55,0.66
2018-01-18,14:28:52,0.67
2018-01-18,15:28:51,0.69
2018-01-18,16:28:52,0.7
2018-01-18,17:28:56,0.71
2018-01-18,18:28:50,0.72
2018-01-18,19:28:51,0.73
2018-01-18,20:28:49,0.73
2018-01-18,21:28:51,0.74
2018-01-18,22:28:51,0.75
2018-01-18,23:28:50,0.76
2018-01-19,00:28:51,0.77
2018-01-19,01:28:51,0.77
2018-01-19,02:28:53,0.71
2018-01-19,03:28:50,0.65
2018-01-19,04:28:50,0.59
2018-01-19,05:28:49,0.53
2018-01-19,06:28:51,0.47
2018-01-19,07:28:51,0.42
2018-01-19,08:28:51,0.42
2018-01-19,09:28:52,0.43
2018-01-19,10:29:24,0.45
2018-01-19,11:29:24,0.53
2018-01-19,12:28:51,0.53
2018-01-19,13:28:50,0.55
2018-01-19,14:28:50,0.55
2018-01-19,15:28:52,0.57
2018-01-19,16:28:56,0.58
2018-01-19,17:29:21,0.6
2018-01-19,18:28:56,0.61
2018-01-19,19:28:53,0.62
2018-01-19,20:28:50,0.64
2018-01-19,21:28:51,0.65
2018-01-19,22:28:50,0.66
2018-01-19,23:28:51,0.68
2018-01-20,00:28:51,0.69
2018-01-20,01:28:52,0.7
2018-01-20,02:28:52,0.71
2018-01-20,03:28:52,0.72
2018-01-20,04:28:52,0.73
2018-01-20,05:28:53,0.74
2018-01-20,06:28:52,0.74
2018-01-20,07:28:50,0.75
2018-01-20,08:28:51,0.76
2018-01-20,09:28:53,0.77
2018-01-20,10:28:52,0.78
2018-01-20,11:28:50,0.79
2018-01-20,12:28:51,0.79
2018-01-20,13:28:51,0.79
2018-01-20,14:28:51,0.79
2018-01-20,15:28:50,0.8
2018-01-20,16:28:50,0.8
2018-01-20,17:28:54,0.81
2018-01-20,18:28:52,0.81
2018-01-20,19:28:51,0.81
2018-01-20,20:28:52,0.82
2018-01-20,21:28:53,0.82
2018-01-20,22:28:50,0.82
2018-01-20,23:28:52,0.82
2018-01-21,00:28:51,0.83
2018-01-21,01:28:50,0.83
2018-01-21,02:28:50,0.83
2018-01-21,03:28:51,0.83
2018-01-21,04:28:52,0.84
2018-01-21,05:28:52,0.84
