Fecha.3,Hora.3,PORVL5N1
2018-01-12,01:58:18,0.62
2018-01-12,02:58:20,0.63
2018-01-12,03:58:17,0.62
2018-01-12,04:58:17,0.61
2018-01-12,05:58:32,0.6
2018-01-12,06:58:17,0.59
2018-01-12,07:58:18,0.58
2018-01-12,08:58:37,0.57
2018-01-12,09:58:43,0.57
2018-01-12,10:58:19,0.57
2018-01-12,11:58:36,0.57
2018-01-12,12:58:19,0.57
2018-01-12,13:58:18,0.58
2018-01-12,14:58:28,0.58
2018-01-12,15:58:18,0.58
2018-01-12,16:58:33,0.58
2018-01-12,17:58:39,0.58
2018-01-12,18:58:34,0.58
2018-01-12,19:58:16,0.58
2018-01-12,20:58:17,0.58
2018-01-12,21:58:42,0.21
2018-01-12,22:58:17,0.21
2018-01-12,23:58:17,0.21
2018-01-13,00:58:18,0.21
2018-01-13,01:58:19,0.21
2018-01-13,02:58:19,0.21
2018-01-13,03:58:19,0.21
2018-01-13,04:58:16,0.21
2018-01-13,05:58:24,0.21
2018-01-13,06:58:17,0.23
2018-01-13,07:58:18,0.32
2018-01-13,08:58:22,0.3
2018-01-13,09:58:33,0.28
2018-01-13,10:58:35,0.27
2018-01-13,11:58:20,0.28
2018-01-13,12:58:34,0.29
2018-01-13,13:58:32,0.3
2018-01-13,14:58:17,0.32
2018-01-13,15:58:18,0.33
2018-01-13,16:58:17,0.35
2018-01-13,17:58:33,0.36
2018-01-13,18:58:33,0.38
2018-01-13,19:58:19,0.39
2018-01-13,20:58:19,0.4
2018-01-13,21:58:35,0.41
2018-01-13,22:58:34,0.39
2018-01-13,23:58:17,0.16
2018-01-14,00:58:17,0.14
2018-01-14,01:58:32,0.14
2018-01-14,02:58:17,0.12
2018-01-14,03:58:18,0.12
2018-01-14,04:58:18,0.12
2018-01-14,05:58:19,0.13
2018-01-14,06:58:34,0.13
2018-01-14,07:58:20,0.13
2018-01-14,08:58:36,0.15
2018-01-14,09:58:31,0.15
2018-01-14,10:58:34,0.15
2018-01-14,11:58:32,0.15
2018-01-14,12:58:20,0.3
2018-01-14,13:58:34,0.3
2018-01-14,14:58:31,0.31
2018-01-14,15:58:19,0.33
2018-01-14,16:58:35,0.34
2018-01-14,17:58:20,0.35
2018-01-14,18:58:33,0.37
2018-01-14,19:58:19,0.38
2018-01-14,20:58:19,0.39
2018-01-14,21:58:19,0.4
2018-01-14,22:58:34,0.41
2018-01-14,23:58:16,0.41
2018-01-15,00:58:35,0.42
2018-01-15,01:58:16,0.16
2018-01-15,02:58:31,0.16
2018-01-15,03:58:19,0.16
2018-01-15,04:58:33,0.17
2018-01-15,05:58:19,0.18
2018-01-15,06:59:04,0.19
2018-01-15,07:58:21,0.21
2018-01-15,08:58:49,0.23
2018-01-15,09:58:31,0.24
2018-01-15,10:58:36,0.22
2018-01-15,11:58:19,0.21
2018-01-15,12:58:19,0.21
2018-01-15,13:59:04,0.21
2018-01-15,14:58:42,0.22
2018-01-15,15:58:35,0.24
2018-01-15,16:58:35,0.25
2018-01-15,17:58:34,0.27
2018-01-15,18:58:20,0.28
2018-01-15,19:58:35,0.3
2018-01-15,20:58:19,0.32
2018-01-15,21:58:19,0.33
2018-01-15,22:58:33,0.35
2018-01-15,23:58:19,0.36
2018-01-16,00:58:19,0.37
2018-01-16,01:58:19,0.38
2018-01-16,02:58:31,0.39
2018-01-16,03:58:16,0.4
2018-01-16,04:58:17,0.41
2018-01-16,05:58:32,0.41
2018-01-16,06:58:32,0.42
2018-01-16,07:58:33,0.42
2018-01-16,08:58:34,0.43
2018-01-16,09:58:35,0.43
2018-01-16,10:58:32,0.43
2018-01-16,11:58:33,0.44
2018-01-16,12:58:20,0.44
2018-01-16,13:58:33,0.44
2018-01-16,14:58:20,0.44
