Fecha,PORVL2N1,PORVL2N2,PORVL2_AVG
2018-07-22,0.8515384615384612,0.9228571428571434,0.8871978021978023
2018-07-23,0.87875,0.9395833333333332,0.9091666666666667
2018-07-24,0.8979166666666667,0.97125,0.9345833333333333
2018-07-25,0.8920833333333333,0.9933333333333332,0.9427083333333333
2018-07-26,0.9108333333333332,1.0966666666666665,1.0037499999999997
2018-07-27,0.9050000000000006,1.0968,1.0009000000000003
2018-07-28,0.8975000000000001,0.9904166666666664,0.9439583333333332
2018-07-29,0.66375,0.7349999999999999,0.6993749999999999
2018-07-30,0.6304166666666665,0.6770833333333331,0.6537499999999998
2018-07-31,0.6095833333333333,0.6495833333333333,0.6295833333333333
2018-08-01,0.5333333333333333,0.5604166666666668,0.546875
2018-08-02,0.4708333333333334,0.5504166666666668,0.5106250000000001
2018-08-03,0.7133333333333334,0.815416666666667,0.7643750000000002
