Fecha,PORVL8
2018-04-04,
2018-04-05,1.6915384615384612
2018-04-06,1.6791666666666671
2018-04-07,1.6825
2018-04-08,1.6820833333333332
2018-04-09,1.68375
2018-04-10,1.68375
2018-04-11,1.684583333333333
2018-04-12,1.6820833333333336
2018-04-13,1.4465217391304352
2018-04-14,1.4758333333333338
2018-04-15,1.68375
2018-04-16,1.6775
2018-04-17,1.6783333333333341
2018-04-18,1.6787500000000002
2018-04-19,1.6841666666666664
2018-04-20,1.6841666666666668
2018-04-21,1.6874999999999998
2018-04-22,1.6825000000000003
2018-04-23,1.6833333333333331
2018-04-24,1.6829166666666668
2018-04-25,1.6825000000000003
2018-04-26,1.3983333333333334
2018-04-27,0.8920833333333333
2018-04-28,1.1520833333333336
2018-04-29,1.24875
2018-04-30,1.2008333333333334
2018-05-01,0.8591666666666665
2018-05-02,1.0720833333333335
2018-05-03,0.8166666666666668
2018-05-04,1.0625000000000002
2018-05-05,1.1341666666666663
2018-05-06,1.1729166666666668
2018-05-07,0.9204
2018-05-08,0.8975000000000001
2018-05-09,1.0875000000000004
2018-05-10,1.0174999999999998
2018-05-11,0.9779166666666668
2018-05-12,1.09875
2018-05-13,1.1462500000000002
2018-05-14,1.184583333333333
2018-05-15,1.166666666666667
2018-05-16,1.1970833333333333
2018-05-17,1.226666666666666
2018-05-18,1.0883333333333336
2018-05-19,0.9433333333333332
2018-05-20,0.9166666666666664
2018-05-21,1.0962499999999995
2018-05-22,1.1537500000000005
2018-05-23,1.1391666666666664
2018-05-24,1.0841666666666672
2018-05-25,1.1279166666666665
2018-05-26,1.1683333333333337
2018-05-27,1.1758333333333335
2018-05-28,1.208518518518518
2018-05-29,1.2320833333333328
2018-05-30,1.2320833333333334
2018-05-31,1.153333333333334
2018-06-01,1.1795833333333334
2018-06-02,1.18625
2018-06-03,1.220416666666667
2018-06-04,1.2425
2018-06-05,1.2625
2018-06-06,1.2785714285714285
2018-06-07,1.2087999999999997
2018-06-08,0.9795833333333333
2018-06-09,1.1241666666666663
2018-06-10,1.156666666666667
2018-06-11,1.0208
2018-06-12,0.9883333333333332
2018-06-13,1.1116666666666664
2018-06-14,1.0300000000000002
2018-06-15,0.8087500000000002
2018-06-16,1.0758333333333336
2018-06-17,1.1249999999999998
2018-06-18,1.029583333333333
2018-06-19,0.86125
2018-06-20,0.9700000000000004
2018-06-21,0.7941666666666666
2018-06-22,1.039583333333333
2018-06-23,1.1045833333333337
2018-06-24,1.1404166666666666
2018-06-25,1.065416666666667
2018-06-26,1.10875
2018-06-27,1.0870833333333334
2018-06-28,1.0862499999999995
2018-06-29,0.7437499999999999
2018-06-30,0.81625
2018-07-01,1.0154166666666669
2018-07-02,1.0758333333333336
2018-07-03,1.1191666666666664
2018-07-04,1.1654166666666663
2018-07-05,1.1779166666666665
2018-07-06,1.02625
2018-07-07,1.1112499999999996
2018-07-08,1.1629166666666666
2018-07-09,1.198333333333333
2018-07-10,0.7983333333333335
2018-07-11,0.7262500000000002
2018-07-12,1.0566666666666664
2018-07-13,1.1124999999999998
2018-07-14,1.155833333333334
2018-07-15,1.1254166666666665
2018-07-16,0.9837499999999998
2018-07-17,1.0966666666666671
2018-07-18,1.1424999999999996
2018-07-19,1.1716666666666666
2018-07-20,1.1845833333333335
2018-07-21,1.2087999999999994
2018-07-22,1.2125000000000004
2018-07-23,1.2308333333333328
2018-07-24,1.2420833333333334
2018-07-25,1.2541666666666675
2018-07-26,1.2674999999999998
2018-07-27,1.2732142857142859
2018-07-28,1.283333333333333
2018-07-29,1.1666666666666663
2018-07-30,1.0429166666666667
2018-07-31,0.9404166666666668
2018-08-01,0.8549999999999999
2018-08-02,0.8429166666666665
2018-08-03,1.0437500000000002
