Fecha,PORVL7
2018-04-15,1.691666666666667
2018-04-16,1.6980769230769224
2018-04-17,1.6941666666666668
2018-04-18,1.7000000000000002
2018-04-19,1.6987500000000004
2018-04-20,1.7000000000000002
2018-04-21,1.7000000000000002
2018-04-22,1.7000000000000002
2018-04-23,1.6929166666666662
2018-04-24,1.684583333333333
2018-04-25,1.68375
2018-04-26,1.6137500000000002
2018-04-27,1.1941666666666666
2018-04-28,1.3341666666666667
2018-04-29,1.481666666666667
2018-04-30,1.4275000000000002
2018-05-01,0.8279166666666667
2018-05-02,1.1275
2018-05-03,0.7425
2018-05-04,1.0041666666666669
2018-05-05,1.1641666666666666
2018-05-06,1.2137499999999997
2018-05-07,0.8495999999999998
2018-05-08,0.6349999999999999
2018-05-09,1.0820833333333333
2018-05-10,1.1404166666666666
2018-05-11,0.7829166666666666
2018-05-12,1.154583333333333
2018-05-13,1.2141666666666664
2018-05-14,1.2820833333333337
2018-05-15,1.2667857142857142
2018-05-16,1.2595833333333333
2018-05-17,1.3050000000000004
2018-05-18,1.23375
2018-05-19,0.90875
2018-05-20,0.8424999999999997
2018-05-21,0.9458333333333334
2018-05-22,1.0908333333333335
2018-05-23,1.1250000000000002
2018-05-24,1.0677777777777773
2018-05-25,1.106296296296296
2018-05-26,1.1754166666666666
2018-05-27,1.1825000000000003
2018-05-28,1.23625
2018-05-29,1.274166666666667
2018-05-30,1.290833333333333
2018-05-31,1.1966666666666663
2018-06-01,1.2241666666666668
2018-06-02,1.2450000000000003
2018-06-03,1.2908333333333335
2018-06-04,1.3966666666666665
2018-06-05,1.43125
2018-06-06,1.468333333333333
2018-06-07,1.375416666666667
2018-06-08,0.9308333333333332
2018-06-09,1.1200000000000003
2018-06-10,1.1725
2018-06-11,0.9958333333333336
2018-06-12,0.8116666666666665
2018-06-13,1.0908333333333329
2018-06-14,0.9733333333333336
2018-06-15,0.5912499999999999
2018-06-16,0.9616666666666664
2018-06-17,1.1175
2018-06-18,1.0320833333333332
2018-06-19,0.6104166666666666
2018-06-20,0.8308333333333335
2018-06-21,0.5654166666666668
2018-06-22,0.9212499999999998
2018-06-23,1.06125
2018-06-24,1.13625
2018-06-25,1.0174999999999998
2018-06-26,1.1254166666666665
2018-06-27,1.0675
2018-06-28,1.0691666666666668
2018-06-29,0.6687500000000001
2018-06-30,0.5812499999999999
2018-07-01,0.8995833333333333
2018-07-02,0.9950000000000002
2018-07-03,1.1304166666666664
2018-07-04,1.2191666666666667
2018-07-05,1.2433333333333336
2018-07-06,0.9795833333333336
2018-07-07,1.1237499999999996
2018-07-08,1.2037499999999997
2018-07-09,1.2629166666666674
2018-07-10,0.5912499999999998
2018-07-11,0.565
2018-07-12,0.9416666666666664
2018-07-13,1.0845833333333332
2018-07-14,1.1620833333333336
2018-07-15,1.1129166666666666
2018-07-16,0.8829166666666666
2018-07-17,1.0770833333333332
2018-07-18,1.159583333333334
2018-07-19,1.205833333333333
2018-07-20,1.232916666666666
2018-07-21,1.2525000000000006
2018-07-22,1.260000000000001
2018-07-23,1.2549999999999997
2018-07-24,1.2729166666666665
2018-07-25,1.2975
2018-07-26,1.328333333333333
2018-07-27,1.3358333333333334
2018-07-28,1.33875
2018-07-29,1.1891666666666667
2018-07-30,1.1341666666666663
2018-07-31,0.8008333333333334
2018-08-01,0.7854166666666668
2018-08-02,0.59875
2018-08-03,0.9458333333333332
