Fecha,PORVL13
2018-04-26,1.6933333333333331
2018-04-27,1.346666666666667
2018-04-28,1.4616666666666662
2018-04-29,1.5075
2018-04-30,1.4987500000000002
2018-05-01,0.94375
2018-05-02,0.9499999999999998
2018-05-03,0.7379166666666666
2018-05-04,0.8675000000000003
2018-05-05,0.9483333333333336
2018-05-06,0.9708333333333332
2018-05-07,0.7616666666666666
2018-05-08,0.71375
2018-05-09,0.8916666666666669
2018-05-10,0.9120833333333336
2018-05-11,0.7799999999999999
2018-05-12,0.8970833333333337
2018-05-13,0.9666666666666668
2018-05-14,1.0175000000000003
2018-05-15,1.04
2018-05-16,1.0991666666666668
2018-05-17,1.171666666666667
2018-05-18,1.0724999999999998
2018-05-19,0.8162500000000001
2018-05-20,0.7279166666666667
2018-05-21,0.8987500000000002
2018-05-22,0.9724999999999996
2018-05-23,0.98625
2018-05-24,0.9379166666666664
2018-05-25,0.9866666666666668
2018-05-26,1.0074999999999996
2018-05-27,0.9845833333333336
2018-05-28,1.0358333333333336
2018-05-29,1.0995833333333331
2018-05-30,1.1620833333333336
2018-05-31,1.0858333333333332
2018-06-01,1.11875
2018-06-02,1.08125
2018-06-03,1.1391666666666664
2018-06-04,1.1920833333333334
2018-06-05,1.1841666666666673
2018-06-06,1.1825000000000003
2018-06-07,1.165833333333333
2018-06-08,0.9095833333333336
2018-06-09,0.9733333333333332
2018-06-10,0.992916666666667
2018-06-11,0.9441666666666664
2018-06-12,0.8062499999999999
2018-06-13,0.9458333333333332
2018-06-14,0.8437500000000003
2018-06-15,0.7387500000000001
2018-06-16,0.92375
2018-06-17,0.9858333333333332
2018-06-18,0.9325000000000002
2018-06-19,0.71875
2018-06-20,0.8254166666666666
2018-06-21,0.7029166666666665
2018-06-22,0.8933333333333335
2018-06-23,0.9641666666666671
2018-06-24,1.00125
2018-06-25,0.9383333333333334
2018-06-26,0.9733333333333332
2018-06-27,0.9433333333333334
2018-06-28,0.9520833333333336
2018-06-29,0.6966666666666667
2018-06-30,0.6883333333333331
2018-07-01,0.8383333333333333
2018-07-02,0.92125
2018-07-03,0.9820833333333336
2018-07-04,1.0325000000000002
2018-07-05,1.0404166666666659
2018-07-06,0.9379166666666664
2018-07-07,0.9816666666666668
2018-07-08,1.0370833333333331
2018-07-09,1.1008333333333336
2018-07-10,0.7050000000000001
2018-07-11,0.7020833333333334
2018-07-12,0.91625
2018-07-13,0.9908333333333338
2018-07-14,1.0262499999999997
2018-07-15,1.03625
2018-07-16,0.9108333333333336
2018-07-17,0.9812500000000004
2018-07-18,1.0366666666666668
2018-07-19,1.0737500000000002
2018-07-20,1.1191666666666669
2018-07-21,1.16
2018-07-22,1.1525
2018-07-23,1.1516666666666666
2018-07-24,1.180416666666667
2018-07-25,1.175
2018-07-26,1.1637500000000005
2018-07-27,1.1658333333333342
2018-07-28,1.170416666666667
2018-07-29,1.117916666666667
2018-07-30,0.9733333333333332
2018-07-31,0.7916666666666666
2018-08-01,0.755
2018-08-02,0.6979166666666666
2018-08-03,0.8875000000000003
