,0
0,26.51564478773728
1,0.01068243670513652
0,26.455571660347648
1,0.010569393921856038
0,26.455571660347648
1,0.010569393921856038
0,26.455571660347648
1,0.010569393921856038
0,26.455571660347648
1,0.010569393921856038
0,26.02658043504763
1,0.010659942376950768
0,26.02658043504763
1,0.010659942376950768
0,26.02658043504763
1,0.010659942376950768
0,26.02658043504763
1,0.010659942376950768
0,26.02658043504763
1,0.010659942376950768
