Fecha:,Luz (lux)
2018-05-22 18:37:38,10
2018-05-22 19:07:34,1
2018-05-22 19:37:40,1
2018-05-22 20:07:40,1
2018-05-22 20:37:39,1
2018-05-22 21:07:39,1
2018-05-22 21:37:35,1
2018-05-22 22:07:35,1
2018-05-22 22:37:38,1
2018-05-22 23:07:36,1
2018-05-22 23:37:36,1
2018-05-23 00:07:36,1
2018-05-23 00:37:37,1
2018-05-23 01:07:37,1
2018-05-23 01:37:37,1
2018-05-23 02:07:37,1
2018-05-23 02:37:37,1
2018-05-23 03:07:37,1
2018-05-23 03:37:37,1
2018-05-23 04:07:34,1
2018-05-23 04:37:38,1
2018-05-23 05:07:39,1
2018-05-23 05:37:38,35
2018-05-23 06:07:41,2212
2018-05-23 06:37:39,7704
2018-05-23 07:07:38,12216
2018-05-23 07:37:37,26239
2018-05-23 08:07:40,15820
2018-05-23 08:37:37,19369
2018-05-23 09:07:36,23186
2018-05-23 09:37:41,33602
2018-05-23 10:07:41,42075
2018-05-23 10:37:38,48152
2018-05-23 11:07:33,28387
2018-05-23 11:37:37,28387
2018-05-23 12:07:34,31410
2018-05-23 12:37:35,32124
2018-05-23 13:07:38,20034
2018-05-23 13:37:38,21919
2018-05-23 14:07:35,30029
2018-05-23 14:37:35,40679
2018-05-23 15:07:37,12354
2018-05-23 15:37:39,7791
2018-05-23 16:07:40,8429
2018-05-23 16:37:42,10090
2018-05-23 17:07:39,9222
2018-05-23 17:37:37,3924
2018-05-23 18:07:39,727
2018-05-23 18:37:37,6
2018-05-23 19:07:37,1
2018-05-23 19:37:38,1
2018-05-23 20:07:42,1
2018-05-23 20:37:39,1
2018-05-23 21:07:38,1
2018-05-23 21:37:38,1
2018-05-23 22:07:39,1
2018-05-23 22:37:39,1
2018-05-23 23:07:40,1
2018-05-23 23:37:39,1
2018-05-24 00:07:39,1
2018-05-24 00:37:35,1
2018-05-24 01:07:39,1
2018-05-24 01:37:56,1
2018-05-24 02:07:37,1
2018-05-24 02:37:38,1
2018-05-24 03:07:38,1
2018-05-24 03:37:43,1
2018-05-24 04:07:40,1
2018-05-24 04:37:36,1
2018-05-24 05:07:36,1
2018-05-24 05:37:38,9
2018-05-24 06:07:37,1065
2018-05-24 06:37:41,4804
2018-05-24 07:07:58,8058
2018-05-24 07:37:42,8335
2018-05-24 08:07:34,10204
2018-05-24 08:37:39,10554
2018-05-24 09:07:34,21432
2018-05-24 09:38:04,20489
2018-05-24 10:07:36,37601
2018-05-24 10:37:36,37180
2018-05-24 11:07:36,30712
2018-05-24 11:37:36,26239
2018-05-24 12:07:38,41605
2018-05-24 12:37:34,42075
2018-05-24 13:07:33,39775
2018-05-24 13:37:38,37601
2018-05-24 14:07:40,41605
2018-05-24 14:37:47,38456
2018-05-24 15:07:40,31765
2018-05-24 15:37:40,15644
2018-05-24 16:07:40,14138
2018-05-24 16:37:36,9756
2018-05-24 17:07:44,5376
2018-05-24 17:37:33,1053
2018-05-24 18:07:34,112
2018-05-24 18:37:36,1
2018-05-24 19:07:34,1
2018-05-24 19:37:38,1
2018-05-24 20:07:37,1
2018-05-24 20:37:39,1
2018-05-24 21:07:38,1
2018-05-24 21:37:38,1
2018-05-24 22:07:38,1
2018-05-24 22:37:41,1
2018-05-24 23:07:39,1
2018-05-24 23:37:39,1
2018-05-25 00:07:39,1
2018-05-25 00:37:36,1
2018-05-25 01:07:40,1
2018-05-25 01:37:41,1
2018-05-25 02:07:41,1
2018-05-25 02:37:36,1
2018-05-25 03:07:37,1
2018-05-25 03:37:38,1
2018-05-25 04:07:37,1
2018-05-25 04:37:34,1
2018-05-25 05:07:34,1
2018-05-25 05:37:39,14
2018-05-25 06:07:38,1427
2018-05-25 06:37:39,7449
2018-05-25 07:07:42,7791
2018-05-25 07:37:39,14460
2018-05-25 08:07:39,20489
2018-05-25 08:37:36,24805
2018-05-25 09:07:37,38891
2018-05-25 09:37:36,18938
2018-05-25 10:07:39,44010
2018-05-25 10:37:36,48152
2018-05-25 11:08:09,46035
2018-05-25 11:37:40,41605
2018-05-25 12:07:35,26836
2018-05-25 12:37:35,24253
2018-05-25 13:07:36,36354
2018-05-25 13:37:37,31059
2018-05-25 14:07:39,37601
2018-05-25 14:37:37,48152
2018-05-25 15:07:34,27139
2018-05-25 15:37:33,21432
2018-05-25 16:07:37,35148
2018-05-25 16:37:34,26239
2018-05-25 17:07:37,10554
2018-05-25 17:37:34,4105
2018-05-25 18:07:34,156
2018-05-25 18:37:34,3
2018-05-25 19:07:42,1
2018-05-25 19:37:38,1
2018-05-25 20:07:38,1
2018-05-25 20:37:36,1
2018-05-25 21:07:40,1
2018-05-25 21:37:39,1
2018-05-25 22:07:36,1
2018-05-25 22:37:41,1
2018-05-25 23:07:42,1
2018-05-25 23:37:37,1
2018-05-26 00:07:36,1
2018-05-26 00:37:41,1
2018-05-26 01:07:37,1
2018-05-26 01:37:37,1
2018-05-26 02:07:37,1
2018-05-26 02:37:38,1
2018-05-26 03:07:38,1
2018-05-26 03:37:39,1
2018-05-26 04:07:38,1
2018-05-26 04:37:38,1
2018-05-26 05:07:39,1
2018-05-26 05:37:39,17
2018-05-26 06:08:15,1077
2018-05-26 06:37:40,4105
2018-05-26 07:07:41,3587
2018-05-26 07:37:44,7365
2018-05-26 08:07:36,11291
2018-05-26 08:37:37,11944
2018-05-26 09:07:38,6436
2018-05-26 09:37:38,30712
2018-05-26 10:07:38,15820
2018-05-26 10:37:34,33226
2018-05-26 11:07:38,11040
2018-05-26 11:37:35,22167
2018-05-26 12:07:34,25085
2018-05-26 12:37:35,32124
2018-05-26 13:07:38,31765
2018-05-26 13:37:35,33602
2018-05-26 14:07:36,23186
2018-05-26 14:37:37,17116
2018-05-26 15:07:37,22167
2018-05-26 15:37:54,27446
2018-05-26 16:07:55,10554
2018-05-26 16:37:38,4246
2018-05-26 17:07:36,4151
2018-05-26 17:37:34,3353
2018-05-26 18:07:37,760
2018-05-26 18:37:34,5
2018-05-26 19:07:34,1
2018-05-26 19:37:34,1
2018-05-26 20:07:34,1
2018-05-26 20:37:34,1
2018-05-26 21:07:37,1
2018-05-26 21:37:38,1
2018-05-26 22:07:38,1
2018-05-26 22:37:42,1
2018-05-26 23:07:39,1
2018-05-26 23:37:57,1
2018-05-27 00:07:39,1
2018-05-27 00:37:43,1
2018-05-27 01:07:37,1
2018-05-27 01:37:36,1
2018-05-27 02:07:36,1
2018-05-27 02:38:33,1
2018-05-27 03:07:38,1
2018-05-27 03:37:34,1
2018-05-27 04:07:38,1
2018-05-27 04:37:35,1
2018-05-27 05:07:38,1
2018-05-27 05:37:39,34
2018-05-27 06:07:39,2420
2018-05-27 06:37:39,8718
2018-05-27 07:07:40,13516
2018-05-27 07:37:36,14956
2018-05-27 08:07:38,26536
2018-05-27 08:37:37,30712
2018-05-27 09:07:37,36354
2018-05-27 09:37:39,35545
2018-05-27 10:07:33,38456
2018-05-27 10:37:35,35947
2018-05-27 11:07:35,35545
2018-05-27 11:37:37,42551
2018-05-27 12:07:34,38891
2018-05-27 12:37:34,47082
2018-05-27 13:07:35,47614
2018-05-27 13:37:39,51513
2018-05-27 14:07:38,50937
2018-05-27 14:37:34,45520
2018-05-27 15:07:36,34755
2018-05-27 15:37:36,47082
2018-05-27 16:07:35,24805
2018-05-27 16:37:37,11165
2018-05-27 17:07:38,7968
2018-05-27 17:37:47,6582
2018-05-27 18:07:36,1261
2018-05-27 18:37:37,6
2018-05-27 19:07:35,1
2018-05-27 19:37:38,1
2018-05-27 20:07:40,1
2018-05-27 20:37:39,1
2018-05-27 21:07:38,1
2018-05-27 21:37:41,1
2018-05-27 22:07:39,1
2018-05-27 22:37:39,1
2018-05-27 23:07:39,1
2018-05-27 23:37:39,1
2018-05-28 00:07:43,1
2018-05-28 00:37:40,1
2018-05-28 01:07:41,1
2018-05-28 01:37:40,1
2018-05-28 02:07:41,1
2018-05-28 02:37:37,1
2018-05-28 03:07:36,1
2018-05-28 03:37:41,1
2018-05-28 04:07:37,1
2018-05-28 04:37:37,1
2018-05-28 05:07:38,1
2018-05-28 05:37:38,36
2018-05-28 06:07:41,1459
2018-05-28 06:37:39,5561
2018-05-28 07:07:42,9539
2018-05-28 07:37:39,23449
2018-05-28 08:07:43,15644
2018-05-28 08:37:43,30029
2018-05-28 09:07:41,28708
2018-05-28 09:37:38,29033
2018-05-28 10:07:37,28070
2018-05-28 10:37:38,26536
2018-05-28 11:07:37,30712
2018-05-28 11:37:38,18727
2018-05-28 12:07:36,37180
2018-05-28 12:37:39,50937
2018-05-28 13:07:35,36354
2018-05-28 13:37:34,29693
2018-05-28 14:07:38,31765
2018-05-28 14:37:35,40679
2018-05-28 15:07:39,32124
2018-05-28 15:37:40,19153
2018-05-28 16:07:37,14623
2018-05-28 16:37:35,11548
2018-05-28 17:07:37,9222
2018-05-28 17:37:36,4294
2018-05-28 18:07:42,1030
2018-05-28 18:37:42,13
2018-05-28 19:07:42,1
2018-05-28 19:37:39,1
2018-05-28 20:07:40,1
2018-05-28 20:37:37,1
2018-05-28 21:07:38,1
2018-05-28 21:37:38,1
2018-05-28 22:07:38,1
2018-05-28 22:37:38,1
2018-05-28 23:07:38,1
2018-05-28 23:37:38,1
2018-05-29 00:07:39,1
2018-05-29 00:37:39,1
2018-05-29 01:07:39,1
2018-05-29 01:37:39,1
2018-05-29 02:07:39,1
2018-05-29 02:37:40,1
2018-05-29 03:07:39,1
2018-05-29 03:37:39,1
2018-05-29 04:07:37,1
2018-05-29 04:37:36,1
2018-05-29 05:07:36,1
2018-05-29 05:37:38,12
2018-05-29 06:07:38,2237
2018-05-29 06:37:37,14460
2018-05-29 07:07:38,16548
2018-05-29 07:37:38,16924
2018-05-29 08:07:45,23186
2018-05-29 08:37:40,25085
2018-05-29 09:07:39,22167
2018-05-29 09:37:37,19588
2018-05-29 10:07:40,21674
2018-05-29 10:37:43,33226
2018-05-29 11:07:36,33982
2018-05-29 11:37:38,31410
2018-05-29 12:07:35,27756
2018-05-29 12:37:36,30368
2018-05-29 13:07:36,33226
2018-05-29 13:37:35,23449
2018-05-29 14:07:35,35947
2018-05-29 14:38:05,23449
2018-05-29 15:07:57,13980
2018-05-29 15:37:39,11419
2018-05-29 16:07:41,9432
2018-05-29 16:37:38,7879
2018-05-29 17:07:38,8150
2018-05-29 17:37:37,4342
2018-05-29 18:07:39,743
2018-05-29 18:37:37,6
2018-05-29 19:07:33,1
2018-05-29 19:37:38,1
2018-05-29 20:07:39,1
2018-05-29 20:37:38,1
2018-05-29 21:07:36,1
2018-05-29 21:37:35,1
2018-05-29 22:07:38,1
2018-05-29 22:37:35,1
2018-05-29 23:07:35,1
2018-05-29 23:37:36,1
2018-05-30 00:07:36,1
2018-05-30 00:37:36,1
2018-05-30 01:07:40,1
2018-05-30 01:37:39,1
2018-05-30 02:07:36,1
2018-05-30 02:37:33,1
2018-05-30 03:07:37,1
2018-05-30 03:37:37,1
2018-05-30 04:07:37,1
2018-05-30 04:37:38,1
2018-05-30 05:07:38,1
2018-05-30 05:37:39,24
2018-05-30 06:07:38,1053
2018-05-30 06:37:36,2801
2018-05-30 07:07:42,10795
2018-05-30 07:37:35,18106
2018-05-30 08:07:35,30029
2018-05-30 08:37:37,28708
2018-05-30 09:07:37,16363
2018-05-30 09:38:06,30029
2018-05-30 10:07:37,40679
2018-05-30 10:37:37,46035
2018-05-30 11:07:34,44508
2018-05-30 11:37:33,29361
2018-05-30 12:07:41,25369
2018-05-30 12:37:38,23449
2018-05-30 13:07:38,23714
2018-05-30 13:37:34,46555
2018-05-30 14:07:35,23714
2018-05-30 14:37:38,30368
2018-05-30 15:07:35,48152
2018-05-30 15:37:41,17903
2018-05-30 16:07:35,11291
2018-05-30 16:37:36,6153
2018-05-30 17:07:35,8917
2018-05-30 17:37:41,5257
2018-05-30 18:07:41,147
2018-05-30 18:37:40,2
2018-05-30 19:07:41,1
2018-05-30 19:37:37,1
2018-05-30 20:07:37,1
2018-05-30 20:37:38,1
2018-05-30 21:07:38,1
2018-05-30 21:37:38,1
2018-05-30 22:07:38,1
2018-05-30 22:37:41,1
2018-05-30 23:07:42,1
2018-05-30 23:37:38,1
2018-05-31 00:07:41,1
2018-05-31 00:37:40,1
2018-05-31 01:07:38,1
2018-05-31 01:37:38,1
2018-05-31 02:07:38,1
2018-05-31 02:37:38,1
2018-05-31 03:07:38,1
2018-05-31 03:37:39,1
2018-05-31 04:07:38,1
2018-05-31 04:37:39,1
2018-05-31 05:07:40,1
2018-05-31 05:37:40,49
2018-05-31 06:07:39,2864
2018-05-31 06:37:42,6963
2018-05-31 07:07:44,11165
2018-05-31 07:37:59,8429
2018-05-31 08:07:34,19588
2018-05-31 08:37:37,13365
2018-05-31 09:07:37,22417
2018-05-31 09:37:38,24253
2018-05-31 10:07:38,30368
2018-05-31 10:37:43,32124
2018-05-31 11:07:40,27139
2018-05-31 11:37:40,35148
2018-05-31 12:07:39,44010
2018-05-31 12:37:39,24527
2018-05-31 13:07:38,25369
2018-05-31 13:37:36,23714
2018-05-31 14:07:35,50937
2018-05-31 14:37:37,21192
2018-05-31 15:08:34,22927
2018-05-31 15:37:39,42551
2018-05-31 16:07:39,31059
2018-05-31 16:37:38,28708
2018-05-31 17:07:36,7704
2018-05-31 17:37:41,2832
2018-05-31 18:07:34,1007
2018-05-31 18:37:34,10
2018-05-31 19:07:38,1
2018-05-31 19:37:39,1
2018-05-31 20:07:35,1
2018-05-31 20:37:39,1
2018-05-31 21:07:35,1
2018-05-31 21:37:40,1
2018-05-31 22:07:44,1
2018-05-31 22:37:40,1
2018-05-31 23:07:38,1
2018-05-31 23:37:41,1
2018-06-01 09:33:31,4491
2018-06-01 10:03:31,5140
2018-06-01 10:33:31,3241
2018-06-01 11:03:31,1766
2018-06-01 11:33:32,3710
2018-06-01 12:03:32,2618
2018-06-01 12:33:32,2021
2018-06-01 13:03:32,3547
2018-06-01 13:33:32,5198
2018-06-01 14:03:32,5561
2018-06-01 14:33:33,5498
2018-06-01 15:03:33,10204
2018-06-01 15:33:33,15125
2018-06-01 16:03:33,14956
2018-06-01 16:15:00,1543
2018-06-01 16:45:00,7283
2018-06-01 17:15:02,4593
2018-06-01 17:45:02,1977
2018-06-01 18:14:58,261
2018-06-01 18:44:58,1
2018-06-01 19:15:06,1
2018-06-01 19:44:58,1
2018-06-01 20:14:59,1
2018-06-01 20:45:04,1
2018-06-01 21:15:03,1
2018-06-01 21:45:00,1
2018-06-01 22:14:59,1
2018-06-01 22:45:01,1
2018-06-01 23:15:02,1
2018-06-01 23:45:01,1
2018-06-02 00:14:57,1
2018-06-02 00:45:04,1
2018-06-02 01:15:00,1
2018-06-02 01:45:01,1
2018-06-02 02:15:00,1
2018-06-02 02:45:01,1
2018-06-02 03:15:02,1
2018-06-02 03:44:58,1
2018-06-02 04:15:03,1
2018-06-02 04:44:58,1
2018-06-02 05:15:02,1
2018-06-02 05:45:07,216
2018-06-02 06:15:03,6656
2018-06-02 06:45:01,7201
2018-06-02 07:15:01,10554
2018-06-02 07:45:02,11165
2018-06-02 08:15:00,9119
2018-06-02 08:44:59,21432
2018-06-02 09:15:01,15644
2018-06-02 09:45:01,17903
2018-06-02 10:15:01,27139
2018-06-02 10:44:58,25946
2018-06-02 11:15:01,47614
2018-06-02 11:45:01,41139
2018-06-02 12:14:59,43032
2018-06-02 12:45:36,33982
2018-06-02 13:15:03,47082
2018-06-02 13:44:59,49804
2018-06-02 14:15:00,53280
2018-06-02 14:45:30,41605
2018-06-02 15:15:01,38456
2018-06-02 15:45:00,30029
2018-06-02 16:15:04,20721
2018-06-02 16:45:00,18310
2018-06-02 17:15:01,13824
2018-06-02 17:45:01,5623
2018-06-02 18:15:01,769
2018-06-02 18:45:01,2
2018-06-02 19:15:04,1
2018-06-02 19:45:02,1
2018-06-02 20:15:01,1
2018-06-02 20:45:02,1
2018-06-02 21:15:02,1
2018-06-02 21:45:02,1
2018-06-02 22:15:03,1
2018-06-02 22:45:03,1
2018-06-02 23:15:02,1
2018-06-02 23:45:03,1
2018-06-03 00:15:03,1
2018-06-03 00:45:03,1
2018-06-03 01:15:00,1
2018-06-03 01:45:01,1
2018-06-03 02:15:00,1
2018-06-03 02:45:01,1
2018-06-03 03:14:59,1
2018-06-03 03:45:00,1
2018-06-03 04:15:00,1
2018-06-03 04:45:01,1
2018-06-03 05:15:01,1
2018-06-03 05:45:02,130
2018-06-03 06:15:01,2738
2018-06-03 06:45:02,4542
2018-06-03 07:14:58,8817
2018-06-03 07:45:02,10917
2018-06-03 08:14:58,9222
2018-06-03 08:45:02,15999
2018-06-03 09:15:02,6293
2018-06-03 09:45:00,4804
2018-06-03 10:14:59,11810
2018-06-03 10:45:00,7533
2018-06-03 11:14:57,14460
2018-06-03 11:45:00,31059
2018-06-03 12:14:58,29693
2018-06-03 12:45:00,35148
2018-06-03 13:15:00,49247
2018-06-03 13:44:57,50937
2018-06-03 14:14:57,35148
2018-06-03 14:45:01,36765
2018-06-03 15:14:58,33602
2018-06-03 15:44:58,27446
2018-06-03 16:15:05,23449
2018-06-03 16:44:59,20260
2018-06-03 17:15:01,11291
2018-06-03 17:45:03,5140
2018-06-03 18:15:01,438
2018-06-03 18:45:00,2
2018-06-03 19:15:05,1
2018-06-03 19:45:01,1
2018-06-03 20:15:00,1
2018-06-03 20:45:01,1
2018-06-03 21:15:01,1
2018-06-03 21:44:58,1
2018-06-03 22:15:01,1
2018-06-03 22:45:02,1
2018-06-03 23:14:58,1
2018-06-03 23:44:58,1
2018-06-04 00:15:03,1
2018-06-04 00:45:03,1
2018-06-04 01:15:03,1
2018-06-04 01:45:03,1
2018-06-04 02:15:00,1
2018-06-04 02:44:59,1
2018-06-04 03:15:00,1
2018-06-04 03:44:57,1
2018-06-04 04:15:03,1
2018-06-04 04:45:00,1
2018-06-04 05:15:00,1
2018-06-04 05:45:01,94
2018-06-04 06:15:02,1065
2018-06-04 06:45:01,7365
2018-06-04 07:15:01,14138
2018-06-04 07:45:01,16363
2018-06-04 08:15:00,18727
2018-06-04 08:45:08,19153
2018-06-04 09:15:05,19810
2018-06-04 09:45:02,32124
2018-06-04 10:15:02,31765
2018-06-04 10:44:59,26536
2018-06-04 11:15:01,27139
2018-06-04 11:45:01,13824
2018-06-04 12:14:57,33982
2018-06-04 12:44:59,19153
2018-06-04 13:14:57,18727
2018-06-04 13:45:39,16548
2018-06-04 14:15:02,30712
2018-06-04 14:45:01,25946
2018-06-04 15:14:58,20260
2018-06-04 15:44:59,32488
2018-06-04 16:15:05,19153
2018-06-04 16:45:02,21432
2018-06-04 17:14:59,11419
2018-06-04 17:44:59,4105
2018-06-04 18:15:03,338
2018-06-04 18:45:03,1
2018-06-04 19:15:02,1
2018-06-04 19:45:02,1
2018-06-04 20:15:01,1
2018-06-04 20:45:01,1
2018-06-04 21:15:01,1
2018-06-04 21:44:57,1
2018-06-04 22:14:57,1
2018-06-04 22:45:00,1
2018-06-04 23:15:00,1
2018-06-04 23:44:57,1
2018-06-05 00:14:59,1
2018-06-05 00:44:59,1
2018-06-05 01:14:57,1
2018-06-05 01:45:00,1
2018-06-05 02:15:00,1
2018-06-05 02:44:57,1
2018-06-05 03:14:59,1
2018-06-05 03:45:00,1
2018-06-05 04:15:00,1
2018-06-05 04:45:01,1
2018-06-05 05:15:01,1
2018-06-05 05:45:05,92
2018-06-05 06:15:02,1708
2018-06-05 06:45:02,3710
2018-06-05 07:14:59,8621
2018-06-05 07:45:03,8150
2018-06-05 08:15:04,12493
2018-06-05 08:44:59,14138
2018-06-05 09:14:57,17505
2018-06-05 09:44:57,20721
2018-06-05 10:14:57,26836
2018-06-05 10:45:01,22671
2018-06-05 11:14:58,38456
2018-06-05 11:44:57,32855
2018-06-05 12:15:01,26536
2018-06-05 12:45:01,28708
2018-06-05 13:15:02,24253
2018-06-05 13:45:02,33226
2018-06-05 14:15:02,46035
2018-06-05 14:45:02,22417
2018-06-05 15:15:03,36765
2018-06-05 15:45:06,35545
2018-06-05 16:15:07,25369
2018-06-05 16:45:04,20489
2018-06-05 17:15:04,10917
2018-06-05 17:45:01,5816
2018-06-05 18:15:01,672
2018-06-05 18:45:01,2
2018-06-05 19:15:02,1
2018-06-05 19:45:01,1
2018-06-05 20:15:01,1
2018-06-05 20:45:01,1
2018-06-05 21:15:01,1
2018-06-05 21:45:02,1
2018-06-05 22:15:04,1
2018-06-05 22:45:01,1
2018-06-05 23:15:01,1
2018-06-05 23:45:00,1
2018-06-06 00:15:00,1
2018-06-06 00:45:01,1
2018-06-06 01:15:00,1
2018-06-06 01:45:01,1
2018-06-06 02:15:01,1
2018-06-06 02:45:01,1
2018-06-06 03:15:01,1
2018-06-06 03:45:02,1
2018-06-06 04:15:05,1
2018-06-06 04:45:02,1
2018-06-06 05:15:03,1
2018-06-06 05:45:03,29
2018-06-06 06:15:01,1102
2018-06-06 06:45:01,2067
2018-06-06 07:15:02,8524
2018-06-06 07:45:01,14138
2018-06-06 08:15:01,13980
2018-06-06 08:45:35,23714
2018-06-06 09:15:02,31765
2018-06-06 09:45:01,7121
2018-06-06 10:15:02,15820
2018-06-06 10:45:02,24805
2018-06-06 11:15:06,31765
2018-06-06 11:45:02,36765
2018-06-06 12:15:08,25946
2018-06-06 12:44:58,25369
2018-06-06 13:15:03,16363
2018-06-06 13:45:03,6885
2018-06-06 14:15:12,3547
2018-06-06 14:45:00,6153
2018-06-06 15:15:02,3924
2018-06-06 15:45:31,5498
2018-06-06 16:15:00,4804
2018-06-06 16:45:03,1848
2018-06-06 17:15:11,1670
2018-06-06 17:45:22,1561
2018-06-06 18:21:23,273
2018-06-06 18:45:04,2
2018-06-06 19:15:43,1
2018-06-06 19:45:02,1
2018-06-06 20:15:01,1
2018-06-06 20:45:02,1
2018-06-06 21:15:05,1
2018-06-06 21:45:02,1
2018-06-06 22:15:07,1
2018-06-06 22:45:03,1
2018-06-06 23:15:02,1
2018-06-06 23:45:00,1
2018-06-07 00:15:00,1
2018-06-07 00:45:57,1
2018-06-07 01:15:00,1
2018-06-07 01:45:00,1
2018-06-07 02:15:00,1
2018-06-07 02:45:01,1
2018-06-07 03:15:01,1
2018-06-07 03:45:01,1
2018-06-07 04:15:01,1
2018-06-07 04:45:15,1
2018-06-07 05:15:02,1
2018-06-07 05:45:02,124
2018-06-07 06:15:02,2366
2018-06-07 06:45:03,8242
2018-06-07 07:15:03,26239
2018-06-07 07:45:01,28070
2018-06-07 08:15:01,37601
2018-06-07 08:45:01,25369
2018-06-07 09:15:00,23982
2018-06-07 09:45:17,45011
2018-06-07 10:15:03,43518
2018-06-07 10:45:00,46035
2018-06-07 11:15:01,28708
2018-06-07 11:45:01,30029
2018-06-07 12:15:02,23714
2018-06-07 12:45:02,29033
2018-06-07 13:15:02,45520
2018-06-07 13:45:01,44010
2018-06-07 14:15:02,49247
2018-06-07 14:45:02,33602
2018-06-07 15:15:07,16548
2018-06-07 15:45:00,40679
2018-06-07 16:15:00,18310
2018-06-07 16:45:31,8817
2018-06-07 17:15:02,10204
2018-06-07 17:45:05,5025
2018-06-07 18:15:01,743
2018-06-07 18:45:04,1
2018-06-07 19:15:00,1
2018-06-07 19:45:04,1
2018-06-07 20:14:58,1
2018-06-07 20:45:01,1
2018-06-07 21:14:58,1
2018-06-07 21:45:02,1
2018-06-07 22:15:02,1
2018-06-07 22:45:02,1
2018-06-07 23:15:02,1
2018-06-07 23:45:03,1
2018-06-08 00:15:00,1
2018-06-08 00:45:00,1
2018-06-08 01:15:00,1
2018-06-08 01:45:01,1
2018-06-08 02:15:00,1
2018-06-08 02:45:02,1
2018-06-08 03:15:01,1
2018-06-08 03:45:00,1
2018-06-08 04:15:01,1
2018-06-08 04:45:01,1
2018-06-08 05:15:02,1
2018-06-08 05:45:05,67
2018-06-08 06:15:03,2832
2018-06-08 06:45:02,3099
2018-06-08 07:15:03,9756
2018-06-08 07:45:03,17703
2018-06-08 08:15:04,27756
2018-06-08 08:45:02,27139
2018-06-08 09:15:04,24253
2018-06-08 09:45:02,7879
2018-06-08 10:15:04,13216
2018-06-08 10:45:00,23186
2018-06-08 11:15:05,38891
2018-06-08 11:45:06,40225
2018-06-08 12:15:01,26536
2018-06-08 12:45:04,32855
2018-06-08 13:15:04,42551
2018-06-08 13:45:02,33982
2018-06-08 14:15:02,39775
2018-06-08 14:45:02,43032
2018-06-08 15:15:02,35545
2018-06-08 15:45:04,22417
2018-06-08 16:15:03,14298
2018-06-08 16:45:06,9119
2018-06-08 17:15:01,6656
2018-06-08 17:45:01,1954
2018-06-08 18:15:01,276
2018-06-08 18:45:03,2
2018-06-08 19:15:00,1
2018-06-08 19:44:57,1
2018-06-08 20:15:01,1
2018-06-08 20:44:57,1
2018-06-08 21:15:04,1
2018-06-08 21:45:02,1
2018-06-08 22:15:04,1
2018-06-08 22:45:02,1
2018-06-08 23:15:02,1
2018-06-08 23:45:03,1
2018-06-09 00:15:02,1
2018-06-09 00:45:03,1
2018-06-09 01:15:03,1
2018-06-09 01:45:00,1
2018-06-09 02:15:03,1
2018-06-09 02:44:59,1
2018-06-09 03:15:00,1
2018-06-09 03:45:00,1
2018-06-09 04:15:00,1
2018-06-09 04:45:00,1
2018-06-09 05:15:01,1
2018-06-09 05:45:02,9
2018-06-09 06:15:02,302
2018-06-09 06:45:02,1670
2018-06-09 07:15:02,3391
2018-06-09 07:45:05,2212
2018-06-09 08:15:03,14298
2018-06-09 08:45:03,5025
2018-06-09 09:15:03,9978
2018-06-09 09:45:03,7704
2018-06-09 10:15:01,17703
2018-06-09 10:45:02,25369
2018-06-09 11:15:02,16180
2018-06-09 11:45:00,20955
2018-06-09 12:15:01,22927
2018-06-09 12:44:58,13824
2018-06-09 13:14:57,30712
2018-06-09 13:45:02,20721
2018-06-09 14:15:02,23982
2018-06-09 14:44:58,23186
2018-06-09 15:14:58,22417
2018-06-09 15:44:59,11678
2018-06-09 16:15:38,8150
2018-06-09 16:45:03,2237
2018-06-09 17:15:10,1492
2018-06-09 17:45:03,1139
2018-06-09 18:15:04,258
2018-06-09 18:45:04,1
2018-06-09 19:15:01,1
2018-06-09 19:44:58,1
2018-06-09 20:15:14,1
2018-06-09 20:44:58,1
2018-06-09 21:14:59,1
2018-06-09 21:44:57,1
2018-06-09 22:15:01,1
2018-06-09 22:44:58,1
2018-06-09 23:14:57,1
2018-06-09 23:44:58,1
2018-06-10 00:15:04,1
2018-06-10 00:45:02,1
2018-06-10 01:15:02,1
2018-06-10 01:45:02,1
2018-06-10 02:15:01,1
2018-06-10 02:45:01,1
2018-06-10 03:15:32,1
2018-06-10 03:45:02,1
2018-06-10 04:15:02,1
2018-06-10 04:45:02,1
2018-06-10 05:15:02,1
2018-06-10 05:45:00,104
2018-06-10 06:15:04,3837
2018-06-10 06:45:01,8242
2018-06-10 07:15:01,7704
2018-06-10 07:45:00,7121
2018-06-10 08:15:01,10674
2018-06-10 08:45:00,11810
2018-06-10 09:15:00,11810
2018-06-10 09:44:57,33226
2018-06-10 10:14:57,39330
2018-06-10 10:44:57,33226
2018-06-10 11:14:58,26836
2018-06-10 11:44:58,34366
2018-06-10 12:15:01,32488
2018-06-10 12:45:02,26836
2018-06-10 13:15:02,18106
2018-06-10 13:44:59,23186
2018-06-10 14:15:11,24253
2018-06-10 14:44:57,14460
2018-06-10 15:14:57,9756
2018-06-10 15:45:03,6885
2018-06-10 16:15:02,7618
2018-06-10 16:45:00,4751
2018-06-10 17:15:01,1999
2018-06-10 17:45:00,752
2018-06-10 18:14:57,141
2018-06-10 18:45:04,2
2018-06-10 19:14:57,1
2018-06-10 19:45:02,1
2018-06-10 20:15:02,1
2018-06-10 20:44:59,1
2018-06-10 21:15:03,1
2018-06-10 21:45:03,1
2018-06-10 22:15:03,1
