Fecha:,Velocidad del viento (Km/h)
2018-05-05 14:37:35,6.288209607
2018-05-05 15:07:42,1.527041357
2018-05-05 15:37:45,0
2018-05-05 16:07:35,1.098398169
2018-05-05 16:37:42,0
2018-05-05 17:07:40,0
2018-05-05 17:37:41,0
2018-05-05 18:07:41,0
2018-05-05 18:37:38,3.520782396
2018-05-05 19:07:36,2.045454545
2018-05-05 19:37:38,0
2018-05-05 20:07:34,1.184210526
2018-05-05 20:37:38,0
2018-05-05 21:07:41,0
2018-05-05 21:37:43,0
2018-05-05 22:07:42,0
2018-05-05 22:37:39,0
2018-05-05 23:07:35,1.095890411
2018-05-05 23:37:39,0
2018-05-06 00:07:38,0
2018-05-06 00:37:38,0
2018-05-06 01:07:38,0
2018-05-06 01:37:38,0
2018-05-06 02:07:39,0
2018-05-06 02:37:39,0
2018-05-06 03:07:40,0
2018-05-06 03:37:42,0
2018-05-06 04:07:39,0
2018-05-06 04:37:39,0
2018-05-06 05:07:40,0
2018-05-06 05:37:40,0
2018-05-06 06:07:41,0
2018-05-06 06:37:37,0
2018-05-06 07:07:37,0
2018-05-06 07:37:38,1.118012422
2018-05-06 08:07:38,2.208588957
2018-05-06 08:37:34,1.262050833
2018-05-06 09:07:34,4.102564103
2018-05-06 09:37:35,1.179361179
2018-05-06 10:07:38,0
2018-05-06 10:37:42,1.818181818
2018-05-06 11:07:39,0
2018-05-06 11:37:36,5.78313253
2018-05-06 12:07:36,0
2018-05-06 12:37:40,0
2018-05-06 13:07:38,2.432432432
2018-05-06 13:37:39,1.42999007
2018-05-06 14:07:37,1.225531915
2018-05-06 14:37:39,2.191780822
2018-05-06 15:07:38,0
2018-05-06 15:37:40,1.018387553
2018-05-06 16:07:34,3.192904656
2018-05-06 16:37:40,0
2018-05-06 17:07:43,0
2018-05-06 17:37:39,0
2018-05-06 18:07:41,0
2018-05-06 18:37:35,5.538461538
2018-05-06 19:07:35,1.014084507
2018-05-06 19:37:35,8.780487805
2018-05-06 20:07:39,0
2018-05-06 20:37:40,0
2018-05-06 21:07:36,1.195020747
2018-05-06 21:37:40,0
2018-05-06 22:07:36,5.647058824
2018-05-06 22:37:44,0
2018-05-06 23:07:39,0
2018-05-06 23:37:41,0
2018-05-07 00:07:36,1.486068111
2018-05-07 00:37:36,0
2018-05-07 01:07:38,0
2018-05-07 01:37:37,0
2018-05-07 02:07:38,0
2018-05-07 02:37:38,0
2018-05-07 03:07:34,1.09008327
2018-05-07 03:37:38,0
2018-05-07 04:07:38,0
2018-05-07 04:37:39,0
2018-05-07 05:07:39,0
2018-05-07 05:37:40,0
2018-05-07 06:07:40,0
2018-05-07 06:37:41,0
2018-05-07 07:07:40,0
2018-05-07 07:37:36,0
2018-05-07 08:07:36,7.659574468
2018-05-07 08:37:37,0
2018-05-07 09:07:41,0
2018-05-07 09:37:38,0
2018-05-07 10:07:38,0
2018-05-07 10:37:34,3.388235294
2018-05-07 11:07:34,1.907284768
2018-05-07 11:37:39,4.079320113
2018-05-07 12:07:35,1.392649903
2018-05-07 12:37:35,1.297297297
2018-05-07 13:07:35,1.978021978
2018-05-07 13:37:39,0
2018-05-07 14:07:36,0
2018-05-07 14:37:35,2.495667244
2018-05-07 15:07:36,5.017421603
2018-05-07 15:37:40,1.518987342
2018-05-07 16:07:39,1.141950833
2018-05-07 16:37:38,1.791044776
2018-05-07 17:07:37,0
2018-05-07 17:37:37,0
2018-05-07 18:07:38,0
2018-05-07 18:37:38,0
2018-05-07 19:07:38,0
2018-05-07 19:37:39,0
2018-05-07 20:07:38,0
2018-05-07 20:37:38,0
2018-05-07 21:07:35,1.086792453
2018-05-07 21:37:38,0
2018-05-07 22:07:36,2.926829268
2018-05-07 22:37:35,1.782178218
2018-05-07 23:07:36,1.244598099
2018-05-07 23:37:37,0
2018-05-08 00:07:37,0
2018-05-08 00:37:41,0
2018-05-08 01:07:37,0
2018-05-08 01:37:37,0
2018-05-08 02:07:36,0
2018-05-08 02:37:37,0
2018-05-08 03:07:38,0
2018-05-08 03:37:38,0
2018-05-08 04:07:37,0
2018-05-08 04:37:38,0
2018-05-08 05:07:38,0
2018-05-08 05:37:39,0
2018-05-08 06:07:40,0
2018-05-08 06:37:39,0
2018-05-08 07:07:40,0
2018-05-08 07:37:39,0
2018-05-08 08:07:41,0
2018-05-08 08:37:41,0
2018-05-08 09:07:35,1.649484536
2018-05-08 09:37:36,1.222410866
2018-05-08 10:07:37,0
2018-05-08 10:37:35,1.899736148
2018-05-08 11:07:34,2.045454545
2018-05-08 11:37:33,1.641961231
2018-05-08 12:07:35,1.560130011
2018-05-08 12:37:39,0
2018-05-08 13:07:39,1.841432225
2018-05-08 13:37:36,2.845849802
2018-05-08 14:07:35,1.16410671
2018-05-08 14:37:38,2.482758621
2018-05-08 15:07:39,1.86770428
2018-05-08 15:37:35,8.421052632
2018-05-08 16:07:38,2.796116505
2018-05-08 16:37:39,0
2018-05-08 17:07:39,5.581395349
2018-05-08 17:37:37,1.730769231
2018-05-08 18:07:38,0
2018-05-08 18:37:37,0
2018-05-08 19:07:40,0
2018-05-08 19:37:38,6
2018-05-08 20:07:34,5.76
2018-05-08 20:37:36,2.763915547
2018-05-08 21:07:41,0
2018-05-08 21:37:35,1.986206897
2018-05-08 22:07:39,0
2018-05-08 22:37:42,0
2018-05-08 23:07:39,0
2018-05-08 23:37:40,0
2018-05-09 00:07:39,0
2018-05-09 00:37:39,0
2018-05-09 01:07:41,0
2018-05-09 01:37:41,0
2018-05-09 02:07:36,1.294964029
2018-05-09 02:37:37,0
2018-05-09 03:07:37,0
2018-05-09 03:37:37,1.4271556
2018-05-09 04:07:37,0
2018-05-09 04:37:37,0
2018-05-09 05:07:38,0
2018-05-09 05:37:38,0
2018-05-09 06:08:18,0
2018-05-09 06:37:41,0
2018-05-09 07:07:40,0
2018-05-09 07:37:39,0
2018-05-09 08:07:40,1.244598099
2018-05-09 08:37:36,2.063037249
2018-05-09 09:07:40,0
2018-05-09 09:37:39,0
2018-05-09 10:07:40,0
2018-05-09 10:37:43,0
2018-05-09 11:07:37,3.555555556
2018-05-09 11:37:34,1.177432543
2018-05-09 12:07:34,2.208588957
2018-05-09 12:37:42,0
2018-05-09 13:07:38,0
2018-05-09 13:37:36,1.075429425
2018-05-09 14:07:35,1.239242685
2018-05-09 14:37:39,0
2018-05-09 15:07:41,0
2018-05-09 15:37:36,0
2018-05-09 16:07:39,0
2018-05-09 16:37:47,0
2018-05-09 17:07:40,0
2018-05-09 17:37:42,0
2018-05-09 18:07:43,0
2018-05-09 18:37:59,0
2018-05-09 19:07:41,0
2018-05-09 19:37:38,0
2018-05-09 20:07:38,0
2018-05-09 20:37:38,0
2018-05-09 21:07:38,0
2018-05-09 21:37:38,0
2018-05-09 22:07:38,0
2018-05-09 22:37:38,0
2018-05-09 23:07:39,0
2018-05-09 23:37:39,0
2018-05-10 00:07:39,0
2018-05-10 00:37:38,0
2018-05-10 01:07:39,0
2018-05-10 01:37:39,0
2018-05-10 02:07:40,0
2018-05-10 02:37:40,0
2018-05-10 03:07:40,0
2018-05-10 03:37:41,0
2018-05-10 04:07:37,0
2018-05-10 04:37:36,0
2018-05-10 05:07:38,0
2018-05-10 05:37:38,0
2018-05-10 06:07:38,0
2018-05-10 06:37:38,0
2018-05-10 07:07:41,1.016949153
2018-05-10 07:38:20,0
2018-05-10 08:07:39,0
2018-05-10 08:37:35,0
2018-05-10 09:07:40,7.346938776
2018-05-10 09:37:40,0
2018-05-10 10:07:44,0
2018-05-10 10:37:45,0
2018-05-10 11:07:42,1.267605634
2018-05-10 11:37:43,6.127659574
2018-05-10 12:07:37,1.07946027
2018-05-10 12:37:38,0
2018-05-10 13:07:37,7.236180905
2018-05-10 13:37:38,1.507853403
2018-05-10 14:07:38,0
2018-05-10 14:37:35,1.472392638
2018-05-10 15:07:44,4.403669725
2018-05-10 15:37:39,42.35294118
2018-05-10 16:07:35,1.912350598
2018-05-10 16:37:40,0
2018-05-10 17:07:40,0
2018-05-10 17:37:38,3.333333333
2018-05-10 18:07:35,2.8125
2018-05-10 18:37:36,3.956043956
2018-05-10 19:07:37,2.647058824
2018-05-10 19:37:41,0
2018-05-10 20:07:39,0
2018-05-10 20:37:37,1.375358166
2018-05-10 21:07:34,1.238177128
2018-05-10 21:37:36,3.388235294
2018-05-10 22:07:39,0
2018-05-10 22:37:37,0
2018-05-10 23:07:37,1.160354553
2018-05-10 23:37:41,0
2018-05-11 00:07:37,0
2018-05-11 00:37:33,1.029306648
2018-05-11 01:07:36,2.548672566
2018-05-11 01:37:39,0
2018-05-11 02:07:37,0
2018-05-11 02:37:37,0
2018-05-11 03:07:37,0
2018-05-11 03:37:38,0
2018-05-11 04:07:37,0
2018-05-11 04:37:39,0
2018-05-11 05:07:40,0
2018-05-11 05:37:42,0
2018-05-11 06:07:38,0
2018-05-11 06:37:36,0
2018-05-11 07:07:37,0
2018-05-11 07:37:36,0
2018-05-11 08:07:36,0
2018-05-11 08:37:37,0
2018-05-11 09:07:34,1.102603369
2018-05-11 09:37:40,0
2018-05-11 10:07:35,2.632541133
2018-05-11 10:37:39,8.888888889
2018-05-11 11:07:39,0
2018-05-11 11:37:35,1.467889908
2018-05-11 12:07:35,1.8
2018-05-11 12:37:39,0
2018-05-11 13:07:39,0
2018-05-11 13:37:35,2.036775106
2018-05-11 14:07:36,0
2018-05-11 14:37:40,0
2018-05-11 15:07:40,0
2018-05-11 15:37:38,3.235955056
2018-05-11 16:07:37,1.052631579
2018-05-11 16:37:41,1.359773371
2018-05-11 17:07:34,1.191066998
2018-05-11 17:37:39,2.763915547
2018-05-11 18:07:34,1.431411531
2018-05-11 18:37:38,3.870967742
2018-05-11 19:07:38,0
2018-05-11 19:37:38,0
2018-05-11 20:07:39,0
2018-05-11 20:37:38,0
2018-05-11 21:07:39,0
2018-05-11 21:37:42,0
2018-05-11 22:07:41,0
2018-05-11 22:37:41,0
2018-05-11 23:07:39,0
2018-05-11 23:37:40,0
2018-05-12 00:07:41,0
2018-05-12 00:38:27,0
2018-05-12 01:07:40,0
2018-05-12 01:37:37,0
2018-05-12 02:07:37,0
2018-05-12 02:37:37,0
2018-05-12 03:07:37,0
2018-05-12 03:37:37,0
2018-05-12 04:07:38,0
2018-05-12 04:37:38,0
2018-05-12 05:07:39,0
2018-05-12 05:37:41,0
2018-05-12 06:07:41,0
2018-05-12 06:37:40,0
2018-05-12 07:07:36,5.950413223
2018-05-12 07:37:36,0
2018-05-12 08:07:37,2.613430127
2018-05-12 08:37:33,8.13559322
2018-05-12 09:07:34,1.714285714
2018-05-12 09:37:37,0
2018-05-12 10:07:38,0
2018-05-12 10:37:34,1.262050833
2018-05-12 11:07:34,1.730769231
2018-05-12 11:37:38,1.953867028
2018-05-12 12:07:39,0
2018-05-12 12:37:35,2.396006656
2018-05-12 13:07:35,2.834645669
2018-05-12 13:37:35,1.912350598
2018-05-12 14:07:43,0
2018-05-12 14:37:40,1.30198915
2018-05-12 15:07:37,2.517482517
2018-05-12 15:37:37,1.718377088
2018-05-12 16:07:57,1.290322581
2018-05-12 16:37:47,1.418719212
2018-05-12 17:07:33,2.807017544
2018-05-12 17:37:33,3.243243243
2018-05-12 18:07:33,1.19205298
2018-05-12 18:37:34,1.024182077
2018-05-12 19:07:34,4.210526316
2018-05-12 19:37:35,5.975103734
2018-05-12 20:07:34,1.940700809
2018-05-12 20:37:35,1.548387097
2018-05-12 21:07:38,0
2018-05-12 21:37:35,2.071942446
2018-05-12 22:07:39,0
2018-05-12 22:37:40,0
2018-05-12 23:07:36,1.587651599
2018-05-12 23:37:41,0
2018-05-13 00:07:40,0
2018-05-13 00:37:42,0
2018-05-13 01:07:37,0
2018-05-13 01:37:37,0
2018-05-13 02:07:37,0
2018-05-13 02:37:37,0
2018-05-13 03:07:38,0
2018-05-13 03:37:39,0
2018-05-13 04:07:37,0
2018-05-13 04:37:38,0
2018-05-13 05:07:34,1.975308642
2018-05-13 05:37:38,0
2018-05-13 06:07:43,0
2018-05-13 06:37:39,0
2018-05-13 07:07:39,0
2018-05-13 07:37:36,0
2018-05-13 08:07:36,0
2018-05-13 08:37:41,0
2018-05-13 09:07:37,0
2018-05-13 09:37:37,6.79245283
2018-05-13 10:07:39,1.173594132
2018-05-13 10:37:35,1.580680571
2018-05-13 11:07:36,3.31797235
2018-05-13 11:37:34,1.827411168
2018-05-13 12:07:34,1.682242991
2018-05-13 12:37:37,2.260596546
2018-05-13 13:07:34,1.069042316
2018-05-13 13:37:35,2.962962963
2018-05-13 14:07:35,3.171806167
2018-05-13 14:37:36,4.864864865
2018-05-13 15:07:35,1.383285303
2018-05-13 15:37:39,0
2018-05-13 16:07:35,1.421520237
2018-05-13 16:37:38,7.384615385
2018-05-13 17:07:37,4.056338028
2018-05-13 17:37:34,1.575492341
2018-05-13 18:07:33,2.681564246
2018-05-13 18:37:37,0
2018-05-13 19:07:35,1.387283237
2018-05-13 19:37:38,4.458204334
2018-05-13 20:07:38,0
2018-05-13 20:37:41,0
2018-05-13 21:07:34,1.126760563
2018-05-13 21:38:11,0
2018-05-13 22:07:39,0
2018-05-13 22:37:39,0
2018-05-13 23:07:39,0
2018-05-13 23:37:39,0
2018-05-14 00:07:36,3.287671233
2018-05-14 00:37:40,0
2018-05-14 01:07:41,0
2018-05-14 01:37:41,0
2018-05-14 02:07:37,3.609022556
2018-05-14 02:37:38,3.923705722
2018-05-14 03:07:38,1.553398058
2018-05-14 03:37:37,0
2018-05-14 04:07:37,0
2018-05-14 04:37:33,1.907284768
2018-05-14 05:07:34,1.49068323
2018-05-14 05:38:04,1.240310078
2018-05-14 06:07:34,2.647058824
2018-05-14 06:37:39,0
2018-05-14 07:07:39,0
2018-05-14 07:37:39,0
2018-05-14 08:07:40,0
2018-05-14 08:37:36,1.986206897
2018-05-14 09:07:37,3.31797235
2018-05-14 09:37:46,3.214285714
2018-05-14 10:07:42,0
2018-05-14 10:37:38,2.282091918
2018-05-14 11:07:33,2.461538462
2018-05-14 11:37:35,2.651933702
2018-05-14 12:09:42,7.461139896
2018-05-14 12:37:34,1.764705882
2018-05-14 13:07:36,5.975103734
2018-05-14 13:37:35,4.186046512
2018-05-14 14:07:39,1.154771451
2018-05-14 14:37:36,3.090128755
2018-05-14 15:07:34,7.236180905
2018-05-14 15:37:35,4.914675768
2018-05-14 16:07:40,0
2018-05-14 16:37:36,2.457337884
2018-05-14 17:07:36,2.264150943
2018-05-14 17:37:36,1.69212691
2018-05-14 18:07:39,6.486486486
2018-05-14 18:37:58,0
2018-05-14 19:07:38,0
2018-05-14 19:37:40,0
2018-05-14 20:07:44,0
2018-05-14 20:37:40,0
2018-05-14 21:07:38,0
2018-05-14 21:37:34,4.210526316
2018-05-14 22:07:42,0
2018-05-14 22:37:38,0
2018-05-14 23:07:38,0
2018-05-14 23:37:39,0
2018-05-15 00:07:38,0
2018-05-15 00:37:38,0
2018-05-15 01:07:39,0
2018-05-15 01:37:39,0
2018-05-15 02:07:40,0
2018-05-15 02:37:40,0
2018-05-15 03:07:41,0
2018-05-15 03:37:38,0
2018-05-15 04:07:37,0
2018-05-15 04:37:36,0
2018-05-15 05:07:37,0
2018-05-15 05:37:38,0
2018-05-15 06:07:39,0
2018-05-15 06:37:35,1.105990783
2018-05-15 07:07:35,1.862871928
2018-05-15 07:37:36,2.292993631
2018-05-15 08:07:40,0
2018-05-15 08:37:39,1.106840892
2018-05-15 09:07:35,1.741233374
2018-05-15 09:37:36,1.018387553
2018-05-15 10:07:39,0
2018-05-15 10:37:37,1.251086012
2018-05-15 11:07:37,1.447236181
2018-05-15 11:37:41,0
2018-05-15 12:07:38,2.105263158
2018-05-15 12:37:35,1.829733164
2018-05-15 13:07:36,1.643835616
2018-05-15 13:37:36,3.272727273
2018-05-15 14:07:36,2.732447818
2018-05-15 14:37:36,1.23182207
2018-05-15 15:07:36,3.512195122
2018-05-15 15:37:38,4.114285714
2018-05-15 16:11:05,3.185840708
2018-05-15 16:37:35,5.413533835
2018-05-15 17:07:38,1.795511222
2018-05-15 17:37:35,2.521891419
2018-05-15 18:07:35,1.696113074
2018-05-15 18:37:37,0
2018-05-15 19:08:16,1.467889908
2018-05-15 19:37:34,1.398058252
2018-05-15 20:07:34,1.700118064
2018-05-15 20:37:34,2.891566265
2018-05-15 21:07:35,4.26035503
2018-05-15 21:37:39,3.45323741
2018-05-15 22:07:34,1.732851986
2018-05-15 22:37:35,2.774566474
2018-05-15 23:07:39,1.573770492
2018-05-15 23:37:36,2.38410596
2018-05-16 00:07:36,2.993762994
2018-05-16 00:37:36,3.529411765
2018-05-16 01:08:14,2.632541133
2018-05-16 01:37:37,2.360655738
2018-05-16 02:07:37,0
2018-05-16 02:37:41,0
2018-05-16 03:07:40,0
2018-05-16 03:37:40,0
2018-05-16 04:07:41,0
2018-05-16 04:37:36,0
2018-05-16 05:07:36,0
2018-05-16 05:37:39,0
2018-05-16 06:07:38,4.114285714
2018-05-16 06:37:34,1.664739884
2018-05-16 07:07:34,1.02637206
2018-05-16 07:37:35,1.081893313
2018-05-16 08:07:39,1.176470588
2018-05-16 08:37:36,1.522198732
2018-05-16 09:07:36,2.25
2018-05-16 09:37:35,1.948579161
2018-05-16 10:07:40,0
2018-05-16 10:37:37,2.074927954
2018-05-16 11:07:37,1.184210526
2018-05-16 11:37:37,2.23255814
2018-05-16 12:07:34,2.360655738
2018-05-16 12:37:35,2.651933702
2018-05-16 13:07:39,1.724550898
2018-05-16 13:37:34,2.02247191
2018-05-16 14:07:41,0
2018-05-16 14:37:37,1.254355401
2018-05-16 15:07:37,2.142857143
2018-05-16 15:37:59,1.775585697
2018-05-16 16:07:34,1.102603369
2018-05-16 16:37:34,1.176470588
2018-05-16 17:07:35,1.073825503
2018-05-16 17:37:48,2.208588957
2018-05-16 18:07:41,0
2018-05-16 18:37:37,0
2018-05-16 19:07:41,0
2018-05-16 19:37:38,0
2018-05-16 20:07:39,0
2018-05-16 20:37:39,0
2018-05-16 21:07:40,0
2018-05-16 21:37:39,0
2018-05-16 22:07:40,0
2018-05-16 22:37:43,0
2018-05-16 23:07:40,0
2018-05-16 23:37:42,0
2018-05-17 00:07:42,0
2018-05-17 00:37:38,1.267605634
2018-05-17 01:07:39,1.275465013
2018-05-17 01:37:37,0
2018-05-17 02:07:37,0
2018-05-17 02:37:37,0
2018-05-17 03:07:38,0
2018-05-17 03:37:38,0
2018-05-17 04:07:38,0
2018-05-17 04:37:38,0
2018-05-17 05:07:39,0
2018-05-17 05:37:40,0
2018-05-17 06:07:39,0
2018-05-17 06:37:40,0
2018-05-17 07:07:41,0
2018-05-17 07:37:37,1.032998565
2018-05-17 08:07:36,3.819628647
2018-05-17 08:37:37,1.875
2018-05-17 09:07:40,0
2018-05-17 09:37:54,1.225531915
2018-05-17 10:07:38,0
2018-05-17 10:37:34,3.664122137
2018-05-17 11:07:34,3.923705722
2018-05-17 11:37:36,1.548387097
2018-05-17 12:07:34,3.420427553
2018-05-17 12:37:35,1.363636364
2018-05-17 13:07:36,6
2018-05-17 13:37:49,1.940700809
2018-05-17 14:07:36,1.044992743
2018-05-17 14:37:36,3.310344828
2018-05-17 15:07:39,5.052631579
2018-05-17 15:37:36,4.63022508
2018-05-17 16:07:36,4.363636364
2018-05-17 16:37:42,0
2018-05-17 17:07:41,0
2018-05-17 17:37:38,0
2018-05-17 18:07:38,0
2018-05-17 18:37:37,0
2018-05-17 19:07:37,1.342031687
2018-05-17 19:37:38,0
2018-05-17 20:07:40,0
2018-05-17 20:37:36,2.296650718
2018-05-17 21:07:39,1.277728483
2018-05-17 21:37:40,0
2018-05-17 22:07:39,0
2018-05-17 22:38:36,0
2018-05-17 23:07:39,0
2018-05-17 23:37:35,0
2018-05-18 00:07:36,1.546723953
2018-05-18 00:37:42,0
2018-05-18 01:07:36,0
2018-05-18 01:37:40,0
2018-05-18 02:07:37,0
2018-05-18 02:37:40,0
2018-05-18 03:07:39,0
2018-05-18 03:37:35,1.139240506
2018-05-18 04:07:35,1.492227979
2018-05-18 04:37:40,0
2018-05-18 05:07:41,0
2018-05-18 05:37:58,0
2018-05-18 06:07:41,0
2018-05-18 06:37:38,0
2018-05-18 07:07:38,0
2018-05-18 07:37:38,0
2018-05-18 08:07:37,0
2018-05-18 08:37:36,0
2018-05-18 09:07:34,2.676579926
2018-05-18 09:37:38,1.179361179
2018-05-18 10:07:38,4.600638978
2018-05-18 10:37:38,0
2018-05-18 11:07:41,1.493775934
2018-05-18 11:37:38,0
2018-05-18 12:07:38,0
2018-05-18 12:37:38,1.501564129
2018-05-18 13:07:33,1.31147541
2018-05-18 13:38:11,1.535181237
2018-05-18 14:07:34,1.388621022
2018-05-18 14:37:34,3.2
2018-05-18 15:07:33,1.113689095
2018-05-18 15:37:37,0
2018-05-18 16:07:34,1.258741259
2018-05-18 16:37:34,2.031029619
2018-05-18 17:07:34,1.589403974
2018-05-18 17:37:38,0
2018-05-18 18:07:35,2.909090909
2018-05-18 18:37:39,1.282279608
2018-05-18 19:07:35,1.105990783
2018-05-18 19:39:10,3.207126949
2018-05-18 20:07:38,1.818181818
2018-05-18 20:37:37,1.951219512
2018-05-18 21:07:37,1.160354553
2018-05-18 21:37:36,0
2018-05-18 22:07:36,0
2018-05-18 22:37:54,2.77992278
2018-05-18 23:07:38,0
2018-05-18 23:37:38,1.395348837
2018-05-19 00:07:37,0
2018-05-19 00:37:34,3.37236534
2018-05-19 01:07:34,4.090909091
2018-05-19 01:37:38,0
2018-05-19 02:07:34,4.417177914
2018-05-19 02:37:35,1.291479821
2018-05-19 03:07:38,0
2018-05-19 03:37:35,1.503131524
2018-05-19 04:07:35,1.704142012
2018-05-19 04:37:35,1.285714286
2018-05-19 05:07:41,0
2018-05-19 05:37:42,0
2018-05-19 06:07:40,0
2018-05-19 06:37:43,0
2018-05-19 07:07:55,1.349578257
2018-05-19 07:37:37,0
2018-05-19 08:07:37,0
2018-05-19 08:37:37,0
2018-05-19 09:07:38,0
2018-05-19 09:37:38,0
2018-05-19 10:07:34,3.037974684
2018-05-19 10:37:38,1.495327103
2018-05-19 11:07:35,1.580680571
2018-05-19 11:37:35,4.285714286
2018-05-19 12:07:36,1.658986175
2018-05-19 12:37:35,2.068965517
2018-05-19 13:07:39,0
2018-05-19 13:38:16,3.123644252
2018-05-19 14:07:40,0
2018-05-19 14:37:40,3.070362473
2018-05-19 15:07:37,8.372093023
2018-05-19 15:37:47,0
2018-05-19 16:07:38,1.325966851
2018-05-19 16:37:37,0
2018-05-19 17:07:38,0
2018-05-19 17:37:34,3.192904656
2018-05-19 18:07:38,0
2018-05-19 18:37:38,0
2018-05-19 19:07:35,3.325635104
2018-05-19 19:37:39,0
2018-05-19 20:07:36,1.825095057
2018-05-19 20:37:39,0
2018-05-19 21:07:39,2.162162162
2018-05-19 21:37:36,1.922563418
2018-05-19 22:07:36,4.897959184
2018-05-19 22:37:37,1.115414407
2018-05-19 23:07:42,0
2018-05-19 23:37:38,0
2018-05-20 00:07:37,0
2018-05-20 00:37:36,0
2018-05-20 01:07:37,0
2018-05-20 01:37:37,0
2018-05-20 02:07:37,0
2018-05-20 02:37:38,0
2018-05-20 03:07:38,8.674698795
2018-05-20 03:37:38,0
2018-05-20 04:07:38,0
2018-05-20 04:37:38,0
2018-05-20 05:07:39,0
2018-05-20 05:37:43,0
2018-05-20 06:07:39,0
2018-05-20 06:37:40,0
2018-05-20 07:07:41,0
2018-05-20 07:37:42,0
2018-05-20 08:07:38,1.296129613
2018-05-20 08:37:38,5.829959514
2018-05-20 09:07:33,3.044397463
2018-05-20 09:37:34,2.526315789
2018-05-20 10:07:34,2.75334608
2018-05-20 10:37:33,1.991701245
2018-05-20 11:07:35,1.476923077
2018-05-20 11:37:34,1.110254433
2018-05-20 12:07:34,2.31884058
2018-05-20 12:37:38,0
2018-05-20 13:07:35,3.38028169
2018-05-20 13:37:47,0
2018-05-20 14:07:36,1.239242685
2018-05-20 14:37:36,1.342031687
2018-05-20 15:07:37,1.438561439
2018-05-20 15:37:39,2.696629213
2018-05-20 16:07:37,1.207041073
2018-05-20 16:37:38,1.058045555
2018-05-20 17:07:34,1.548387097
2018-05-20 17:37:37,0
2018-05-20 18:07:37,0
2018-05-20 18:37:40,0
2018-05-20 19:07:39,0
2018-05-20 19:37:49,0
2018-05-20 20:07:39,0
2018-05-20 20:37:38,0
2018-05-20 21:07:39,0
2018-05-20 21:37:40,0
2018-05-20 22:07:39,0
2018-05-20 22:37:43,0
2018-05-20 23:07:48,0
2018-05-20 23:37:40,0
2018-05-21 00:07:40,0
2018-05-21 00:37:39,0
2018-05-21 01:07:39,0
2018-05-21 01:37:36,2.647058824
2018-05-21 02:07:39,0
2018-05-21 02:37:41,0
2018-05-21 03:07:40,0
2018-05-21 03:37:41,0
2018-05-21 04:07:38,0
2018-05-21 04:37:36,0
2018-05-21 05:07:36,0
2018-05-21 05:37:38,0
2018-05-21 06:07:37,0
2018-05-21 06:37:45,0
2018-05-21 07:07:39,5.60311284
2018-05-21 07:37:35,5.106382979
2018-05-21 08:07:37,5.034965035
2018-05-21 08:37:35,2.453151618
2018-05-21 09:07:35,1.264266901
2018-05-21 09:37:36,1.601779755
2018-05-21 10:07:36,4.376899696
2018-05-21 10:37:39,4.600638978
2018-05-21 11:07:39,5.714285714
2018-05-21 11:37:36,0
2018-05-21 12:07:36,1.381957774
2018-05-21 12:37:38,1.410381978
2018-05-21 13:07:39,1.511017838
2018-05-21 13:37:43,0
2018-05-21 14:07:37,0
2018-05-21 14:37:33,3.090128755
2018-05-21 15:07:34,2.408026756
2018-05-21 15:37:38,1.498439126
2018-05-21 16:07:35,3.654822335
2018-05-21 16:37:39,0
2018-05-21 17:08:19,0
2018-05-21 17:37:40,0
2018-05-21 18:07:35,1.614349776
2018-05-21 18:37:39,0
2018-05-21 19:07:36,1.254355401
2018-05-21 19:37:39,1.340782123
2018-05-21 20:07:41,0
2018-05-21 20:37:41,0
2018-05-21 21:07:37,0
2018-05-21 21:37:37,0
2018-05-21 22:07:37,0
2018-05-21 22:37:42,0
2018-05-21 23:07:37,0
2018-05-21 23:37:38,0
2018-05-22 00:07:38,0
2018-05-22 00:37:38,0
2018-05-22 01:07:37,0
2018-05-22 01:37:38,0
2018-05-22 02:07:39,0
2018-05-22 02:37:40,0
2018-05-22 03:07:39,0
2018-05-22 03:37:39,0
2018-05-22 04:07:39,0
2018-05-22 04:37:40,0
2018-05-22 05:07:39,0
2018-05-22 05:37:37,0
2018-05-22 06:07:37,0
2018-05-22 06:37:38,0
2018-05-22 07:07:38,0
2018-05-22 07:37:38,0
2018-05-22 08:07:35,2.057142857
2018-05-22 08:37:35,2.11143695
2018-05-22 09:07:36,1.097560976
2018-05-22 09:37:38,0
2018-05-22 10:07:39,0
2018-05-22 10:37:42,1.042722665
2018-05-22 11:07:35,2.300319489
2018-05-22 11:37:40,0
2018-05-22 12:07:37,3.123644252
2018-05-22 12:37:38,5.179856115
2018-05-22 13:07:36,1.246753247
2018-05-22 13:37:39,0
2018-05-22 14:07:36,3.287671233
2018-05-22 14:37:36,5.496183206
2018-05-22 15:07:46,0
2018-05-22 15:37:42,0
2018-05-22 16:07:38,4.864864865
2018-05-22 16:37:37,0
2018-05-22 17:07:41,1.418719212
2018-05-22 17:37:38,0
2018-05-22 18:07:33,1.512605042
2018-05-22 18:37:38,0
2018-05-22 19:07:34,1.37667304
2018-05-22 19:37:39,1.101759755
2018-05-22 20:07:40,0
2018-05-22 20:37:39,0
2018-05-22 21:07:39,25
2018-05-22 21:37:35,5.78313253
2018-05-22 22:07:35,3.185840708
2018-05-22 22:37:38,1.720430108
2018-05-22 23:07:36,5.475285171
2018-05-22 23:37:36,1.174551387
