Fecha,PORVL2_AVG,PORVL4_AVG,PORVL5_AVG,PORVL6_AVG,PORVL7_AVG,PORVL8_AVG,PORVL9_AVG,PORVL10_AVG,PORVL13_AVG,PORVL14_AVG,PORVL15_AVG,PORVL16_AVG,PORVL18_AVG,PORVL21_AVG,PORVL24_AVG
2018-02-01,0.9118749999999998,1.0745833333333328,0.8970833333333333,1.03,1.2895833333333335,1.2987499999999994,1.3112500000000002,1.4495833333333332,1.084166666666667,1.48125,1.4583333333333337,1.7000000000000002,1.19375,1.4148333333333332,1.2637500000000002
2018-02-02,0.872708333333333,1.1016666666666663,0.9287500000000004,1.05,1.31,1.3216666666666659,1.3316666666666668,1.4720833333333327,1.11375,1.5087500000000005,1.528333333333333,1.5513157894736846,1.2146875000000004,1.4663333333333335,1.3160416666666666
2018-02-03,0.8633333333333336,1.122916666666666,0.9604166666666666,1.0687500000000003,1.3333333333333337,1.3400000000000003,1.3533333333333333,1.4912499999999993,1.21375,1.5358333333333332,1.5450000000000002,1.55125,1.236875,1.512416666666667,1.3289583333333332
2018-02-04,0.8775000000000002,1.1395833333333332,0.9849999999999998,1.0829166666666663,1.3491666666666668,1.3570833333333332,1.3775000000000002,1.5104166666666676,1.2583333333333335,1.5641666666666667,1.586666666666667,1.5533333333333335,1.2611458333333336,1.5199166666666668,1.3614583333333332
2018-02-05,0.8964583333333334,1.1628000000000005,1.0125,1.10125,1.3716666666666664,1.3766666666666667,1.4016666666666664,1.5291666666666668,1.218333333333333,1.5879166666666669,1.5879166666666669,1.5743749999999999,1.2795833333333335,1.5623233333333333,1.3758333333333335
2018-02-06,0.9092361111111109,1.1841666666666668,1.0345833333333332,1.1200000000000003,1.3899999999999997,1.3949999999999996,1.4229166666666668,1.6304166666666664,1.265,1.6120833333333326,1.670833333333334,1.5958333333333334,1.290729166666667,1.5834166666666667,1.3872916666666668
2018-02-07,1.044375,1.1924999999999997,1.0545833333333332,1.1320833333333329,1.4108333333333334,1.409166666666667,1.4450000000000005,1.6995833333333337,1.2791666666666666,1.6366666666666665,1.7000000000000002,1.6135416666666662,1.3021875000000003,1.5971666666666666,1.4445833333333336
2018-02-08,1.050416666666667,1.2124999999999997,1.0753846153846152,1.1491666666666662,1.43,1.419166666666667,1.4629166666666664,1.7000000000000002,1.3035999999999996,1.658333333333334,1.7000000000000002,1.6827083333333333,1.3156249999999998,1.6161666666666665,1.4254166666666666
2018-02-09,1.0556250000000003,1.2316666666666662,1.0933333333333335,1.1608333333333334,1.4516,1.430416666666667,1.48625,1.7000000000000002,1.3291666666666662,1.6799999999999995,1.7000000000000002,1.6931249999999998,1.3266666666666664,1.628666666666667,1.44875
2018-02-10,1.0610416666666669,1.2508000000000006,1.1158333333333337,1.1729166666666666,1.4726923076923069,1.4466666666666668,1.5100000000000005,1.7000000000000002,1.3533333333333333,1.694583333333334,1.7000000000000002,1.6933333333333334,1.3407291666666667,1.63975,1.4337499999999999
2018-02-11,1.0658333333333336,1.2679166666666668,1.1449999999999998,1.1887500000000004,1.4895833333333333,1.4691666666666665,1.5320833333333332,1.7000000000000002,1.3762499999999998,1.7000000000000002,1.7000000000000002,1.6941666666666664,1.3604166666666668,1.6444166666666669,1.4275000000000002
2018-02-12,1.0712500000000003,1.27625,1.1691666666666671,1.2012499999999997,1.5075,1.487083333333333,1.542499999999999,1.7000000000000002,1.4020833333333331,1.7000000000000002,1.7000000000000002,1.6941666666666664,1.3727083333333334,1.6440000000000001,1.461875
2018-02-13,1.0762500000000002,1.2916666666666672,1.1875,1.2125,1.4945833333333332,1.492916666666667,1.5637500000000004,1.7000000000000002,1.41,1.7000000000000002,1.7000000000000002,1.67875,1.382291666666667,1.6436666666666668,1.4964583333333334
2018-02-14,1.0831250000000001,1.3062499999999997,1.2012499999999997,1.2229166666666669,1.5404166666666663,1.5066666666666668,1.5758333333333332,1.7000000000000002,1.41,1.7000000000000002,1.7000000000000002,1.6793750000000003,1.3832291666666667,1.641916666666667,1.5262500000000003
2018-02-15,1.0885416666666665,1.3133333333333337,1.2179166666666663,1.2333333333333332,1.5504166666666659,1.5179166666666668,1.5979166666666669,1.7000000000000002,1.41,1.7000000000000002,1.7000000000000002,1.688333333333333,1.3914583333333332,1.6314166666666665,1.5025000000000004
2018-02-16,1.0937500000000004,1.3287499999999997,1.2324999999999997,1.2416666666666665,1.570833333333333,1.5337499999999995,1.6141666666666659,1.7,1.413333333333333,1.7000000000000002,1.7000000000000002,1.6864583333333327,1.4059375000000003,1.636583333333333,1.5116666666666667
2018-02-17,1.0985416666666667,1.3395833333333336,1.2483333333333335,1.2525000000000004,1.5916000000000006,1.5479166666666664,1.6316666666666666,1.7000000000000002,1.4150000000000005,1.7000000000000002,1.7000000000000002,1.6893749999999998,1.4555208333333336,1.6342500000000002,1.5368750000000002
2018-02-18,1.1043750000000003,1.3420833333333335,1.2595833333333335,1.2633333333333334,1.6062500000000002,1.5583333333333336,1.6504166666666666,1.7000000000000002,1.4154166666666672,1.7000000000000002,1.7000000000000002,1.6872916666666664,1.4600000000000004,1.6381666666666668,1.5341666666666671
2018-02-19,1.108125,1.3504166666666668,1.2795833333333335,1.2733333333333337,1.6199999999999994,1.5675,1.6662500000000005,1.7000000000000002,1.4141666666666668,1.7000000000000002,1.7000000000000002,1.6877083333333331,1.4654166666666668,1.631416666666667,1.5431250000000003
2018-02-20,1.1127083333333334,1.3641666666666667,1.29625,1.283333333333333,1.6366666666666665,1.5825000000000002,1.684583333333333,1.7000000000000002,1.413333333333333,1.7000000000000002,1.7000000000000002,1.6897916666666664,1.4697916666666668,1.62775,1.5635416666666666
2018-02-21,1.1164583333333336,1.37125,1.312083333333333,1.2962500000000003,1.6812500000000004,1.5941666666666672,1.69125,1.7000000000000002,1.4133333333333338,1.7000000000000002,1.7000000000000002,1.6887499999999998,1.4674999999999998,1.62925,1.58875
2018-02-22,1.12375,1.38125,1.3237499999999998,1.308333333333333,1.7000000000000002,1.6016666666666668,1.6966666666666668,1.7000000000000002,1.4137500000000005,1.7000000000000002,1.7000000000000002,1.6918749999999996,1.4778125,1.6330833333333334,1.6091666666666666
2018-02-23,1.1275000000000002,1.3883333333333332,1.3333333333333333,1.3187500000000003,1.7000000000000002,1.61625,1.7000000000000002,1.7000000000000002,1.4137500000000005,1.7000000000000002,1.7000000000000002,1.6954166666666666,1.4830208333333335,1.6444166666666669,1.6141666666666667
2018-02-24,1.131875,1.393333333333333,1.3425000000000002,1.3270833333333325,1.7000000000000002,1.6287500000000004,1.7000000000000002,1.7000000000000002,1.4137500000000005,1.7000000000000002,1.7000000000000002,1.6895833333333334,1.4886458333333332,1.6435833333333334,1.6435416666666667
2018-02-25,1.137291666666667,1.4050000000000002,1.3595833333333331,1.33875,1.7000000000000006,1.6412499999999994,1.7000000000000002,1.7000000000000002,1.4137500000000005,1.7000000000000002,1.7000000000000002,1.6783333333333332,1.4897916666666668,1.6384166666666669,1.6704166666666667
2018-02-26,1.1389583333333335,1.41875,1.37,1.3512500000000005,1.7000000000000002,1.66125,1.7000000000000002,1.7000000000000002,1.413333333333333,1.7000000000000002,1.7000000000000002,1.6829166666666664,1.4987500000000002,1.6404166666666669,1.6995833333333334
2018-02-27,1.1466666666666667,1.4270833333333333,1.3791666666666669,1.374583333333333,1.7000000000000002,1.6258333333333337,1.7000000000000002,1.6999999999999995,1.4129166666666668,1.7000000000000002,1.7000000000000002,1.683125,1.5175000000000003,1.647416666666667,1.7000000000000002
2018-02-28,1.1718750000000002,1.4270833333333337,1.3825,1.3691666666666669,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.4322222222222225,1.4137500000000005,1.7000000000000002,1.7000000000000002,1.6793749999999998,1.5071875000000001,1.6354166666666672,1.7000000000000002
2018-03-01,1.263541666666667,1.4400000000000002,1.3874999999999995,1.3733333333333333,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.3808333333333327,1.4133333333333338,1.7000000000000002,1.7000000000000002,1.6741666666666668,1.4833333333333336,1.6359166666666667,1.6985416666666668
2018-03-02,1.247291666666667,1.4475,1.3954166666666667,1.3700000000000008,1.7000000000000002,1.6587500000000002,1.7000000000000002,1.4412499999999997,1.4141666666666672,1.7000000000000002,1.7000000000000002,1.680625,1.5472041666666665,1.63975,1.6989583333333336
2018-03-03,1.2152083333333334,1.4466666666666663,1.3929166666666668,1.3700000000000008,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.5408333333333333,1.4129166666666668,1.7000000000000002,1.7000000000000002,1.6797916666666666,1.656875,1.6485000000000003,1.697916666666667
2018-03-04,1.226666666666667,1.450416666666667,1.3949999999999996,1.3700000000000008,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.5366666666666662,1.41125,1.7000000000000002,1.7000000000000002,1.680416666666667,1.6534375000000003,1.6423333333333332,1.7000000000000002
2018-03-05,1.2429166666666667,1.4720833333333336,1.4229166666666666,1.3712500000000003,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.5504166666666663,1.501666666666667,1.7000000000000002,1.7000000000000002,1.6843750000000002,1.6571875000000003,1.6482500000000002,1.6943750000000004
2018-03-06,1.2624999999999997,1.487083333333333,1.45125,1.3675000000000006,1.7000000000000002,1.699166666666667,1.7000000000000002,1.57,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6558333333333335,1.6424166666666669,1.7000000000000002
2018-03-07,1.277083333333333,1.4741666666666668,1.465833333333333,1.3700000000000008,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.5737499999999998,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6714583333333333,1.6540625000000002,1.6500833333333333,1.6991666666666672
2018-03-08,1.2902083333333336,1.4799999999999995,1.4775000000000005,1.3700000000000008,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.5637499999999998,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6629166666666668,1.6547916666666667,1.6521666666666668,1.7000000000000002
2018-03-09,1.303125,1.484166666666666,1.4979166666666668,1.3700000000000008,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.5616666666666663,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6595833333333334,1.6547916666666669,1.6545,1.7000000000000002
2018-03-10,1.3169565217391304,1.4883333333333333,1.5095833333333333,1.3700000000000008,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.5691666666666666,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6552083333333334,1.6563541666666668,1.6508333333333334,1.6981249999999997
2018-03-11,1.336666666666667,1.4995833333333335,1.5187500000000005,1.3695833333333338,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.5479166666666664,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6589583333333335,1.658125,1.6509166666666668,1.6970833333333335
2018-03-12,1.3483333333333332,1.5125000000000004,1.5329166666666667,1.3700000000000008,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.5449999999999997,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.662291666666667,1.6577083333333333,1.6499166666666667,1.69875
2018-03-13,1.3574999999999995,1.5104166666666663,1.5462499999999997,1.3700000000000008,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.53875,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6472916666666668,1.6539583333333334,1.6506666666666667,1.7000000000000002
2018-03-14,1.3710416666666667,1.5179166666666672,1.5575,1.3691666666666673,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.539583333333333,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6445833333333337,1.6541666666666668,1.6514166666666668,1.7000000000000002
2018-03-15,1.387916666666667,1.5266666666666668,1.56875,1.3700000000000008,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.5375,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6427083333333332,1.6552083333333334,1.6468333333333334,1.6977083333333334
2018-03-16,1.3133333333333335,1.5287499999999998,1.5787499999999997,1.3662500000000006,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.538333333333333,1.5754166666666671,1.7000000000000002,1.7000000000000002,1.646875,1.6566666666666667,1.6497500000000003,1.6989583333333336
2018-03-17,1.2902083333333334,1.5412499999999998,1.5912500000000007,1.3616666666666668,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.54,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6568749999999999,1.6605208333333337,1.6510000000000002,1.6987500000000004
2018-03-18,1.3381249999999996,1.539583333333333,1.5920833333333342,1.3700000000000008,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.2912499999999998,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6497916666666668,1.6522916666666667,1.671166666666667,1.7000000000000002
2018-03-19,1.447916666666667,1.6079166666666664,1.6016666666666666,1.3700000000000008,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.330833333333333,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6514583333333335,1.6535416666666667,1.677,1.7000000000000002
2018-03-20,1.4610416666666668,1.5891666666666666,1.6204166666666668,1.3712500000000003,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.3541666666666663,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.646875,1.6530208333333334,1.6734166666666668,1.7000000000000002
2018-03-21,1.469583333333334,1.594166666666667,1.6379166666666662,1.3749999999999998,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.3408333333333335,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.646666666666667,1.6560416666666669,1.6693333333333336,1.7000000000000002
2018-03-22,1.4831250000000002,1.5841666666666665,1.6470833333333328,1.3799999999999992,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.3654166666666667,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6454166666666667,1.658854166666667,1.6694166666666668,1.7000000000000002
2018-03-23,1.49375,1.6045833333333333,1.6608333333333327,1.3774999999999995,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.3483333333333334,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6520833333333336,1.6578125,1.669,1.7000000000000002
2018-03-24,1.5133333333333332,1.6204166666666664,1.675,1.3770833333333332,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.37125,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6520833333333336,1.6565625,1.6679166666666667,1.6995833333333334
2018-03-25,1.52625,1.6454166666666659,1.6825,1.3799999999999997,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.3591666666666666,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6483333333333337,1.6558333333333333,1.6679166666666667,1.6989583333333336
2018-03-26,1.5383333333333336,1.6579166666666665,1.6916666666666662,1.3608333333333336,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.3525,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.648541666666667,1.6534375000000003,1.6696666666666669,1.6964583333333336
2018-03-27,1.5499999999999998,1.6850000000000005,1.7000000000000002,1.3595833333333331,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.3420833333333333,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6618750000000002,1.6538541666666668,1.669,1.695416666666667
2018-03-28,1.5622916666666669,1.685416666666666,1.7000000000000002,1.3800000000000006,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.3570833333333334,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6543750000000004,1.6689166666666668,1.6962500000000005
2018-03-29,1.5737500000000004,1.6641666666666666,1.7000000000000002,1.367916666666667,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.3654166666666667,1.7,1.7000000000000002,1.7000000000000002,1.69875,1.6529166666666668,1.6705833333333335,1.6910416666666674
2018-03-30,1.579791666666667,1.685416666666666,1.7000000000000002,1.366666666666667,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.3525,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.699791666666667,1.6523958333333335,1.6689166666666666,1.6958333333333337
2018-03-31,1.6193750000000007,1.6983333333333337,1.7000000000000002,1.382083333333333,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.34,1.7,1.7000000000000002,1.7000000000000002,1.6752083333333334,1.6522916666666667,1.6672500000000003,1.6902083333333335
2018-04-01,1.5875,1.6866666666666663,1.7000000000000002,1.440416666666667,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.3725000000000005,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6793750000000003,1.6486458333333336,1.6627500000000002,1.6810416666666668
2018-04-02,1.6414583333333335,1.6883333333333344,1.7000000000000002,1.4729166666666669,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.3904166666666669,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6731250000000002,1.6479166666666667,1.661,1.6783333333333337
2018-04-03,1.623333333333333,1.6909999999999996,1.6999999999999995,1.3529999999999998,1.6999999999999995,1.6999999999999995,1.6999999999999995,1.3958333333333333,1.6999999999999995,1.6999999999999995,1.6999999999999995,1.6804545454545452,1.645,1.664581818181818,1.6912499999999997
2018-04-04,,,,,,,,,,,,,,,
2018-04-05,1.5639285714285718,1.63,,1.68,1.6999999999999995,1.6915384615384612,1.6999999999999995,1.6999999999999995,1.6999999999999995,1.4969999999999999,1.6629999999999998,1.5545,1.6597222222222219,1.6597499999999996,1.5721428571428568
2018-04-06,1.5706547619047617,1.6370833333333332,1.6999999999999995,1.68,1.7000000000000002,1.6791666666666671,1.7000000000000002,1.6962500000000007,1.7000000000000002,1.4941666666666666,1.6483333333333337,1.5645833333333334,1.6835000000000002,1.65589,1.5897916666666667
2018-04-07,1.5645833333333337,1.6512500000000003,1.7000000000000002,1.68,1.7000000000000002,1.6825,1.7000000000000002,1.6974999999999996,1.7000000000000002,1.4941666666666666,1.6529166666666664,1.5691666666666668,1.7000000000000002,1.6058333333333337,1.5947916666666666
2018-04-08,1.5781833333333335,1.6233333333333333,1.7000000000000002,1.68,1.7000000000000002,1.6820833333333332,1.7000000000000002,1.6987999999999996,1.7000000000000002,1.4899999999999995,1.6495833333333334,1.6304166666666666,1.7000000000000002,1.6045833333333335,1.5943750000000003
2018-04-09,1.5883333333333334,1.6629166666666668,1.7000000000000002,1.68,1.7000000000000002,1.68375,1.7000000000000002,1.6945833333333329,1.7000000000000002,1.4899999999999995,1.6512500000000003,1.6358333333333335,1.7000000000000002,1.6017500000000002,1.595625
2018-04-10,1.5672916666666667,1.6704166666666669,1.7000000000000002,1.68,1.7000000000000002,1.68375,1.7000000000000002,1.6966666666666668,1.7000000000000002,1.542083333333333,1.6483333333333334,1.6443750000000001,1.7000000000000002,1.6115000000000002,1.5983333333333336
2018-04-11,1.540625,1.6145833333333333,1.6775,1.68,1.7000000000000002,1.684583333333333,1.6941666666666668,1.6970833333333335,1.7000000000000002,1.7000000000000002,1.6483333333333332,1.633541666666667,1.6997916666666668,1.63125,1.5933333333333333
2018-04-12,1.2620833333333332,1.4549999999999998,1.5241666666666662,1.68,1.6983333333333341,1.6820833333333336,1.7000000000000002,1.649166666666667,1.7000000000000002,1.7000000000000002,1.6504166666666669,1.6281249999999998,1.7000000000000002,1.6410833333333337,1.5891666666666668
2018-04-13,1.3121739130434784,1.4691304347826086,1.5839130434782616,1.68,1.6982608695652175,1.4465217391304352,1.7,1.6899999999999995,1.7,1.7,1.6400000000000003,1.6204347826086956,1.7,1.6242608695652172,1.5884782608695653
2018-04-14,1.3483333333333334,1.4883333333333335,1.6145833333333328,1.68,1.6883333333333344,1.4758333333333338,1.7000000000000002,1.6574999999999998,1.7000000000000002,1.7000000000000002,1.67,1.6243750000000001,1.7000000000000002,1.643416666666667,1.6785416666666668
2018-04-15,1.3702083333333335,1.5083333333333335,1.654166666666666,1.68,1.691666666666667,1.68375,1.7000000000000002,1.680416666666666,1.7000000000000002,1.7000000000000002,1.6516666666666668,1.6343750000000001,1.7000000000000002,1.6509166666666666,1.7000000000000002
2018-04-16,1.140753205128205,1.305416666666667,1.2375,1.68,1.6980769230769224,1.6775,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.6970833333333335,1.6437499999999998,1.6304166666666666,1.688983333333334,1.6286133333333332,1.7000000000000002
2018-04-17,1.1635416666666667,1.3325000000000002,1.2191666666666665,1.68,1.6941666666666668,1.6783333333333341,1.7000000000000002,1.6987499999999995,1.7000000000000002,1.7000000000000002,1.6500000000000004,1.6291666666666669,1.7000000000000002,1.6391666666666667,1.7000000000000002
2018-04-18,1.2066666666666668,1.3524999999999998,1.295416666666666,1.68,1.7000000000000002,1.6787500000000002,1.7,1.6925,1.7000000000000002,1.7000000000000002,1.65,1.635416666666667,1.7000000000000002,1.6427500000000002,1.7000000000000002
2018-04-19,1.2366666666666668,1.3724999999999998,1.3279166666666666,1.68,1.6987500000000004,1.6841666666666664,1.7,1.6962500000000007,1.7000000000000002,1.7000000000000002,1.6520833333333331,1.6375000000000002,1.7000000000000002,1.6451666666666669,1.7000000000000002
2018-04-20,1.2572916666666665,1.3879166666666665,1.3670833333333332,1.68,1.7000000000000002,1.6841666666666668,1.6999999999999995,1.690833333333334,1.7000000000000002,1.7000000000000002,1.6475,1.6360416666666668,1.7000000000000002,1.6450833333333335,1.7000000000000002
2018-04-21,1.2704166666666667,1.394583333333333,1.4041666666666666,1.68,1.7000000000000002,1.6874999999999998,1.7000000000000002,1.6954166666666663,1.7000000000000002,1.7000000000000002,1.6483333333333332,1.6325000000000003,1.7000000000000002,1.6405,1.7000000000000002
2018-04-22,1.225625,1.34375,1.3629166666666668,1.68,1.7000000000000002,1.6825000000000003,1.7000000000000002,1.6862499999999994,1.7000000000000002,1.7000000000000002,1.6445833333333333,1.6308333333333334,1.7000000000000002,1.6421666666666668,1.7000000000000002
2018-04-23,1.0543749999999996,1.2108333333333332,1.1887500000000004,1.68,1.6929166666666662,1.6833333333333331,1.7000000000000002,1.6908333333333332,1.7000000000000002,1.7000000000000002,1.6479166666666665,1.6264583333333338,1.7000000000000002,1.6350000000000002,1.7000000000000002
2018-04-24,1.095625,1.253333333333334,1.2,1.68,1.684583333333333,1.6829166666666668,1.7000000000000002,1.6904166666666665,1.7000000000000002,1.7000000000000002,1.643333333333333,1.623333333333333,1.7000000000000002,1.6326666666666667,1.7000000000000002
