Velocidad del viento (Km/h)
0.0
0.021886792457921907
0.03908355796201333
0.0
0.0
0.0
0.0
0.02162565249262418
0.06744186046417959
0.034855769238079266
0.0
0.0
0.0
0.0488215488203961
0.05587668593899058
0.0
0.03431952663317719
0.0
0.03766233766259921
0.03698979592365895
0.024390243900474253
0.04160688666915053
0.0
0.0
0.06712962962804463
0.0
0.020322354591135735
0.0
0.0
0.027724665391006747
0.5034722222606819
0.0
0.038461538472382484
0.0
0.02526132404984635
0.0
0.15425531915900562
0.0
0.0
0.022673964027426486
0.0
0.04061624650796375
0.0
0.030176899067582957
0.21323529405101105
0.0
0.09698996656852008
0.02124542124815069
0.0
0.041487839776085875
0.0
0.021755438871106317
0.0
0.025349650356797544
0.053406998169357484
0.02242846094268551
0.03243847874900572
0.0
0.023237179492052843
0.022137404577385493
0.0
0.036204744072904534
0.0
0.020818377599506964
0.0
0.0
0.0
0.0
0.0
0.0
0.038461538472382484
0.04227405247267372
0.0
0.08895705521929534
0.0488215488203961
0.02552816902000563
0.039348710983561366
0.0
0.0
0.04662379421189487
0.0
0.02929292930432099
0.029116465875140846
0.16860465117051843
0.0
0.04289940829147149
0.0
0.02195306585584364
0.0
0.02953156823003366
0.0
0.022256331543366804
0.03456495828527927
0.0
0.0
0.0
0.028571428577182537
0.03956343793913332
0.14572864323682652
0.025416301499858192
0.021657953699571096
0.0
0.055238095245191805
0.0
0.0
0.0
0.0
0.0
0.029322548031406586
0.0
0.0
0.0
0.04581358610974965
0.025086505182471887
0.028543307095930393
0.0
0.03571428572147818
0.06712962962804463
0.0
0.05370370371451903
0.0
0.0
0.0
0.0
0.022324865289899815
0.0
0.0
0.0
0.0
0.0
0.027281279396528434
0.0
0.0
0.0
0.03598014888052626
0.0
0.04414003044642736
0.0
0.07004830919285092
0.0
0.028913260216791987
0.02971311475504753
0.056420233462643216
0.030851063839856682
0.05263157895054825
0.037084398978527285
0.025550660795701792
0.057425742588414465
0.04769736843211578
0.05123674911433059
0.0
0.027153558059713118
0.022036474165572237
0.025663716812377092
0.02526132404984635
0.0
0.0
0.0
0.0
0.0
0.028459273795923973
0.050259965334394856
0.09324758842378975
0.0
0.0
0.0
0.039030955587009315
0.03251121076915016
0.022103658546132922
0.0
0.0
0.0
0.0
0.0
0.0
0.05178571428103919
0.03698979592365895
0.032547699213597396
0.08333333332997686
0.0
0.0
0.029058116243886385
0.0
0.0
0.0
0.0
0.0
0.45312500003461376
0.0
0.0
0.0
0.0
0.0
0.02109090908702778
0.020699500356442326
0.0
0.0
0.025086505182471887
0.029866117405753668
0.2871287128413779
0.05430711609928735
0.022222222226697532
0.05631067961888485
0.0
0.043872919824184745
0.0
0.0
0.0
0.0
0.05087719297680312
0.0
0.0
0.0
0.052252252264408154
0.0
0.0
0.0
0.02410640066086924
0.09965635739094598
0.0
0.0
0.0204369274085056
0.02049469965781557
0.0
0.07416879795705457
0.04131054130801678
0.033681765399795144
0.05187835421715738
0.038770053482128274
0.0
0.021014492757855274
0.028741328057751078
0.0
0.04296296295953189
0.0
0.12033195020780314
0.0
0.0
0.07107843138390182
0.0
0.0
0.0
0.0
0.02112163146550235
0.0
0.08554572272806253
0.0
0.1647727272889757
0.0
0.02077363897728132
0.03135135135864489
0.035670356702724816
0.0
0.021044992742579826
0.0
0.0
0.0
0.0739795918473179
0.031016042785702615
0.05991735538513258
0.0
0.06066945606644004
0.05410447761246632
0.08055555556170911
0.05178571428103919
0.0
0.0
0.05000000001006945
0.0
0.0
0.0
0.0
0.0
0.0
0.04038997215516869
0.0
0.0
0.0
0.0
0.0
0.0
0.04461538461104701
0.03805774279457386
0.0
0.11240310078705858
0.0
0.0
0.0
0.021986353304457293
0.0
0.0
0.10034602077016533
0.1043165467683853
0.07004830919285092
0.0
0.0
0.0332568807407349
0.0
0.0
0.10622710624075346
0.043806646526957455
0.0
0.0
0.07474226804320948
0.0
0.0
0.08868501530191344
0.0
0.023770491808065806
0.0
0.0
0.0
0.0318681318621566
0.0
0.022691705784372282
0.0
0.0214497041356663
0.02598566309156835
0.04107648726216556
0.07712765957950281
0.04700162075220151
0.040000000012083335
0.0
0.0
0.0
0.0
0.0
0.0
0.11646586346028559
0.03540903540687153
0.0
0.03415783274288706
0.0
0.0488215488203961
0.09119496856460517
0.031763417312843045
0.08123249299578861
0.027001862201368198
0.07038834951857134
0.0
0.030114226382161508
0.03536585366172934
0.0
0.03005181346826785
0.0
0.06359649123610807
0.0
0.057539682541200954
0.0
0.03815789473763706
0.0
0.0
0.05253623188456874
0.0
0.037227214372288195
0.07107843138390182
0.06415929204101217
0.27358490567367666
0.0
0.0
0.02162565249262418
0.028913260216791987
0.0
0.0625000000075521
0.07213930348328843
0.1695906432962882
0.0
0.0
0.0
0.07021791768661387
0.03295454544973959
0.03841059602515637
0.0
0.0
0.0
0.0
0.0
0.02495697074148977
0.0
0.022852639874662357
0.04447852760964767
0.02629193110478619
0.038309114935565276
0.0
0.0
0.0
0.0
0.05206463195119938
0.0
0.0
0.03950953678704587
0.02109090908702778
0.0
0.04454685100548622
0.0
0.0
0.0
0.0
0.054003724402736396
0.03232998886288632
0.025371828529715906
0.5576923076884349
0.02497846685051919
0.02294303796980815
0.0
0.0
0.08215297450419226
0.022463206809354833
0.039889958746797155
0.02083333334256366
0.051146384490018126
0.03961748634677634
0.0
0.08285714285771827
0.02428810720949423
0.0
0.0
0.0
0.02260327358714331
0.02705223880623316
0.020279720281410257
0.0
0.02040816327517007
0.07754010696425655
0.15025906736147815
0.04931972789821192
0.0
0.022515527944775494
0.0
0.047077922088318465
0.026411657564517556
0.0
0.023751023745564318
0.0
0.08238636364448786
0.0
0.0
0.02378999179070618
0.0
0.022852639874662357
0.029116465875140846
0.026459854013826795
0.0
0.0
0.0
0.1043165467683853
0.0
0.024227234759489583
0.0
0.023692810454587647
0.02390766694349295
0.0
0.043609022563053476
0.0
0.0
0.06359649123610807
0.0
0.0
0.04849498328426004
0.0
0.0
0.021529324421089048
0.0
0.0
0.03419811321927903
0.0
0.05160142349005289
0.0
0.0
0.0
0.02526132404984635
0.0
0.0
0.0
0.0
0.03892617449880686
0.03269447576569194
0.06290672452424982
0.0
0.0
0.0
0.0
0.0
0.0
0.03407755582899204
0.10820895522493264
0.0
0.0
0.0
0.03321878579698199
0.0
0.0
0.0
0.0
0.03536585366172934
0.0
0.0
0.0
0.0
0.0
0.067915690880188
0.08656716419202944
0.09062500000692275
0.058943089429502604
0.0647321428563337
0.030655391132897288
0.0
0.06531531531540603
0.030398322848155426
0.0360248447277519
0.0
0.0
0.0
0.027857829020878033
0.02344381568929085
0.0
0.0
0.0
0.07795698925456616
0.0
0.0
0.06105263157619152
0.0
0.0
0.029804727648110086
0.0
0.0
0.0
0.0
0.0
0.026459854013826795
0.0
0.0
0.04142857142885913
0.0
0.09034267912634564
0.0
0.0
0.0
0.0682352941204902
0.0
