Fecha,PORVL6N1
2018-01-12,0.8291304347826087
2018-01-13,0.5104166666666665
2018-01-14,0.48875
2018-01-15,0.5291666666666668
2018-01-16,0.7179166666666665
2018-01-17,0.935
2018-01-18,0.6179166666666666
2018-01-19,0.5545833333333334
2018-01-20,0.6874999999999999
2018-01-21,0.7695833333333332
2018-01-22,0.8166666666666668
2018-01-23,0.8491666666666665
2018-01-24,0.8658333333333331
2018-01-25,0.8825000000000004
2018-01-26,0.9045833333333335
2018-01-27,0.9258333333333333
2018-01-28,0.9458333333333329
2018-01-29,0.9700000000000001
2018-01-30,0.9895833333333334
2018-01-31,1.0112500000000002
2018-02-01,1.03
2018-02-02,1.05
2018-02-03,1.0687500000000003
2018-02-04,1.0829166666666665
2018-02-05,1.10125
2018-02-06,1.1200000000000003
2018-02-07,1.1320833333333329
2018-02-08,1.1491666666666662
2018-02-09,1.1608333333333334
2018-02-10,1.1729166666666666
2018-02-11,1.1887500000000004
2018-02-12,1.2012499999999997
2018-02-13,1.2125000000000001
2018-02-14,1.2229166666666667
2018-02-15,1.2333333333333332
2018-02-16,1.2416666666666663
2018-02-17,1.2525000000000004
2018-02-18,1.2633333333333334
2018-02-19,1.2733333333333337
2018-02-20,1.283333333333333
2018-02-21,1.2962500000000003
2018-02-22,1.308333333333333
2018-02-23,1.3187500000000003
2018-02-24,1.3270833333333325
2018-02-25,1.33875
2018-02-26,1.3512500000000003
2018-02-27,1.374583333333333
2018-02-28,1.3691666666666669
2018-03-01,1.3733333333333333
2018-03-02,1.3700000000000008
2018-03-03,1.3700000000000008
2018-03-04,1.3700000000000008
2018-03-05,1.3712500000000005
2018-03-06,1.3675000000000006
2018-03-07,1.3700000000000008
2018-03-08,1.3700000000000008
2018-03-09,1.3700000000000008
2018-03-10,1.3700000000000008
2018-03-11,1.3695833333333338
2018-03-12,1.3700000000000008
2018-03-13,1.3700000000000008
2018-03-14,1.3691666666666673
2018-03-15,1.3700000000000008
2018-03-16,1.3662500000000006
2018-03-17,1.361666666666667
2018-03-18,1.3700000000000008
2018-03-19,1.3700000000000008
2018-03-20,1.3712500000000005
2018-03-21,1.3749999999999998
2018-03-22,1.3799999999999992
2018-03-23,1.3774999999999997
2018-03-24,1.3770833333333332
2018-03-25,1.3799999999999997
2018-03-26,1.3608333333333336
2018-03-27,1.3595833333333331
2018-03-28,1.3800000000000006
2018-03-29,1.3679166666666667
2018-03-30,1.366666666666667
2018-03-31,1.382083333333333
2018-04-01,1.440416666666667
2018-04-02,1.4729166666666667
2018-04-03,1.3529999999999998
2018-04-04,
2018-04-05,1.68
2018-04-06,1.68
2018-04-07,1.68
2018-04-08,1.68
2018-04-09,1.68
2018-04-10,1.68
2018-04-11,1.68
2018-04-12,1.68
2018-04-13,1.68
2018-04-14,1.68
2018-04-15,1.68
2018-04-16,1.68
2018-04-17,1.68
2018-04-18,1.68
2018-04-19,1.68
2018-04-20,1.68
2018-04-21,1.68
2018-04-22,1.68
2018-04-23,1.68
2018-04-24,1.68
2018-04-25,1.68
2018-04-26,1.6270833333333332
2018-04-27,1.3395833333333333
2018-04-28,1.4387500000000004
2018-04-29,1.4695833333333332
2018-04-30,1.4829166666666662
2018-05-01,1.0891666666666668
2018-05-02,1.1362500000000002
2018-05-03,1.0020833333333332
2018-05-04,1.15875
2018-05-05,1.279583333333333
2018-05-06,1.1425
2018-05-07,0.63
2018-05-08,0.5323076923076923
2018-05-09,0.9883333333333333
2018-05-10,1.2366666666666666
2018-05-11,0.9816000000000001
2018-05-12,1.3974999999999997
2018-05-13,1.6729166666666666
2018-05-14,1.6620833333333334
2018-05-15,1.64625
2018-05-16,1.676666666666667
2018-05-17,1.6766666666666665
2018-05-18,1.5358333333333334
2018-05-19,1.3116666666666668
2018-05-20,1.2079166666666665
2018-05-21,1.3229166666666667
2018-05-22,1.5958333333333334
2018-05-23,1.5866666666666662
2018-05-24,1.4237499999999998
2018-05-25,1.6720833333333331
2018-05-26,1.6708333333333332
2018-05-27,1.6616666666666664
2018-05-28,1.6779166666666665
2018-05-29,1.68
2018-05-30,1.679166666666667
2018-05-31,1.6679166666666665
2018-06-01,1.68
2018-06-02,1.6779166666666665
2018-06-03,1.68
2018-06-04,1.68
2018-06-05,1.68
2018-06-06,1.68
2018-06-07,1.6420833333333336
2018-06-08,1.3024999999999998
2018-06-09,1.5216666666666667
2018-06-10,1.667083333333333
2018-06-11,1.3620833333333338
2018-06-12,1.2620833333333334
2018-06-13,1.4600000000000002
2018-06-14,1.4691666666666665
2018-06-15,1.0620833333333335
2018-06-16,1.3883333333333334
2018-06-17,1.4133333333333333
2018-06-18,1.3216666666666665
2018-06-19,0.8895833333333333
2018-06-20,0.9375
2018-06-21,0.9083333333333333
2018-06-22,1.352083333333333
2018-06-23,1.3583333333333334
2018-06-24,1.5312500000000002
2018-06-25,1.38
2018-06-26,1.37875
2018-06-27,1.4533333333333331
2018-06-28,1.4608333333333328
2018-06-29,1.0687499999999996
2018-06-30,0.9412499999999998
2018-07-01,1.2344444444444445
2018-07-02,1.43
2018-07-03,1.375
2018-07-04,1.589583333333333
2018-07-05,1.6666666666666663
2018-07-06,1.4170833333333335
2018-07-07,1.3683333333333338
2018-07-08,1.5345833333333332
2018-07-09,1.6387500000000006
2018-07-10,1.015
2018-07-11,0.8983333333333333
2018-07-12,1.362916666666667
2018-07-13,1.3770833333333334
2018-07-14,1.3941666666666668
2018-07-15,1.5016666666666667
2018-07-16,1.178
2018-07-17,1.3516666666666666
2018-07-18,1.3729166666666666
2018-07-19,1.4104166666666667
2018-07-20,1.6083333333333334
2018-07-21,1.6060000000000005
2018-07-22,1.6520833333333333
2018-07-23,1.6566666666666665
2018-07-24,1.566666666666667
2018-07-25,1.56125
2018-07-26,1.6691666666666658
2018-07-27,1.6624999999999999
2018-07-28,1.6125000000000005
2018-07-29,1.3866666666666665
2018-07-30,1.1512499999999997
2018-07-31,0.995416666666667
2018-08-01,1.0579166666666666
2018-08-02,0.9675000000000002
2018-08-03,1.1812500000000006
